State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-1.3208835553147979e-05,"(-16.58985899283325, 16.58983257516214)",0.9999867911644469,"(-15.58985899283325, 17.58983257516214)",1.903420486434501,26192047.274561245
entire,-1.3208835553147979e-05,"(-16.58985899283325, 16.58983257516214)",0.9999867911644469,"(-15.58985899283325, 17.58983257516214)",1.903420486434501,26192047.274561245
Stream,-0.0011203525647658444,"(-16.10531735673017, 16.103076651600638)",0.9988796474352342,"(-15.105317356730168, 17.103076651600638)",1.9034506127078576,63913217.257383525
Gaming,-0.00022953049783808828,"(-16.280700322724286, 16.280241261728612)",0.9997704695021619,"(-15.280700322724286, 17.280241261728612)",1.9021642812627944,56123376.060350865
Idle,-0.0019537172199236867,"(-15.943794286273322, 15.939886851833476)",0.9980462827800763,"(-14.943794286273322, 16.939886851833478)",1.9023434004018829,63507767.074631
Mining,-0.0007197266467252268,"(-16.165396501666244, 16.163957048372794)",0.9992802733532747,"(-15.165396501666244, 17.163957048372794)",1.9023614302165681,66206215.43008817
AR,-0.00037028134362568815,"(-16.245672844541147, 16.2449322818539)",0.9996297186563743,"(-15.245672844541147, 17.2449322818539)",1.901593208808264,62976645.36888852
