Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.973,0.977,0.677,621.27,66.44,0,0,0,0
cpu_system_time_diff,0.838,0.231,0.169,202.64,64.34,0,0,0,0
cpu_idle_time_diff,0.973,1.029,0.615,25.98,12.61,0,0,0,0
memory,0.913,2.694,1.577,4.03,4.08,0,0,0,0
