cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.08,0.08,5.27,5.13,0.102,0.102,15.11,16.35,0.004,0.004,0.03,0.03,0.878,0.878,3.02,2.97
0.353,0.353,28.42,24.88,0.013,0.013,2.2,2.18,0.385,0.385,2.15,2.17,0.851,0.851,2.92,2.88
0.171,0.171,11.96,11.28,0.019,0.019,3.0,2.95,0.07,0.07,0.4,0.4,0.945,0.945,3.25,3.2
0.357,0.357,28.81,25.19,0.126,0.126,26.22,23.18,0.334,0.334,1.87,1.89,0.86,0.86,2.96,2.91
0.182,0.182,12.83,12.06,0.077,0.077,11.86,12.61,0.045,0.045,0.26,0.26,0.812,0.812,2.79,2.75
0.292,0.292,22.4,20.15,0.026,0.026,4.19,4.28,0.397,0.397,2.22,2.24,0.89,0.89,3.06,3.01
0.119,0.119,8.04,7.73,0.031,0.031,4.67,4.79,0.097,0.097,0.55,0.55,0.946,0.946,3.25,3.2
0.359,0.359,28.94,25.28,0.142,0.142,28.66,25.07,0.42,0.42,2.34,2.37,0.898,0.898,3.09,3.04
0.188,0.188,13.32,12.48,0.068,0.068,13.08,12.28,0.086,0.086,0.49,0.49,0.897,0.897,3.09,3.04
0.257,0.257,19.39,17.67,0.067,0.067,11.0,11.64,0.348,0.348,1.94,1.96,0.78,0.78,2.69,2.65
0.071,0.071,4.63,4.53,0.111,0.111,15.61,16.93,0.086,0.086,0.49,0.49,0.943,0.943,3.25,3.19
0.348,0.348,27.76,24.37,0.121,0.121,22.78,20.45,0.41,0.41,2.29,2.31,0.821,0.821,2.82,2.78
