cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.537,0.537,931.57,164.65,0.05,0.05,105.35,69.0,0.851,0.851,4.28,4.37,0.655,0.655,2.49,2.46
0.518,0.518,752.86,158.02,0.041,0.041,77.14,55.67,0.818,0.818,4.12,4.2,0.711,0.711,2.71,2.67
0.534,0.534,982.05,166.16,0.043,0.043,83.95,59.13,0.846,0.846,4.25,4.34,0.711,0.711,2.71,2.68
0.461,0.461,362.47,128.89,0.024,0.024,34.09,29.13,0.739,0.739,3.73,3.8,0.696,0.696,2.66,2.62
0.516,0.516,617.25,151.06,0.042,0.042,76.23,55.2,0.813,0.813,4.09,4.18,0.638,0.638,2.43,2.4
0.516,0.516,672.07,154.13,0.038,0.038,66.56,49.94,0.807,0.807,4.06,4.15,0.692,0.692,2.64,2.61
0.534,0.534,913.63,164.08,0.042,0.042,78.12,56.18,0.84,0.84,4.22,4.32,0.701,0.701,2.68,2.64
0.526,0.526,818.82,160.74,0.038,0.038,67.58,50.51,0.826,0.826,4.16,4.24,0.689,0.689,2.63,2.6
0.519,0.519,719.82,156.51,0.037,0.037,63.65,48.29,0.816,0.816,4.11,4.19,0.683,0.683,2.61,2.57
0.536,0.536,956.93,165.43,0.037,0.037,62.03,47.35,0.836,0.836,4.2,4.29,0.681,0.681,2.6,2.56
0.535,0.535,921.3,164.33,0.026,0.026,37.93,31.88,0.821,0.821,4.13,4.22,0.678,0.678,2.59,2.55
0.554,0.554,1258.65,172.58,0.037,0.037,62.67,47.72,0.852,0.852,4.28,4.37,0.673,0.673,2.57,2.54
0.537,0.537,941.34,164.95,0.031,0.031,48.28,38.89,0.827,0.827,4.16,4.25,0.671,0.671,2.56,2.53
0.542,0.542,1012.96,167.02,0.039,0.039,68.31,50.92,0.843,0.843,4.24,4.33,0.673,0.673,2.57,2.53
0.535,0.535,943.5,165.02,0.037,0.037,63.31,48.09,0.823,0.823,4.14,4.23,0.724,0.724,2.77,2.73
0.454,0.454,327.96,124.24,0.026,0.026,38.19,32.07,0.729,0.729,3.69,3.76,0.719,0.719,2.75,2.72
0.511,0.511,572.83,148.24,0.043,0.043,78.53,56.39,0.808,0.808,4.07,4.15,0.656,0.656,2.51,2.48
0.523,0.523,752.03,157.98,0.029,0.029,42.49,35.05,0.805,0.805,4.05,4.14,0.658,0.658,2.51,2.48
0.512,0.512,604.06,150.25,0.038,0.038,65.35,49.26,0.803,0.803,4.04,4.13,0.665,0.665,2.54,2.51
0.522,0.522,720.49,156.54,0.027,0.027,38.88,32.56,0.809,0.809,4.07,4.16,0.72,0.72,2.76,2.72
0.537,0.537,877.72,162.88,0.023,0.023,30.3,26.32,0.816,0.816,4.11,4.19,0.667,0.667,2.55,2.51
0.547,0.547,983.16,166.19,0.041,0.041,71.28,52.55,0.845,0.845,4.25,4.34,0.652,0.652,2.49,2.46
0.54,0.54,1023.67,167.31,0.027,0.027,39.96,33.31,0.823,0.823,4.14,4.23,0.661,0.661,2.53,2.49
0.556,0.556,1342.57,174.07,0.033,0.033,50.93,40.59,0.852,0.852,4.28,4.37,0.668,0.668,2.55,2.52
