cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.191,0.191,11.75,12.49,0.124,0.124,16.53,18.02,0.397,0.397,2.27,2.24,0.089,0.089,0.31,0.31
0.187,0.187,14.5,13.52,0.096,0.096,17.76,16.32,0.03,0.03,0.17,0.17,0.079,0.079,0.27,0.27
0.02,0.02,1.38,1.39,0.087,0.087,16.17,14.96,0.354,0.354,2.01,1.99,0.063,0.063,0.22,0.22
0.056,0.056,4.13,4.05,0.034,0.034,5.91,5.74,0.009,0.009,0.05,0.05,0.01,0.01,0.03,0.03
0.231,0.231,13.92,14.96,0.093,0.093,12.92,13.82,0.34,0.34,1.93,1.91,0.103,0.103,0.35,0.35
0.145,0.145,11.05,10.47,0.123,0.123,24.28,21.66,0.005,0.005,0.03,0.03,0.031,0.031,0.11,0.11
0.08,0.08,5.37,5.51,0.092,0.092,17.58,16.16,0.342,0.342,1.94,1.92,0.017,0.017,0.06,0.06
0.195,0.195,16.12,14.92,0.152,0.152,32.87,28.23,0.017,0.017,0.09,0.09,0.052,0.052,0.18,0.18
0.084,0.084,5.6,5.76,0.023,0.023,3.62,3.69,0.318,0.318,1.81,1.79,0.08,0.08,0.28,0.28
0.173,0.173,13.78,12.89,0.094,0.094,17.71,16.27,0.005,0.005,0.03,0.03,0.089,0.089,0.31,0.31
0.053,0.053,3.63,3.7,0.028,0.028,4.69,4.58,0.331,0.331,1.88,1.86,0.124,0.124,0.43,0.43
0.192,0.192,15.58,14.46,0.136,0.136,28.08,24.62,0.042,0.042,0.24,0.24,0.078,0.078,0.27,0.27
