bin_edges,hist_data,kde_values
1046599.37,19607,4.463847290781403e-07
1325164.8852173914,14952,5.630716094796489e-07
1603730.4004347827,0,3.823879595806489e-07
1882295.915652174,0,1.3811661148618363e-07
2160861.4308695653,0,2.590624743585828e-08
2439426.9460869567,0,2.4598897595095527e-09
2717992.461304348,0,1.1578620309880285e-10
2996557.9765217393,0,2.660662183389212e-12
3275123.4917391306,0,2.953450310462581e-14
3553689.006956522,0,1.5723397956787513e-16
3832254.522173913,0,3.994685588372643e-19
4110820.0373913045,0,4.827346007752738e-22
4389385.552608696,0,1.8444477330172978e-22
4667951.067826087,0,1.6921566743760313e-19
4946516.583043478,0,7.392302563559621e-17
5225082.098260869,0,1.540545127311416e-14
5503647.613478261,0,1.538804754645384e-12
5782213.128695653,0,7.418264740767695e-11
6060778.643913044,0,1.7434303841665607e-09
6339344.1591304345,0,2.026360046877643e-08
6617909.674347826,0,1.1870301432787621e-07
6896475.189565218,12428,3.580412745893438e-07
7175040.704782609,22134,5.660815734920911e-07
