State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,1.0416740335608845e-06,"(-11.806988124374731, 11.8069902077228)",1.0000010416740335,"(-10.806988124374731, 12.8069902077228)",1.9023706751684197,83572.80737133123
entire,1.0416740335608845e-06,"(-11.806988124374731, 11.8069902077228)",1.0000010416740335,"(-10.806988124374731, 12.8069902077228)",1.9023706751684197,83572.80737133123
AR,-0.000528017658132619,"(-11.447209639835968, 11.446153604519704)",0.9994719823418674,"(-10.447209639835968, 12.446153604519704)",1.9022296985062015,195862.50525452135
Stream,0.0006620090222445182,"(-11.257903861091197, 11.259227879135686)",1.0006620090222444,"(-10.257903861091197, 12.259227879135686)",1.902201104484801,217780.36879835953
Gaming,0.00038719318329195245,"(-11.43095639800024, 11.431730784366824)",1.000387193183292,"(-10.43095639800024, 12.431730784366824)",1.9020106190402473,172134.77290692326
Mining,0.0005414426834131138,"(-11.18083407574257, 11.181916961109398)",1.0005414426834132,"(-10.18083407574257, 12.181916961109398)",1.9018319315457104,193357.73318643958
Idle,0.0003603097901820051,"(-11.524061661486273, 11.524782281066637)",1.000360309790182,"(-10.524061661486273, 12.524782281066637)",1.9020447345191238,171237.51574975342
