cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.25,0.25,4.84,4.96,0.232,0.232,24.51,21.84,1.266,1.266,9.13,9.56,2.171,2.171,13.22,12.4
0.206,0.206,3.97,4.05,0.173,0.173,18.68,17.08,0.736,0.736,5.31,5.46,1.429,1.429,8.68,8.32
0.12,0.12,2.32,2.34,0.116,0.116,12.44,11.71,0.321,0.321,2.32,2.34,1.016,1.016,6.22,6.04
0.117,0.117,2.26,2.29,0.063,0.063,6.47,6.27,0.124,0.124,0.9,0.9,0.806,0.806,4.97,4.85
0.209,0.209,4.01,4.1,0.105,0.105,10.71,10.16,0.577,0.577,4.18,4.27,1.571,1.571,9.69,9.25
0.261,0.261,5.02,5.15,0.175,0.175,17.88,16.41,1.034,1.034,7.49,7.78,2.368,2.368,14.8,13.78
0.265,0.265,5.07,5.2,0.213,0.213,23.61,21.11,0.811,0.811,5.86,6.04,1.912,1.912,11.87,11.21
0.131,0.131,2.47,2.51,0.106,0.106,11.71,11.06,0.184,0.184,1.33,1.32,0.716,0.716,4.51,4.41
0.016,0.016,0.31,0.31,0.036,0.036,3.75,3.68,0.391,0.391,2.84,2.8,0.469,0.469,2.92,2.88
0.129,0.129,2.48,2.51,0.021,0.021,2.06,2.04,0.151,0.151,1.09,1.1,1.329,1.329,8.4,8.06
0.272,0.272,5.23,5.37,0.149,0.149,14.76,13.75,1.01,1.01,7.34,7.62,2.363,2.363,14.76,13.74
0.287,0.287,5.51,5.67,0.228,0.228,23.62,21.12,1.254,1.254,9.09,9.52,3.092,3.092,19.81,18.03
0.158,0.158,3.03,3.08,0.101,0.101,10.7,10.16,0.233,0.233,1.68,1.69,1.53,1.53,9.77,9.32
0.04,0.04,0.77,0.77,0.088,0.088,9.4,8.98,0.028,0.028,0.2,0.2,1.03,1.03,6.59,6.38
0.086,0.086,1.67,1.65,0.062,0.062,6.56,6.36,0.348,0.348,2.51,2.48,0.46,0.46,2.87,2.82
0.075,0.075,1.45,1.46,0.057,0.057,5.97,5.8,0.099,0.099,0.71,0.71,0.542,0.542,3.36,3.3
0.154,0.154,2.96,3.0,0.056,0.056,5.74,5.58,0.114,0.114,0.83,0.83,0.889,0.889,5.5,5.35
0.157,0.157,3.04,3.08,0.045,0.045,4.3,4.2,0.509,0.509,3.7,3.77,1.537,1.537,9.52,9.09
0.03,0.03,0.59,0.59,0.275,0.275,27.74,24.36,1.866,1.866,13.5,14.48,3.402,3.402,21.31,19.26
0.248,0.248,4.8,4.91,0.198,0.198,20.72,18.77,1.037,1.037,7.5,7.79,2.279,2.279,14.21,13.27
0.205,0.205,3.91,3.99,0.153,0.153,16.81,15.5,0.382,0.382,2.76,2.8,1.596,1.596,10.09,9.61
0.05,0.05,0.94,0.94,0.084,0.084,9.12,8.73,0.349,0.349,2.53,2.5,0.537,0.537,3.35,3.3
0.079,0.079,1.5,1.52,0.092,0.092,9.98,9.5,0.17,0.17,1.23,1.22,0.81,0.81,5.12,5.0
0.065,0.065,1.25,1.24,0.041,0.041,4.23,4.14,0.344,0.344,2.49,2.46,0.472,0.472,2.94,2.9
0.123,0.123,2.37,2.4,0.06,0.06,6.19,6.0,0.106,0.106,0.77,0.77,1.044,1.044,6.58,6.37
0.142,0.142,2.74,2.78,0.098,0.098,10.46,9.94,0.191,0.191,1.38,1.39,1.281,1.281,8.11,7.8
0.054,0.054,1.04,1.05,0.061,0.061,6.4,6.2,0.184,0.184,1.33,1.32,1.382,1.382,9.07,8.67
0.118,0.118,2.3,2.28,0.048,0.048,5.02,4.9,0.24,0.24,1.73,1.72,0.578,0.578,3.62,3.55
0.069,0.069,1.34,1.35,0.094,0.094,10.04,9.56,0.027,0.027,0.19,0.19,0.268,0.268,1.63,1.62
0.069,0.069,1.33,1.34,0.035,0.035,3.58,3.51,0.064,0.064,0.47,0.46,0.208,0.208,1.26,1.25
0.206,0.206,3.97,4.05,0.132,0.132,13.45,12.6,0.709,0.709,5.13,5.26,1.482,1.482,9.05,8.66
0.218,0.218,4.21,4.3,0.113,0.113,11.24,10.64,0.74,0.74,5.36,5.51,1.705,1.705,10.5,9.98
0.283,0.283,5.43,5.58,0.229,0.229,23.53,21.05,1.283,1.283,9.3,9.76,2.526,2.526,15.57,14.45
0.251,0.251,4.83,4.95,0.129,0.129,12.73,11.97,0.895,0.895,6.5,6.72,2.255,2.255,14.17,13.24
0.214,0.214,4.14,4.23,0.168,0.168,15.97,14.79,1.362,1.362,9.89,10.4,2.843,2.843,17.71,16.27
0.571,0.571,11.0,10.43,0.374,0.374,37.82,31.8,2.633,2.633,19.09,21.1,4.305,4.305,27.2,23.94
0.26,0.26,5.01,5.14,0.252,0.252,26.24,23.2,1.392,1.392,10.07,10.6,3.104,3.104,19.69,17.93
0.179,0.179,3.46,3.52,0.115,0.115,11.84,11.18,0.606,0.606,4.38,4.48,2.52,2.52,16.6,15.33
0.11,0.11,2.14,2.16,0.075,0.075,7.74,7.45,0.248,0.248,1.79,1.81,1.148,1.148,7.18,6.93
0.168,0.168,3.25,3.3,0.069,0.069,6.85,6.62,0.491,0.491,3.55,3.62,1.472,1.472,9.14,8.74
0.217,0.217,4.2,4.29,0.188,0.188,18.22,16.7,1.389,1.389,10.07,10.6,2.86,2.86,17.82,16.36
0.148,0.148,2.87,2.83,0.257,0.257,25.1,22.3,2.031,2.031,14.75,15.92,3.374,3.374,20.92,18.94
0.278,0.278,5.34,5.2,0.298,0.298,29.58,25.77,2.258,2.258,16.39,17.85,3.835,3.835,24.17,21.57
0.091,0.091,1.76,1.78,0.212,0.212,20.54,18.63,1.635,1.635,11.85,12.6,3.163,3.163,19.73,17.96
0.421,0.421,8.15,7.83,0.289,0.289,27.83,24.43,2.398,2.398,17.41,19.07,4.035,4.035,25.51,22.63
0.436,0.436,8.39,8.06,0.276,0.276,26.06,23.06,2.406,2.406,17.54,19.23,3.952,3.952,24.77,22.04
0.938,0.938,17.96,16.48,0.411,0.411,39.72,33.14,3.012,3.012,21.96,24.66,5.534,5.534,36.1,30.58
0.44,0.44,8.64,8.28,0.256,0.256,24.13,21.54,2.415,2.415,17.45,19.12,3.748,3.748,23.41,20.95
0.984,0.984,18.95,17.31,0.471,0.471,48.31,38.91,3.107,3.107,22.51,25.36,4.774,4.774,29.64,25.81
0.062,0.062,1.2,1.21,0.254,0.254,25.46,22.59,1.734,1.734,12.58,13.42,3.072,3.072,18.96,17.32
0.178,0.178,3.44,3.38,0.268,0.268,26.47,23.37,2.075,2.075,15.07,16.29,3.356,3.356,20.72,18.77
0.392,0.392,7.52,7.25,0.338,0.338,34.21,29.21,2.401,2.401,17.45,19.12,3.903,3.903,24.39,21.74
0.174,0.174,3.32,3.37,0.285,0.285,29.79,25.92,1.627,1.627,11.82,12.56,3.147,3.147,19.55,17.81
0.317,0.317,6.05,6.24,0.165,0.165,16.59,15.32,1.066,1.066,7.75,8.06,2.617,2.617,16.51,15.25
0.233,0.233,4.51,4.61,0.166,0.166,16.11,14.91,1.278,1.278,9.28,9.73,2.755,2.755,17.14,15.78
0.39,0.39,7.55,7.28,0.283,0.283,27.41,24.1,2.32,2.32,16.85,18.4,4.457,4.457,28.97,25.3
0.031,0.031,0.6,0.6,0.277,0.277,28.25,24.75,1.875,1.875,13.51,14.48,3.299,3.299,20.56,18.65
0.288,0.288,5.54,5.7,0.218,0.218,22.86,20.52,1.155,1.155,8.38,8.74,2.472,2.472,15.33,14.24
0.232,0.232,4.47,4.57,0.102,0.102,10.14,9.65,0.72,0.72,5.23,5.37,1.774,1.774,10.94,10.37
0.12,0.12,2.31,2.34,0.245,0.245,24.54,21.85,1.612,1.612,11.71,12.44,3.049,3.049,18.82,17.2
0.083,0.083,1.62,1.63,0.188,0.188,17.82,16.36,1.593,1.593,11.58,12.29,3.287,3.287,20.61,18.68
0.617,0.617,11.88,11.21,0.355,0.355,35.11,29.87,2.648,2.648,19.24,21.29,4.178,4.178,25.99,23.0
0.243,0.243,4.66,4.55,0.27,0.27,26.33,23.27,2.182,2.182,15.85,17.22,3.854,3.854,24.33,21.69
