cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.383,0.383,8.44,8.1,0.131,0.131,12.28,13.08,0.889,0.889,6.28,6.49,0.211,0.211,0.83,0.83
0.554,0.554,12.54,11.8,0.106,0.106,10.08,10.62,0.974,0.974,6.89,7.13,0.206,0.206,0.81,0.81
0.497,0.497,11.21,10.62,0.11,0.11,10.47,11.04,0.924,0.924,6.52,6.74,0.17,0.17,0.67,0.67
0.226,0.226,4.82,4.7,0.254,0.254,21.34,23.89,0.572,0.572,4.14,4.22,0.17,0.17,0.67,0.67
0.783,0.783,17.39,16.0,0.154,0.154,13.19,14.12,1.414,1.414,10.04,10.57,0.182,0.182,0.72,0.72
0.602,0.602,13.33,12.5,0.149,0.149,13.16,14.09,1.242,1.242,8.76,9.16,0.135,0.135,0.53,0.53
0.479,0.479,10.47,9.95,0.19,0.19,16.48,17.96,1.043,1.043,7.4,7.68,0.156,0.156,0.61,0.62
0.641,0.641,14.3,13.35,0.177,0.177,15.32,16.59,1.263,1.263,8.89,9.31,0.17,0.17,0.67,0.67
0.715,0.715,16.36,15.12,0.181,0.181,15.7,17.04,1.25,1.25,8.77,9.17,0.147,0.147,0.58,0.58
0.611,0.611,13.78,12.9,0.258,0.258,21.08,23.56,1.104,1.104,7.79,8.1,0.18,0.18,0.71,0.71
0.745,0.745,16.72,15.43,0.222,0.222,18.18,20.0,1.344,1.344,9.49,9.96,0.152,0.152,0.59,0.6
0.785,0.785,17.79,16.34,0.187,0.187,15.76,17.11,1.389,1.389,9.77,10.27,0.125,0.125,0.49,0.49
0.623,0.623,13.88,12.98,0.198,0.198,16.83,18.38,1.212,1.212,8.54,8.92,0.125,0.125,0.49,0.49
0.594,0.594,13.11,12.31,0.262,0.262,21.06,23.53,1.169,1.169,8.28,8.63,0.146,0.146,0.57,0.57
0.84,0.84,18.92,17.29,0.271,0.271,21.05,23.53,1.457,1.457,10.29,10.84,0.077,0.077,0.3,0.3
0.905,0.905,20.47,18.57,0.368,0.368,26.39,30.4,1.481,1.481,10.49,11.07,0.095,0.095,0.37,0.37
1.131,1.131,25.5,22.62,0.249,0.249,18.79,20.73,1.882,1.882,13.3,14.24,0.034,0.034,0.13,0.13
0.954,0.954,21.51,19.42,0.168,0.168,13.89,14.93,1.639,1.639,11.56,12.27,0.009,0.009,0.04,0.04
0.761,0.761,17.32,15.94,0.155,0.155,13.57,14.56,1.343,1.343,9.43,9.9,0.068,0.068,0.27,0.27
0.577,0.577,12.96,12.17,0.14,0.14,12.72,13.58,1.048,1.048,7.41,7.7,0.166,0.166,0.65,0.65
0.659,0.659,15.17,14.1,0.161,0.161,14.44,15.57,1.048,1.048,7.38,7.67,0.189,0.189,0.74,0.74
0.701,0.701,16.34,15.1,0.155,0.155,13.96,15.01,1.041,1.041,7.33,7.61,0.161,0.161,0.63,0.63
0.707,0.707,16.59,15.32,0.066,0.066,6.49,6.71,1.059,1.059,7.43,7.71,0.143,0.143,0.56,0.56
0.51,0.51,11.83,11.17,0.062,0.062,6.3,6.51,0.77,0.77,5.41,5.57,0.133,0.133,0.52,0.52
0.518,0.518,12.14,11.44,0.0,0.0,0.05,0.05,0.764,0.764,5.36,5.5,0.157,0.157,0.62,0.62
0.46,0.46,10.85,10.3,0.083,0.083,8.55,8.94,0.655,0.655,4.58,4.69,0.149,0.149,0.58,0.59
0.502,0.502,11.79,11.13,0.213,0.213,19.11,21.13,0.754,0.754,5.28,5.42,0.153,0.153,0.6,0.6
0.553,0.553,12.53,11.79,0.254,0.254,21.16,23.67,0.975,0.975,6.87,7.12,0.153,0.153,0.6,0.6
0.745,0.745,16.89,15.57,0.242,0.242,19.62,21.76,1.255,1.255,8.87,9.28,0.138,0.138,0.54,0.54
0.769,0.769,17.31,15.93,0.164,0.164,14.1,15.17,1.262,1.262,8.96,9.38,0.158,0.158,0.62,0.62
0.666,0.666,15.01,13.97,0.125,0.125,11.29,11.97,1.13,1.13,8.0,8.33,0.16,0.16,0.62,0.63
0.554,0.554,12.49,11.76,0.152,0.152,13.74,14.75,0.987,0.987,6.96,7.22,0.174,0.174,0.68,0.68
0.648,0.648,14.9,13.87,0.083,0.083,7.97,8.3,1.062,1.062,7.46,7.75,0.134,0.134,0.53,0.53
0.547,0.547,12.66,11.91,0.137,0.137,12.85,13.73,0.766,0.766,5.42,5.57,0.178,0.178,0.7,0.7
0.622,0.622,14.48,13.5,0.054,0.054,5.43,5.58,0.904,0.904,6.37,6.58,0.186,0.186,0.73,0.73
0.534,0.534,12.51,11.78,0.048,0.048,5.04,5.18,0.771,0.771,5.41,5.56,0.164,0.164,0.64,0.64
0.462,0.462,10.77,10.22,0.049,0.049,5.19,5.33,0.623,0.623,4.39,4.49,0.112,0.112,0.44,0.44
0.436,0.436,10.1,9.61,0.05,0.05,5.27,5.41,0.633,0.633,4.46,4.56,0.186,0.186,0.73,0.73
0.357,0.357,8.13,7.81,0.104,0.104,10.33,10.89,0.579,0.579,4.1,4.18,0.189,0.189,0.74,0.74
0.423,0.423,9.54,9.11,0.145,0.145,13.57,14.56,0.707,0.707,5.01,5.14,0.206,0.206,0.8,0.81
0.415,0.415,9.15,8.75,0.229,0.229,19.52,21.63,0.879,0.879,6.22,6.42,0.201,0.201,0.79,0.79
0.563,0.563,12.28,11.57,0.199,0.199,16.79,18.33,1.212,1.212,8.57,8.95,0.184,0.184,0.72,0.72
0.289,0.289,5.92,5.75,0.32,0.32,24.37,27.75,0.588,0.588,4.36,4.46,0.412,0.412,1.59,1.61
0.919,0.919,19.19,17.51,0.137,0.137,10.98,11.62,1.624,1.624,11.84,12.59,0.193,0.193,0.75,0.75
0.727,0.727,15.51,14.39,0.094,0.094,8.23,8.58,1.368,1.368,9.82,10.33,0.16,0.16,0.62,0.62
0.397,0.397,8.37,8.03,0.186,0.186,15.82,17.18,0.806,0.806,5.84,6.02,0.19,0.19,0.74,0.74
0.76,0.76,16.85,15.54,0.041,0.041,3.92,3.99,1.28,1.28,9.1,9.53,0.218,0.218,0.84,0.85
0.517,0.517,11.7,11.05,0.123,0.123,11.52,12.23,0.768,0.768,5.45,5.6,0.194,0.194,0.75,0.75
0.63,0.63,14.63,13.63,0.053,0.053,5.3,5.45,0.703,0.703,5.02,5.15,0.215,0.215,0.83,0.83
0.544,0.544,12.71,11.95,0.014,0.014,1.46,1.47,0.395,0.395,2.85,2.89,0.194,0.194,0.75,0.75
0.46,0.46,10.73,10.18,0.044,0.044,4.64,4.75,0.427,0.427,3.04,3.09,0.206,0.206,0.8,0.8
0.31,0.31,6.99,6.76,0.035,0.035,3.68,3.75,0.266,0.266,1.92,1.93,0.159,0.159,0.62,0.62
0.475,0.475,11.04,10.46,0.003,0.003,0.35,0.35,0.539,0.539,3.83,3.9,0.261,0.261,1.01,1.01
0.422,0.422,9.84,9.38,0.037,0.037,3.99,4.07,0.461,0.461,3.27,3.32,0.228,0.228,0.88,0.89
0.29,0.29,6.54,6.34,0.148,0.148,14.1,15.17,0.353,0.353,2.52,2.55,0.222,0.222,0.86,0.86
0.463,0.463,10.37,9.86,0.135,0.135,12.54,13.38,0.674,0.674,4.81,4.93,0.248,0.248,0.96,0.96
0.469,0.469,10.4,9.88,0.15,0.15,13.58,14.57,0.719,0.719,5.15,5.28,0.227,0.227,0.88,0.88
