cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.754,0.754,4.06,4.14,0.006,0.006,8.67,9.06,0.259,0.259,33.86,28.96,0.153,0.153,1.03,1.03
0.171,0.171,0.94,0.94,0.011,0.011,14.43,15.55,0.036,0.036,3.73,3.8,0.135,0.135,0.91,0.9
1.008,1.008,5.35,5.5,0.003,0.003,5.1,4.97,0.398,0.398,68.13,50.82,0.102,0.102,0.69,0.68
0.442,0.442,2.37,2.4,0.012,0.012,16.15,17.57,0.182,0.182,26.25,23.21,0.143,0.143,0.96,0.96
0.609,0.609,3.27,3.32,0.013,0.013,16.71,18.24,0.258,0.258,38.15,32.04,0.135,0.135,0.91,0.9
0.377,0.377,2.04,2.07,0.019,0.019,22.44,25.27,0.11,0.11,13.26,12.43,0.136,0.136,0.91,0.91
0.369,0.369,2.02,2.04,0.001,0.001,1.37,1.38,0.054,0.054,5.86,5.69,0.119,0.119,0.8,0.79
0.525,0.525,2.84,2.89,0.018,0.018,21.07,23.56,0.126,0.126,15.41,14.31,0.102,0.102,0.68,0.68
0.302,0.302,1.66,1.67,0.026,0.026,28.04,32.61,0.023,0.023,2.44,2.41,0.118,0.118,0.79,0.79
1.041,1.041,5.54,5.7,0.001,0.001,1.61,1.59,0.415,0.415,67.23,50.32,0.103,0.103,0.69,0.69
0.815,0.815,4.3,4.39,0.003,0.003,5.06,5.2,0.334,0.334,60.38,46.38,0.136,0.136,0.91,0.91
0.857,0.857,4.49,4.59,0.005,0.005,8.67,8.31,0.351,0.351,66.55,49.93,0.204,0.204,1.37,1.36
0.016,0.016,0.09,0.09,0.021,0.021,24.72,28.2,0.159,0.159,15.99,17.38,0.174,0.174,1.17,1.16
0.543,0.543,2.96,3.0,0.006,0.006,7.65,7.96,0.029,0.029,2.94,2.9,0.117,0.117,0.78,0.78
0.689,0.689,3.7,3.77,0.005,0.005,7.06,7.32,0.133,0.133,16.11,14.91,0.113,0.113,0.76,0.75
0.541,0.541,2.91,2.96,0.01,0.01,13.51,14.48,0.131,0.131,16.47,15.22,0.129,0.129,0.87,0.86
0.506,0.506,2.73,2.77,0.017,0.017,20.89,23.32,0.087,0.087,10.24,9.74,0.128,0.128,0.86,0.85
0.307,0.307,1.68,1.7,0.015,0.015,18.97,20.96,0.023,0.023,2.34,2.37,0.125,0.125,0.84,0.84
0.901,0.901,4.81,4.93,0.001,0.001,1.35,1.34,0.309,0.309,44.93,36.69,0.103,0.103,0.69,0.69
0.165,0.165,0.9,0.91,0.003,0.003,4.62,4.72,0.025,0.025,2.69,2.73,0.132,0.132,0.88,0.88
0.823,0.823,4.39,4.49,0.002,0.002,2.96,2.91,0.242,0.242,34.63,29.52,0.103,0.103,0.69,0.69
0.309,0.309,1.67,1.69,0.012,0.012,16.17,17.59,0.007,0.007,0.84,0.83,0.136,0.136,0.91,0.91
0.474,0.474,2.57,2.61,0.023,0.023,25.68,29.47,0.001,0.001,0.06,0.06,0.12,0.12,0.81,0.8
0.941,0.941,5.01,5.14,0.013,0.013,16.24,17.67,0.274,0.274,37.31,31.45,0.122,0.122,0.82,0.82
0.823,0.823,4.35,4.45,0.005,0.005,6.53,6.75,0.373,0.373,65.72,49.46,0.147,0.147,0.98,0.98
0.125,0.125,0.68,0.68,0.01,0.01,14.02,15.08,0.004,0.004,0.42,0.42,0.15,0.15,1.0,1.0
0.636,0.636,3.43,3.49,0.011,0.011,14.68,15.84,0.194,0.194,25.32,22.48,0.108,0.108,0.73,0.72
0.448,0.448,2.43,2.46,0.013,0.013,16.63,18.14,0.124,0.124,15.1,14.04,0.124,0.124,0.83,0.83
0.781,0.781,4.17,4.26,0.028,0.028,30.12,35.46,0.306,0.306,46.64,37.82,0.116,0.116,0.78,0.77
0.244,0.244,1.34,1.35,0.031,0.031,32.26,38.46,0.041,0.041,4.36,4.27,0.14,0.14,0.94,0.93
0.725,0.725,3.94,4.01,0.016,0.016,19.53,21.64,0.169,0.169,19.21,17.52,0.103,0.103,0.69,0.69
0.591,0.591,3.2,3.26,0.001,0.001,0.81,0.82,0.117,0.117,13.49,12.63,0.115,0.115,0.77,0.77
0.923,0.923,4.88,5.0,0.007,0.007,12.08,11.39,0.359,0.359,62.85,47.82,0.116,0.116,0.78,0.77
0.149,0.149,0.81,0.81,0.0,0.0,0.56,0.56,0.007,0.007,0.77,0.77,0.146,0.146,0.98,0.98
0.419,0.419,2.27,2.3,0.002,0.002,2.57,2.61,0.089,0.089,10.74,10.19,0.112,0.112,0.75,0.75
0.658,0.658,3.52,3.59,0.018,0.018,21.69,24.33,0.244,0.244,36.02,30.52,0.113,0.113,0.76,0.76
1.046,1.046,5.49,5.64,0.006,0.006,8.82,9.23,0.507,0.507,114.12,72.66,0.134,0.134,0.9,0.9
0.077,0.077,0.42,0.42,0.022,0.022,25.5,29.23,0.122,0.122,12.22,13.02,0.109,0.109,0.73,0.73
0.456,0.456,2.5,2.53,0.016,0.016,19.42,21.51,0.097,0.097,10.4,9.89,0.087,0.087,0.59,0.58
0.703,0.703,3.79,3.87,0.01,0.01,12.94,13.84,0.143,0.143,16.62,15.35,0.094,0.094,0.63,0.63
0.825,0.825,4.39,4.49,0.008,0.008,10.29,10.85,0.259,0.259,36.99,31.21,0.118,0.118,0.79,0.79
0.616,0.616,3.29,3.34,0.012,0.012,15.41,16.7,0.188,0.188,25.71,22.78,0.141,0.141,0.95,0.94
0.469,0.469,2.53,2.56,0.013,0.013,16.87,18.42,0.123,0.123,15.14,14.08,0.14,0.14,0.94,0.94
0.729,0.729,3.9,3.97,0.007,0.007,11.01,10.43,0.264,0.264,38.32,32.16,0.126,0.126,0.85,0.84
0.244,0.244,1.33,1.33,0.005,0.005,7.29,7.56,0.02,0.02,2.3,2.27,0.132,0.132,0.89,0.88
0.526,0.526,2.84,2.88,0.009,0.009,12.23,13.02,0.128,0.128,15.82,14.66,0.113,0.113,0.76,0.76
0.215,0.215,1.18,1.19,0.002,0.002,2.65,2.69,0.035,0.035,3.61,3.68,0.121,0.121,0.81,0.81
0.61,0.61,3.3,3.35,0.003,0.003,3.81,3.88,0.167,0.167,21.27,19.23,0.096,0.096,0.64,0.64
0.373,0.373,2.03,2.05,0.024,0.024,26.92,31.1,0.089,0.089,10.7,10.16,0.117,0.117,0.78,0.78
0.249,0.249,1.38,1.39,0.018,0.018,21.7,24.34,0.053,0.053,5.0,5.13,0.115,0.115,0.77,0.77
0.606,0.606,3.31,3.37,0.015,0.015,18.68,20.6,0.083,0.083,8.79,8.42,0.092,0.092,0.62,0.61
0.851,0.851,4.56,4.66,0.015,0.015,18.38,20.24,0.258,0.258,35.04,29.81,0.109,0.109,0.73,0.73
0.709,0.709,3.79,3.86,0.005,0.005,7.56,7.85,0.208,0.208,28.06,24.61,0.187,0.187,1.26,1.25
0.421,0.421,2.28,2.3,0.01,0.01,13.82,14.84,0.052,0.052,6.02,5.84,0.203,0.203,1.37,1.36
0.469,0.469,2.55,2.58,0.012,0.012,15.38,16.66,0.026,0.026,2.89,2.85,0.193,0.193,1.31,1.3
0.427,0.427,2.33,2.36,0.008,0.008,10.48,11.06,0.004,0.004,0.41,0.41,0.14,0.14,0.94,0.94
0.792,0.792,4.24,4.33,0.001,0.001,1.2,1.21,0.189,0.189,24.5,21.82,0.119,0.119,0.8,0.8
0.638,0.638,3.41,3.47,0.001,0.001,2.28,2.25,0.171,0.171,23.22,20.8,0.139,0.139,0.93,0.93
0.422,0.422,2.27,2.3,0.007,0.007,9.95,10.48,0.082,0.082,10.2,9.7,0.14,0.14,0.94,0.94
0.374,0.374,2.03,2.05,0.011,0.011,13.92,14.96,0.062,0.062,7.14,6.9,0.179,0.179,1.21,1.2
0.971,0.971,5.14,5.28,0.007,0.007,9.57,10.05,0.406,0.406,74.57,54.32,0.178,0.178,1.2,1.2
0.46,0.46,2.47,2.5,0.002,0.002,2.7,2.74,0.142,0.142,19.07,17.41,0.215,0.215,1.45,1.44
0.458,0.458,2.47,2.51,0.002,0.002,3.23,3.17,0.047,0.047,5.56,5.41,0.146,0.146,0.99,0.98
0.956,0.956,5.03,5.16,0.001,0.001,1.85,1.87,0.256,0.256,39.46,32.96,0.127,0.127,0.85,0.85
0.661,0.661,3.5,3.56,0.014,0.014,17.92,19.69,0.223,0.223,34.1,29.13,0.209,0.209,1.41,1.4
0.347,0.347,1.88,1.9,0.024,0.024,27.04,31.27,0.015,0.015,1.68,1.67,0.165,0.165,1.11,1.11
0.275,0.275,1.56,1.55,0.018,0.018,21.27,23.8,0.29,0.29,22.54,25.4,0.127,0.127,0.86,0.85
0.738,0.738,4.06,4.14,0.001,0.001,1.67,1.65,0.184,0.184,20.55,18.63,0.051,0.051,0.34,0.34
0.76,0.76,4.08,4.17,0.007,0.007,12.77,12.0,0.192,0.192,25.55,22.66,0.085,0.085,0.57,0.57
0.411,0.411,2.22,2.24,0.0,0.0,0.54,0.54,0.004,0.004,0.49,0.49,0.12,0.12,0.81,0.8
0.166,0.166,0.93,0.93,0.002,0.002,3.05,3.1,0.393,0.393,30.04,35.35,0.12,0.12,0.8,0.8
0.673,0.673,3.66,3.73,0.003,0.003,5.17,5.04,0.025,0.025,2.48,2.51,0.074,0.074,0.5,0.5
0.302,0.302,1.65,1.67,0.006,0.006,8.95,9.37,0.132,0.132,12.41,13.24,0.112,0.112,0.75,0.75
