cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.407,0.407,26.95,31.15,0.02,0.02,2.94,2.9,0.413,0.413,2.36,2.34,0.003,0.003,0.02,0.02
0.196,0.196,14.9,16.1,0.177,0.177,33.37,28.6,0.034,0.034,0.19,0.19,0.033,0.033,0.22,0.22
0.426,0.426,28.26,32.91,0.012,0.012,1.95,1.93,0.306,0.306,1.74,1.72,0.078,0.078,0.51,0.51
0.163,0.163,12.9,13.79,0.163,0.163,32.31,27.82,0.058,0.058,0.32,0.32,0.071,0.071,0.47,0.47
0.387,0.387,26.67,30.77,0.045,0.045,6.94,7.18,0.342,0.342,1.94,1.93,0.123,0.123,0.81,0.82
0.158,0.158,12.51,13.34,0.146,0.146,27.19,23.94,0.053,0.053,0.3,0.3,0.021,0.021,0.14,0.14
0.337,0.337,23.79,27.0,0.012,0.012,1.83,1.85,0.276,0.276,1.57,1.55,0.109,0.109,0.72,0.72
0.105,0.105,8.7,9.1,0.179,0.179,35.74,30.32,0.073,0.073,0.41,0.41,0.039,0.039,0.26,0.26
0.343,0.343,24.4,27.79,0.085,0.085,12.37,13.18,0.297,0.297,1.68,1.67,0.109,0.109,0.72,0.72
0.043,0.043,3.74,3.82,0.167,0.167,31.58,27.27,0.088,0.088,0.49,0.49,0.008,0.008,0.05,0.05
0.351,0.351,24.62,28.07,0.03,0.03,4.5,4.6,0.3,0.3,1.7,1.69,0.041,0.041,0.27,0.27
0.138,0.138,11.11,11.77,0.201,0.201,41.35,34.27,0.058,0.058,0.33,0.33,0.024,0.024,0.16,0.16
