Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.995,0.448,0.244,138.49,41.79,100.28536415100098,0.08743681374401002,1.1814985275268555,0.06178426742553711
cpu_system_time_diff_sg_5_2,0.982,0.068,0.041,25.51,17.2,100.28536415100098,0.08743681374401002,1.1814985275268555,0.06178426742553711
cpu_idle_time_diff_sg_5_2,0.99,0.698,0.457,229.21,34.1,100.28536415100098,0.08743681374401002,1.1814985275268555,0.06178426742553711
memory_sg_5_2,0.99,0.527,0.393,2.26,2.29,100.28536415100098,0.08743681374401002,1.1814985275268555,0.06178426742553711
