ACF,PACF
1.0,1.0
0.9999612265715389,0.9999612265715386
0.9999224524717161,-2.8044742828865948e-05
0.9998836778670345,-2.5898235864568465e-05
0.999844902821254,-2.5076579196388704e-05
0.99980612739323,-2.4318177209381887e-05
0.999767351548454,-2.4763740984118004e-05
0.9997285753285879,-2.4227025766384964e-05
0.999689798698648,-2.467870168424001e-05
0.9996510216018772,-2.5411198689147106e-05
0.9996122440735665,-2.4956645630384634e-05
0.9995734661967011,-2.3887069132924696e-05
0.999534687861114,-2.5308272443498953e-05
0.9994959090244838,-2.5854604989875878e-05
0.9994571297566858,-2.495410519208031e-05
0.9994183501078985,-2.4307566771945487e-05
0.9993795699720823,-2.5675581987943336e-05
0.9993407894592488,-2.4257486609834284e-05
0.999302008598613,-2.3881261112543385e-05
0.99926322735212,-2.437257390203544e-05
0.9992244456941872,-2.470300370853943e-05
0.9991856635778281,-2.5309474683714205e-05
0.9991468810301702,-2.496022282136392e-05
0.9991080980278619,-2.526191151978614e-05
0.9990693145772316,-2.518087232803455e-05
0.9990305306620813,-2.5390328361076298e-05
0.9989917463451231,-2.458218223826896e-05
0.9989529615662234,-2.5358206504152367e-05
0.9989141762899743,-2.581537019067025e-05
0.9988753905864812,-2.4911911522435832e-05
0.9988366043983069,-2.5653166359798207e-05
0.9987978177558071,-2.526227298926956e-05
0.9987590306612295,-2.523386848715013e-05
0.9987202431716993,-2.4497773934650358e-05
0.9986814552645551,-2.4790550290562106e-05
0.9986426669353092,-2.4848990121975968e-05
0.9986038780986545,-2.594962078426346e-05
0.9985650889050078,-2.4010498682852027e-05
0.9985262992212723,-2.5727403042168243e-05
0.9984875090988368,-2.5065292800925224e-05
0.9984487185504217,-2.4901805174170262e-05
0.9984099275964858,-2.463855895653066e-05
0.9983711362368275,-2.4641707652946146e-05
0.998332344494128,-2.4349754823632825e-05
0.9982935523850921,-2.413489284398975e-05
0.998254759890554,-2.438260004552826e-05
0.9982159669470715,-2.5201266076658273e-05
0.9981771736031495,-2.457631545215677e-05
0.9981383798292259,-2.495809877565764e-05
0.998099585582107,-2.551567402618214e-05
0.9980607909482228,-2.440167024433802e-05
0.9980219957970469,-2.6085436430067085e-05
0.9979832001279971,-2.6093544523131682e-05
0.9979444040100246,-2.5204960759021566e-05
0.997905607437108,-2.5283187401413925e-05
0.997866810440785,-2.487704891597201e-05
0.9978280130258126,-2.48162671273197e-05
0.9977892151503067,-2.535697160175414e-05
0.9977504167944341,-2.561327898036631e-05
0.9977116179141792,-2.6181465987244795e-05
0.997672818576078,-2.5324039614320406e-05
0.997634018910843,-2.36389927973039e-05
0.9975952187933302,-2.5253335493044357e-05
0.9975564182004408,-2.5551782078433823e-05
0.9975176172462951,-2.4080693866523957e-05
0.9974788158295363,-2.5388316336766896e-05
0.9974400140343236,-2.4303583691755524e-05
0.9974012119092194,-2.3677882947172286e-05
0.9973624094722578,-2.34458569558767e-05
0.9973236067002348,-2.3745625068675263e-05
0.9972848035545253,-2.4244226415898322e-05
0.997246000030755,-2.430118746439926e-05
0.9972071961497133,-2.40336273864749e-05
0.9971683918256417,-2.5140083839043038e-05
0.9971295870915396,-2.4715093415714667e-05
0.9970907819341822,-2.488616671586728e-05
0.9970519764519816,-2.3617670181216293e-05
0.9970131706208641,-2.3928643112607664e-05
0.9969743644257743,-2.4123310740609164e-05
0.9969355579478576,-2.307743132918106e-05
0.9968967510988295,-2.4216426747423e-05
0.9968579437841552,-2.54360679314281e-05
0.9968191360751647,-2.4516768539345296e-05
0.9967803279299031,-2.505838084420785e-05
0.996741519371058,-2.476635121096541e-05
0.9967027104033086,-2.470656721916301e-05
0.9966639011230171,-2.3464461514636035e-05
0.996625091459213,-2.43802261818429e-05
0.9965862813851921,-2.472511725363304e-05
0.9965474710249291,-2.3126945973025104e-05
0.9965086602918135,-2.4244377153187265e-05
0.9964698491995617,-2.4068018674625306e-05
0.9964310377520751,-2.4018244853522518e-05
0.9963922259163237,-2.4444739071588213e-05
0.99635341370235,-2.4315749662741376e-05
0.996314601138613,-2.394932659860067e-05
0.9962757882271415,-2.392368050317846e-05
0.9962369748980171,-2.4825865464334083e-05
0.9961981611740826,-2.4531862303941823e-05
0.9961593470888687,-2.4100003075857683e-05
0.9961205326284222,-2.4280472030819872e-05
0.9960817177529376,-2.4794340445512856e-05
0.9960429025047408,-2.42490650552081e-05
0.9960040868529904,-2.4647335608733634e-05
0.9959652708858366,-2.3511119935032895e-05
0.9959264545603884,-2.4064777450261557e-05
0.9958876379123673,-2.3604647764696374e-05
0.9958488208861136,-2.4322939710967252e-05
0.9958100034944227,-2.4158478891493038e-05
0.9957711858264411,-2.3009400801759558e-05
0.9957323678344195,-2.362568329896265e-05
0.9956935494468777,-2.454798158511851e-05
0.9956547306866252,-2.4254389999469902e-05
0.9956159114889006,-2.50900929752411e-05
0.9955770919192333,-2.424558340460379e-05
0.9955382719566169,-2.4517040957538734e-05
0.9954994516765923,-2.3543430875693165e-05
0.9954606310511804,-2.3904790353714726e-05
0.9954218100410829,-2.4412081248189023e-05
0.995382988734504,-2.327518095681608e-05
0.9953441671816572,-2.262816001104593e-05
0.9953053453875272,-2.2564398449658433e-05
0.9952665245000335,-7.761664063261091e-06
0.9952277041583205,-1.2415339808722702e-05
0.9951888844274016,-1.157715579495245e-05
0.995150065210453,-1.2825960598349423e-05
0.9951112466891963,-1.048271394392334e-05
0.995072428482041,-1.5403777495919068e-05
0.9950336105417156,-1.601361097343131e-05
0.9949947926243311,-1.9159042640572243e-05
0.9949559747401108,-1.9027575559050723e-05
