State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,0.00011279721662856202,"(-7.700146412042091, 7.700372006475348)",1.0001127972166286,"(-6.700146412042091, 8.700372006475348)",1.61776007306301,4.740719142524554e-05
entire,0.00011279721662856202,"(-7.700146412042091, 7.700372006475348)",1.0001127972166286,"(-6.700146412042091, 8.700372006475348)",1.61776007306301,4.740719142524554e-05
AR,0.0007508575434449029,"(-8.899720544334585, 8.901222259421473)",1.000750857543445,"(-7.899720544334585, 9.901222259421473)",1.0052411606321714,1.0414883301648654e-05
Stream,0.0006620090222457411,"(-8.496266907283804, 8.497590925328296)",1.0006620090222458,"(-7.496266907283804, 9.497590925328296)",1.371559599325829,4.76853942688279e-05
Gaming,0.00038719318329499423,"(-7.0339721715551935, 7.034746557921784)",1.000387193183295,"(-6.0339721715551935, 8.034746557921784)",1.7816010259236503,8.853959434415926e-05
Mining,0.0005414426834144528,"(-11.034387823624066, 11.035470708990893)",1.0005414426834145,"(-10.034387823624066, 12.035470708990893)",1.2044926139691325,7.698226748364603e-06
Idle,0.0003603098007243044,"(-11.707696518020837, 11.708417137622286)",1.0003603098007243,"(-10.707696518020837, 12.708417137622286)",0.909945961687076,3.7020231269336724e-07
