State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-1.7628645731989519e-07,"(-14.654295988194452, 14.654295635621537)",0.9999998237135427,"(-13.654295988194452, 15.654295635621537)",1.9033586460776113,2581519.627323114
entire,-1.7628645731989519e-07,"(-14.654295988194452, 14.654295635621537)",0.9999998237135427,"(-13.654295988194452, 15.654295635621537)",1.9033586460776113,2581519.627323114
Gaming,6.447368996999001e-05,"(-14.606712650106088, 14.60684159748603)",1.00006447368997,"(-13.606712650106088, 15.60684159748603)",1.9030495008574784,4626908.898251846
AR,-0.00031713429319805053,"(-14.467995629384642, 14.467361360798247)",0.999682865706802,"(-13.467995629384642, 15.467361360798247)",1.902259445316369,4696033.875950684
Mining,nan,"(nan, nan)",nan,"(nan, nan)",1.9022127718691304,10572587.387149181
Stream,0.0005837942308134816,"(-12.64234027236257, 12.643507860824197)",1.0005837942308136,"(-11.64234027236257, 13.643507860824197)",1.904052430949753,5892973.8903396
Idle,nan,"(nan, nan)",nan,"(nan, nan)",1.902310101027234,8118392.894990195
