Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.884,2.078,0.758,213.02,40.12,2243.681229352951,0.1595986205805558,3.559462785720825,0.06784296035766602
cpu_system_time_diff,0.658,0.259,0.118,38.2,27.27,2243.681229352951,0.1595986205805558,3.559462785720825,0.06784296035766602
cpu_idle_time_diff,0.855,2.234,0.951,16.78,13.69,2243.681229352951,0.1595986205805558,3.559462785720825,0.06784296035766602
memory,0.855,3.408,1.447,3.67,3.57,2243.681229352951,0.1595986205805558,3.559462785720825,0.06784296035766602
