Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.969,1.043,0.515,29.83,34.02,161.03783416748047,0.08432940739037299,1.300407886505127,0.05059623718261719
cpu_system_time_diff,0.827,0.192,0.099,26.25,25.04,161.03783416748047,0.08432940739037299,1.300407886505127,0.05059623718261719
cpu_idle_time_diff,0.949,1.299,0.864,11.88,12.86,161.03783416748047,0.08432940739037299,1.300407886505127,0.05059623718261719
memory,0.93,2.429,1.709,4.94,5.14,161.03783416748047,0.08432940739037299,1.300407886505127,0.05059623718261719
