bin_edges,hist_data,kde_values
2893949.77,27713,3.008552532613745e-07
3242035.103076923,6841,3.3476166407182105e-07
3590120.4361538463,0,1.5663816386362313e-07
3938205.769230769,0,3.0454247651479475e-08
4286291.102307692,0,2.4122358607972926e-09
4634376.435384615,0,7.633623111165318e-11
4982461.7684615385,0,8.4482206172441e-12
5330547.101538462,0,3.97956501675542e-10
5678632.434615385,0,8.345880180011504e-09
6026717.767692308,0,7.048044320442207e-08
6374803.100769231,19385,2.446716334313723e-07
6722888.433846154,15163,3.5518043122129886e-07
7070973.766923077,0,2.169623069177296e-07
7419059.1,0,5.5334693056945486e-08
7767144.433076924,0,5.788125744584679e-09
8115229.766153846,0,2.43277748269204e-10
8463315.09923077,0,4.035692439433208e-12
8811400.432307692,0,2.6066779281242773e-14
9159485.765384616,0,7.15823948432677e-17
9507571.098461539,0,3.726558361027879e-15
9855656.431538463,0,8.022109538106765e-13
10203741.764615385,0,6.696540327684738e-11
10551827.097692309,0,2.1934068990025253e-09
10899912.430769231,0,2.8638541288716585e-08
11247997.763846153,5708,1.5188452914764578e-07
11596083.096923077,28856,3.3313207437684615e-07
