Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.96,1.237,0.444,22.29,18.88,0.001110076904296875,0.14221312887334864,8.93606948852539,0.08258962631225586
cpu_system_time_diff_sg_5_2,0.539,0.447,0.222,40.45,29.96,0.001110076904296875,0.22787798194578235,11.514265298843384,0.13787150382995605
cpu_idle_time_diff_sg_5_2,0.897,1.944,0.753,15.96,11.34,0.001110076904296875,0.21018417366759193,12.435998439788818,0.12959933280944824
memory_sg_5_2,0.941,1.433,0.363,1.56,1.56,0.001110076904296875,0.14863918662996395,12.588860511779785,0.08007454872131348
