Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sma_2,0.934,1.728,0.719,20.75,15.31,2312.8401095867157,0.11134003809732608,0.9078929424285889,0.082122802734375
cpu_system_time_diff_sma_2,0.867,0.169,0.086,21.24,15.67,2312.8401095867157,0.11134003809732608,0.9078929424285889,0.082122802734375
cpu_idle_time_diff_sma_2,0.921,1.45,0.608,24.86,17.28,2312.8401095867157,0.11134003809732608,0.9078929424285889,0.082122802734375
memory_sma_2,0.916,2.083,1.111,3.48,3.38,2312.8401095867157,0.11134003809732608,0.9078929424285889,0.082122802734375
