State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,4.3197198975380585e-05,"(-7.462827607978371, 7.462914002376321)",1.0000431971989774,"(-6.462827607978372, 8.462914002376326)",1.4415274372512665,5.250806017042018e-05
entire,4.3197198975380585e-05,"(-7.462827607978371, 7.462914002376321)",1.0000431971989774,"(-6.462827607978372, 8.462914002376326)",1.4415274372512665,5.250806017042018e-05
Mining,0.00030421893210367737,"(-9.48341221110693, 9.48402064897114)",1.0003042189321036,"(-8.48341221110693, 10.48402064897114)",1.0897176848472305,4.271947968078285e-06
AR,0.0004686279164820318,"(-9.397673260357276, 9.398610516190239)",1.0004686279164805,"(-8.397673260357273, 10.398610516190235)",1.0052291266967797,8.314473558724287e-06
Stream,5.022765551540583e-05,"(-6.92022775896539, 6.920328214276421)",1.0000502276555154,"(-5.92022775896539, 7.920328214276421)",1.4347374967245394,0.00011599100454773805
Idle,0.0002661524643303154,"(-9.397121362981965, 9.397653667910626)",1.0002661524643304,"(-8.397121362981965, 10.397653667910626)",1.0658135524815844,5.592797099406174e-06
Gaming,-0.005947937798497027,"(-12.444204902950071, 12.432309027353076)",0.994052062201503,"(-11.444204902950071, 13.432309027353076)",1.1747072327789791,4.168929052921419e-05
