cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.221,0.221,4.3,4.4,0.053,0.053,5.23,5.37,0.455,0.455,3.29,3.34,0.08,0.08,0.85,0.86
0.27,0.27,5.22,5.36,0.031,0.031,3.12,3.17,0.44,0.44,3.18,3.23,0.033,0.033,0.35,0.35
0.298,0.298,5.75,5.92,0.075,0.075,7.29,7.56,0.38,0.38,2.76,2.8,0.117,0.117,1.27,1.27
0.238,0.238,4.62,4.73,0.001,0.001,0.06,0.06,0.489,0.489,3.52,3.59,0.02,0.02,0.22,0.22
0.287,0.287,5.55,5.71,0.061,0.061,6.02,6.2,0.393,0.393,2.84,2.89,0.038,0.038,0.41,0.41
0.221,0.221,4.3,4.39,0.05,0.05,4.86,4.99,0.448,0.448,3.24,3.29,0.139,0.139,1.46,1.47
0.226,0.226,4.41,4.51,0.053,0.053,5.18,5.31,0.444,0.444,3.21,3.26,0.006,0.006,0.07,0.07
0.267,0.267,5.17,5.31,0.088,0.088,8.36,8.72,0.396,0.396,2.87,2.91,0.21,0.21,2.3,2.28
0.244,0.244,4.74,4.85,0.054,0.054,5.34,5.49,0.452,0.452,3.27,3.32,0.055,0.055,0.6,0.6
0.265,0.265,5.14,5.27,0.087,0.087,8.29,8.65,0.391,0.391,2.83,2.87,0.009,0.009,0.09,0.09
0.17,0.17,3.34,3.4,0.086,0.086,8.14,8.49,0.483,0.483,3.49,3.55,0.126,0.126,1.33,1.34
0.325,0.325,6.21,6.41,0.002,0.002,0.23,0.23,0.406,0.406,2.95,2.99,0.067,0.067,0.72,0.72
0.321,0.321,6.2,6.4,0.116,0.116,11.02,11.66,0.315,0.315,2.29,2.31,0.214,0.214,2.35,2.33
0.224,0.224,4.35,4.45,0.05,0.05,4.92,5.05,0.451,0.451,3.26,3.32,0.076,0.076,0.82,0.82
0.254,0.254,4.93,5.05,0.055,0.055,5.48,5.64,0.403,0.403,2.92,2.96,0.003,0.003,0.04,0.04
0.229,0.229,4.46,4.56,0.022,0.022,2.27,2.3,0.468,0.468,3.38,3.43,0.132,0.132,1.39,1.4
0.269,0.269,5.22,5.36,0.024,0.024,2.42,2.45,0.442,0.442,3.19,3.24,0.055,0.055,0.59,0.59
0.293,0.293,5.65,5.82,0.076,0.076,7.42,7.7,0.395,0.395,2.86,2.9,0.277,0.277,3.06,3.01
0.242,0.242,4.69,4.81,0.013,0.013,1.31,1.31,0.484,0.484,3.49,3.55,0.136,0.136,1.49,1.48
0.33,0.33,6.32,6.52,0.006,0.006,0.6,0.6,0.406,0.406,2.94,2.98,0.018,0.018,0.19,0.19
0.247,0.247,4.79,4.91,0.04,0.04,3.97,4.05,0.431,0.431,3.12,3.17,0.327,0.327,3.39,3.45
0.246,0.246,4.74,4.85,0.019,0.019,1.84,1.85,0.43,0.43,3.12,3.17,0.04,0.04,0.43,0.43
0.292,0.292,5.64,5.8,0.09,0.09,8.67,9.06,0.354,0.354,2.57,2.61,0.309,0.309,3.43,3.37
0.222,0.222,4.32,4.42,0.061,0.061,6.0,6.19,0.442,0.442,3.19,3.24,0.149,0.149,1.63,1.62
0.272,0.272,5.25,5.39,0.03,0.03,3.02,3.06,0.415,0.415,3.0,3.05,0.036,0.036,0.39,0.39
0.214,0.214,4.19,4.28,0.015,0.015,1.55,1.56,0.501,0.501,3.6,3.67,0.169,0.169,1.78,1.8
0.289,0.289,5.57,5.73,0.019,0.019,1.89,1.91,0.418,0.418,3.03,3.07,0.095,0.095,1.02,1.02
0.267,0.267,5.17,5.31,0.107,0.107,10.11,10.65,0.376,0.376,2.73,2.77,0.341,0.341,3.8,3.73
0.146,0.146,2.88,2.93,0.133,0.133,12.22,13.01,0.442,0.442,3.19,3.25,0.172,0.172,1.88,1.86
0.176,0.176,3.43,3.49,0.123,0.123,11.28,11.95,0.42,0.42,3.05,3.1,0.062,0.062,0.67,0.67
0.155,0.155,3.06,3.11,0.075,0.075,7.15,7.42,0.474,0.474,3.42,3.48,0.196,0.196,2.05,2.07
0.248,0.248,4.81,4.93,0.068,0.068,6.54,6.77,0.394,0.394,2.86,2.9,0.033,0.033,0.36,0.36
0.335,0.335,6.42,6.64,0.069,0.069,6.69,6.92,0.34,0.34,2.47,2.5,0.32,0.32,3.55,3.49
0.241,0.241,4.69,4.81,0.067,0.067,6.66,6.89,0.44,0.44,3.17,3.23,0.143,0.143,1.56,1.55
0.274,0.274,5.3,5.44,0.073,0.073,7.09,7.35,0.408,0.408,2.96,3.0,0.038,0.038,0.41,0.41
0.219,0.219,4.26,4.35,0.058,0.058,5.66,5.83,0.472,0.472,3.4,3.46,0.058,0.058,0.61,0.62
0.287,0.287,5.54,5.7,0.071,0.071,6.81,7.06,0.389,0.389,2.82,2.86,0.092,0.092,0.99,0.99
0.268,0.268,5.18,5.32,0.105,0.105,9.85,10.36,0.378,0.378,2.75,2.78,0.45,0.45,5.08,4.95
0.176,0.176,3.47,3.53,0.117,0.117,11.04,11.69,0.431,0.431,3.11,3.16,0.259,0.259,2.86,2.82
0.18,0.18,3.53,3.59,0.115,0.115,10.66,11.26,0.422,0.422,3.06,3.11,0.098,0.098,1.06,1.05
0.174,0.174,3.42,3.48,0.037,0.037,3.67,3.74,0.497,0.497,3.58,3.65,0.025,0.025,0.27,0.27
0.264,0.264,5.13,5.26,0.034,0.034,3.46,3.52,0.429,0.429,3.1,3.15,0.166,0.166,1.81,1.79
0.281,0.281,5.43,5.59,0.042,0.042,4.23,4.32,0.42,0.42,3.04,3.08,0.478,0.478,5.42,5.28
0.242,0.242,4.68,4.8,0.043,0.043,4.46,4.56,0.449,0.449,3.24,3.3,0.314,0.314,3.5,3.44
0.256,0.256,4.95,5.07,0.06,0.06,6.0,6.18,0.406,0.406,2.95,2.99,0.111,0.111,1.21,1.2
0.206,0.206,3.99,4.07,0.003,0.003,0.35,0.35,0.5,0.5,3.61,3.67,0.03,0.03,0.32,0.32
0.299,0.299,5.75,5.92,0.013,0.013,1.3,1.31,0.399,0.399,2.89,2.93,0.117,0.117,1.27,1.26
0.212,0.212,4.14,4.23,0.04,0.04,4.07,4.15,0.465,0.465,3.36,3.41,0.209,0.209,2.3,2.27
