cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.159,0.159,3.1,3.05,0.001,0.001,0.07,0.07,0.465,0.465,3.36,3.41,0.065,0.065,0.64,0.65
0.136,0.136,2.65,2.61,0.008,0.008,0.74,0.75,0.425,0.425,3.09,3.13,0.109,0.109,1.08,1.07
0.185,0.185,3.63,3.56,0.001,0.001,0.14,0.14,0.473,0.473,3.41,3.47,0.014,0.014,0.14,0.14
0.085,0.085,1.63,1.62,0.01,0.01,0.96,0.95,0.418,0.418,3.03,3.07,0.219,0.219,2.19,2.17
0.052,0.052,0.99,0.98,0.002,0.002,0.17,0.17,0.372,0.372,2.7,2.74,0.434,0.434,4.49,4.39
0.078,0.078,1.51,1.52,0.064,0.064,6.51,6.73,0.218,0.218,1.57,1.58,0.183,0.183,1.87,1.85
0.129,0.129,2.5,2.47,0.027,0.027,2.61,2.64,0.438,0.438,3.17,3.22,0.277,0.277,2.83,2.79
0.072,0.072,1.37,1.36,0.0,0.0,0.01,0.01,0.393,0.393,2.86,2.9,0.253,0.253,2.57,2.54
0.052,0.052,1.0,0.99,0.022,0.022,2.3,2.27,0.401,0.401,2.91,2.96,0.254,0.254,2.59,2.55
0.078,0.078,1.49,1.48,0.042,0.042,4.48,4.38,0.448,0.448,3.23,3.29,0.049,0.049,0.49,0.49
0.064,0.064,1.22,1.22,0.025,0.025,2.57,2.54,0.407,0.407,2.94,2.99,0.161,0.161,1.63,1.62
0.137,0.137,2.67,2.63,0.032,0.032,3.34,3.29,0.484,0.484,3.49,3.55,0.185,0.185,1.81,1.82
0.098,0.098,1.9,1.88,0.011,0.011,1.13,1.13,0.445,0.445,3.23,3.28,0.282,0.282,2.82,2.78
0.06,0.06,1.16,1.15,0.018,0.018,1.84,1.83,0.387,0.387,2.8,2.84,0.198,0.198,1.99,1.98
0.124,0.124,2.41,2.38,0.007,0.007,0.74,0.73,0.427,0.427,3.09,3.14,0.048,0.048,0.48,0.48
0.146,0.146,2.83,2.79,0.011,0.011,1.04,1.04,0.445,0.445,3.22,3.27,0.241,0.241,2.43,2.41
0.143,0.143,2.77,2.74,0.047,0.047,4.93,4.81,0.49,0.49,3.53,3.59,0.188,0.188,1.9,1.88
