cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.252,0.252,4.91,5.03,0.03,0.03,2.95,2.9,0.167,0.167,1.21,1.2,0.162,0.162,1.74,1.72
0.162,0.162,3.17,3.22,0.044,0.044,4.04,4.12,0.14,0.14,1.01,1.01,0.069,0.069,0.73,0.73
0.066,0.066,1.28,1.29,0.053,0.053,5.2,5.07,0.032,0.032,0.23,0.23,0.044,0.044,0.46,0.46
0.119,0.119,2.3,2.33,0.054,0.054,5.35,5.21,0.045,0.045,0.32,0.32,0.223,0.223,2.38,2.36
0.157,0.157,3.07,3.11,0.039,0.039,3.84,3.77,0.077,0.077,0.56,0.55,0.072,0.072,0.76,0.75
0.162,0.162,3.12,3.17,0.048,0.048,4.77,4.66,0.053,0.053,0.38,0.38,0.09,0.09,0.95,0.95
0.067,0.067,1.32,1.33,0.039,0.039,3.83,3.76,0.006,0.006,0.04,0.04,0.008,0.008,0.09,0.09
0.073,0.073,1.43,1.44,0.006,0.006,0.59,0.59,0.034,0.034,0.24,0.24,0.211,0.211,2.25,2.22
0.138,0.138,2.69,2.72,0.006,0.006,0.6,0.6,0.1,0.1,0.72,0.72,0.021,0.021,0.22,0.22
0.09,0.09,1.76,1.77,0.018,0.018,1.69,1.67,0.036,0.036,0.26,0.26,0.178,0.178,1.89,1.87
0.094,0.094,1.85,1.86,0.037,0.037,3.42,3.48,0.096,0.096,0.7,0.69,0.214,0.214,2.28,2.26
0.083,0.083,1.64,1.65,0.034,0.034,3.14,3.19,0.083,0.083,0.6,0.6,0.082,0.082,0.86,0.86
0.073,0.073,1.43,1.44,0.019,0.019,1.73,1.74,0.055,0.055,0.4,0.4,0.397,0.397,4.31,4.22
0.2,0.2,3.95,4.03,0.038,0.038,3.53,3.59,0.209,0.209,1.51,1.5,0.27,0.27,2.92,2.88
0.254,0.254,4.94,5.07,0.02,0.02,1.84,1.85,0.229,0.229,1.66,1.65,0.201,0.201,2.15,2.13
0.163,0.163,3.18,3.23,0.035,0.035,3.47,3.42,0.098,0.098,0.71,0.7,0.085,0.085,0.9,0.9
0.17,0.17,3.27,3.33,0.034,0.034,3.31,3.26,0.091,0.091,0.66,0.66,0.246,0.246,2.63,2.6
0.175,0.175,3.41,3.47,0.056,0.056,5.6,5.45,0.081,0.081,0.58,0.58,0.083,0.083,0.88,0.87
0.139,0.139,2.7,2.73,0.003,0.003,0.3,0.3,0.092,0.092,0.67,0.66,0.194,0.194,2.07,2.05
0.13,0.13,2.53,2.56,0.035,0.035,3.39,3.33,0.048,0.048,0.35,0.35,0.127,0.127,1.31,1.32
0.102,0.102,1.96,1.98,0.018,0.018,1.75,1.74,0.052,0.052,0.38,0.38,0.017,0.017,0.17,0.17
0.087,0.087,1.67,1.69,0.042,0.042,4.09,4.0,0.018,0.018,0.13,0.13,0.153,0.153,1.61,1.6
0.081,0.081,1.58,1.59,0.008,0.008,0.74,0.74,0.034,0.034,0.25,0.25,0.252,0.252,2.7,2.67
0.184,0.184,3.57,3.64,0.008,0.008,0.82,0.81,0.115,0.115,0.83,0.83,0.285,0.285,3.08,3.03
0.17,0.17,3.34,3.4,0.003,0.003,0.27,0.27,0.13,0.13,0.94,0.93,0.149,0.149,1.59,1.57
0.165,0.165,3.21,3.26,0.021,0.021,2.01,1.99,0.089,0.089,0.65,0.64,0.419,0.419,4.58,4.48
0.313,0.313,6.16,6.35,0.005,0.005,0.46,0.46,0.276,0.276,1.99,1.97,0.275,0.275,2.98,2.94
0.229,0.229,4.51,4.61,0.04,0.04,3.7,3.77,0.212,0.212,1.53,1.52,0.301,0.301,3.27,3.22
0.207,0.207,4.09,4.18,0.003,0.003,0.28,0.28,0.164,0.164,1.18,1.17,0.156,0.156,1.67,1.66
0.153,0.153,3.0,3.04,0.029,0.029,2.68,2.72,0.135,0.135,0.98,0.97,0.119,0.119,1.26,1.25
0.086,0.086,1.68,1.69,0.049,0.049,4.78,4.67,0.006,0.006,0.04,0.04,0.058,0.058,0.61,0.6
0.14,0.14,2.71,2.75,0.048,0.048,4.73,4.62,0.057,0.057,0.41,0.41,0.23,0.23,2.46,2.43
0.226,0.226,4.35,4.44,0.051,0.051,5.16,5.03,0.126,0.126,0.91,0.9,0.076,0.076,0.8,0.8
0.128,0.128,2.47,2.5,0.009,0.009,0.83,0.83,0.092,0.092,0.66,0.66,0.094,0.094,0.99,0.99
0.091,0.091,1.78,1.79,0.069,0.069,6.98,6.74,0.03,0.03,0.22,0.22,0.106,0.106,1.09,1.1
0.124,0.124,2.38,2.41,0.092,0.092,9.46,9.04,0.001,0.001,0.01,0.01,0.183,0.183,1.94,1.92
0.151,0.151,2.92,2.97,0.062,0.062,6.22,6.03,0.049,0.049,0.36,0.36,0.007,0.007,0.07,0.07
0.085,0.085,1.66,1.67,0.042,0.042,4.13,4.05,0.01,0.01,0.07,0.07,0.17,0.17,1.8,1.79
0.186,0.186,3.58,3.64,0.029,0.029,2.84,2.8,0.102,0.102,0.74,0.73,0.21,0.21,2.24,2.21
0.14,0.14,2.74,2.78,0.023,0.023,2.23,2.21,0.088,0.088,0.64,0.64,0.079,0.079,0.84,0.83
0.115,0.115,2.23,2.25,0.011,0.011,1.07,1.06,0.068,0.068,0.5,0.49,0.446,0.446,4.87,4.76
0.296,0.296,5.81,5.99,0.005,0.005,0.5,0.5,0.276,0.276,1.99,1.97,0.281,0.281,3.05,3.0
0.283,0.283,5.5,5.65,0.041,0.041,3.78,3.85,0.246,0.246,1.78,1.76,0.304,0.304,3.3,3.25
0.211,0.211,4.14,4.23,0.004,0.004,0.37,0.37,0.167,0.167,1.21,1.2,0.162,0.162,1.73,1.72
0.198,0.198,3.84,3.92,0.044,0.044,4.0,4.08,0.195,0.195,1.42,1.41,0.372,0.372,4.05,3.97
0.252,0.252,4.92,5.04,0.0,0.0,0.04,0.04,0.211,0.211,1.53,1.52,0.223,0.223,2.4,2.37
0.237,0.237,4.6,4.7,0.016,0.016,1.47,1.48,0.2,0.2,1.45,1.44,0.237,0.237,2.55,2.52
0.142,0.142,2.78,2.82,0.019,0.019,1.83,1.82,0.088,0.088,0.63,0.63,0.04,0.04,0.42,0.42
0.068,0.068,1.34,1.35,0.034,0.034,3.07,3.11,0.064,0.064,0.47,0.46,0.034,0.034,0.35,0.35
0.035,0.035,0.69,0.69,0.024,0.024,2.22,2.24,0.046,0.046,0.33,0.33,0.025,0.025,0.27,0.27
0.036,0.036,0.7,0.7,0.04,0.04,3.63,3.7,0.038,0.038,0.28,0.28,0.217,0.217,2.31,2.29
0.065,0.065,1.28,1.29,0.01,0.01,0.98,0.97,0.019,0.019,0.14,0.14,0.126,0.126,1.3,1.31
0.036,0.036,0.71,0.71,0.021,0.021,1.99,1.98,0.006,0.006,0.05,0.05,0.033,0.033,0.34,0.34
0.04,0.04,0.78,0.79,0.042,0.042,4.13,4.05,0.02,0.02,0.14,0.14,0.265,0.265,2.83,2.79
0.191,0.191,3.72,3.79,0.003,0.003,0.28,0.27,0.127,0.127,0.92,0.92,0.281,0.281,3.03,2.98
0.239,0.239,4.63,4.74,0.027,0.027,2.62,2.59,0.163,0.163,1.18,1.18,0.048,0.048,0.51,0.51
0.147,0.147,2.84,2.88,0.052,0.052,5.12,4.99,0.058,0.058,0.42,0.42,0.193,0.193,2.05,2.03
0.14,0.14,2.73,2.77,0.041,0.041,4.08,4.0,0.079,0.079,0.57,0.57,0.03,0.03,0.32,0.32
0.067,0.067,1.3,1.31,0.021,0.021,2.04,2.02,0.001,0.001,0.01,0.01,0.012,0.012,0.13,0.13
0.078,0.078,1.51,1.52,0.007,0.007,0.68,0.68,0.026,0.026,0.19,0.19,0.414,0.414,4.5,4.4
0.205,0.205,4.04,4.13,0.028,0.028,2.66,2.69,0.196,0.196,1.41,1.4,0.321,0.321,3.48,3.42
0.262,0.262,5.13,5.27,0.045,0.045,4.17,4.26,0.268,0.268,1.94,1.92,0.312,0.312,3.4,3.34
0.184,0.184,3.63,3.7,0.045,0.045,4.12,4.21,0.192,0.192,1.39,1.38,0.164,0.164,1.76,1.74
0.12,0.12,2.36,2.39,0.062,0.062,5.55,5.71,0.129,0.129,0.94,0.93,0.426,0.426,4.67,4.56
0.296,0.296,5.81,5.98,0.017,0.017,1.64,1.65,0.261,0.261,1.89,1.87,0.232,0.232,2.5,2.47
0.245,0.245,4.77,4.89,0.023,0.023,2.17,2.19,0.213,0.213,1.54,1.53,0.241,0.241,2.6,2.57
0.201,0.201,3.91,3.98,0.035,0.035,3.47,3.41,0.109,0.109,0.78,0.78,0.142,0.142,1.51,1.5
0.155,0.155,3.02,3.07,0.066,0.066,5.89,6.07,0.138,0.138,1.0,0.99,0.111,0.111,1.17,1.17
0.126,0.126,2.44,2.47,0.021,0.021,2.03,2.01,0.05,0.05,0.37,0.36,0.056,0.056,0.58,0.58
0.133,0.133,2.57,2.6,0.002,0.002,0.17,0.17,0.08,0.08,0.58,0.58,0.232,0.232,2.47,2.44
