Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.979,0.561,0.304,17.9,17.11,109.06953930854797,0.059675001920600684,0.6556901931762695,0.047298431396484375
cpu_system_time_diff_sg_5_2,0.901,0.105,0.072,13.21,12.06,109.06953930854797,0.059675001920600684,0.6556901931762695,0.047298431396484375
cpu_idle_time_diff_sg_5_2,0.99,0.415,0.213,3.03,3.29,109.06953930854797,0.059675001920600684,0.6556901931762695,0.047298431396484375
memory_sg_5_2,0.985,0.268,0.203,1.94,1.92,109.06953930854797,0.059675001920600684,0.6556901931762695,0.047298431396484375
