Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.991,0.664,0.319,85.49,11.74,106.68268895149231,0.058532139470763266,0.61238694190979,0.047057151794433594
cpu_system_time_diff_sg_5_2,0.936,0.122,0.088,270.03,93.04,106.68268895149231,0.058532139470763266,0.61238694190979,0.047057151794433594
cpu_idle_time_diff_sg_5_2,0.991,0.667,0.331,6.59,7.19,106.68268895149231,0.058532139470763266,0.61238694190979,0.047057151794433594
memory_sg_5_2,0.941,0.444,0.39,3.95,4.05,106.68268895149231,0.058532139470763266,0.61238694190979,0.047057151794433594
