Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.968,1.1,0.439,205.97,40.61,334.4868905544281,0.1536217082175587,1.9858007431030273,0.06100916862487793
cpu_system_time_diff_ema_1,0.869,0.158,0.074,21.2,16.13,334.4868905544281,0.1536217082175587,1.9858007431030273,0.06100916862487793
cpu_idle_time_diff_ema_1,0.939,1.425,0.886,11.22,10.03,334.4868905544281,0.1536217082175587,1.9858007431030273,0.06100916862487793
memory_ema_1,0.962,1.936,1.1,3.14,3.2,334.4868905544281,0.1536217082175587,1.9858007431030273,0.06100916862487793
