Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.596,6.067,0.95,125.71,33.68,0.00045943260192871094,0.08880596016809039,4.332280158996582,0.0711057186126709
cpu_system_time_diff_ema_1,0.775,0.281,0.103,50.34,25.41,0.00045943260192871094,0.08419706497205211,4.449231147766113,0.07283425331115723
cpu_idle_time_diff_ema_1,-0.001,15577.823,590.282,22.98,15.41,0.00045943260192871094,0.08547360138069193,4.582098722457886,0.07422971725463867
memory_ema_1,-0.0,9855472634189422.0,178997089567379.3,9.04,5.96,0.00045943260192871094,0.08141691911150115,4.406477928161621,0.0713353157043457
