Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.928,1.837,0.781,109.59,20.93,0.0006694793701171875,0.22006920384640835,12.525713443756104,0.07638001441955566
cpu_system_time_diff_ema_1,0.918,0.141,0.072,20.62,15.37,0.0006694793701171875,0.2221650345937371,12.690321445465088,0.07305645942687988
cpu_idle_time_diff_ema_1,0.939,1.371,0.54,22.48,15.56,0.0006694793701171875,0.21848127068246037,13.07746934890747,0.07283830642700195
memory_ema_1,0.94,1.862,0.49,1.22,1.25,0.0006694793701171875,0.23026757101803524,17.029433012008667,0.06952452659606934
