Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sma_2,0.983,0.79,0.438,21.23,28.37,143.78013467788696,0.08889074588022589,1.2608318328857422,0.06323838233947754
cpu_system_time_diff_sma_2,0.94,0.118,0.086,220.23,60.01,143.78013467788696,0.08889074588022589,1.2608318328857422,0.06323838233947754
cpu_idle_time_diff_sma_2,0.972,0.98,0.669,16.07,21.24,143.78013467788696,0.08889074588022589,1.2608318328857422,0.06323838233947754
memory_sma_2,0.992,0.505,0.328,1.96,1.99,143.78013467788696,0.08889074588022589,1.2608318328857422,0.06323838233947754
