Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sma_2,0.944,1.481,0.628,36.06,46.54,2284.9293422698975,0.12148689877299067,1.3600919246673584,0.09443330764770508
cpu_system_time_diff_sma_2,0.788,0.18,0.092,29.4,27.81,2284.9293422698975,0.12148689877299067,1.3600919246673584,0.09443330764770508
cpu_idle_time_diff_sma_2,0.907,1.783,0.875,15.27,17.58,2284.9293422698975,0.12148689877299067,1.3600919246673584,0.09443330764770508
memory_sma_2,0.909,1.126,0.467,2.93,2.91,2284.9293422698975,0.12148689877299067,1.3600919246673584,0.09443330764770508
