State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,1.134431555549697e-06,"(-14.873398959012311, 14.873401227875421)",1.0000011344315556,"(-13.873398959012311, 15.873401227875421)",1.9031496246798305,3807548.7084315578
entire,1.134431555549697e-06,"(-14.873398959012311, 14.873401227875421)",1.0000011344315556,"(-13.873398959012311, 15.873401227875421)",1.9031496246798305,3807548.7084315578
AR,-0.0005849540288154458,"(-14.51333801656187, 14.51216810850424)",0.9994150459711846,"(-13.51333801656187, 15.51216810850424)",1.902939743492671,8953057.996133916
Stream,0.0006620090222429437,"(-14.327041886152918, 14.328365904197403)",1.000662009022243,"(-13.327041886152918, 15.328365904197403)",1.9030153379514902,10559421.076089852
Gaming,0.00038719318329088353,"(-14.498057787063296, 14.498832173429879)",1.0003871931832908,"(-13.498057787063296, 15.498832173429879)",1.9024338117062058,7836320.495156981
Mining,0.0005414426834126283,"(-14.248823232429949, 14.249906117796773)",1.0005414426834127,"(-13.248823232429949, 15.249906117796773)",1.901848251214286,8890292.077137185
Idle,0.0003603097906603698,"(-14.588656201893334, 14.589376821474653)",1.0003603097906604,"(-13.588656201893334, 15.589376821474653)",1.9019803182856827,7901226.361587001
