cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.165,0.165,3.21,3.26,0.379,0.379,37.51,46.17,0.26,0.26,1.88,1.86,0.738,0.738,7.61,7.33
0.256,0.256,4.94,5.06,0.369,0.369,36.55,44.73,0.601,0.601,4.34,4.25,0.947,0.947,10.18,9.69
0.033,0.033,0.65,0.65,0.465,0.465,43.04,54.84,0.502,0.502,3.66,3.59,0.802,0.802,8.62,8.26
0.092,0.092,1.82,1.8,0.457,0.457,42.74,54.35,0.017,0.017,0.12,0.12,0.514,0.514,5.35,5.21
0.267,0.267,5.07,5.21,0.358,0.358,36.93,45.29,0.379,0.379,2.76,2.72,1.43,1.43,16.25,15.03
0.298,0.298,5.8,5.97,0.355,0.355,37.0,45.4,0.286,0.286,2.06,2.04,0.911,0.911,9.8,9.34
0.198,0.198,3.76,3.83,0.386,0.386,38.17,47.17,0.417,0.417,3.03,2.99,0.909,0.909,9.88,9.42
0.058,0.058,1.17,1.17,0.453,0.453,41.96,53.1,0.294,0.294,2.12,2.09,0.478,0.478,4.98,4.86
0.322,0.322,6.19,6.38,0.379,0.379,37.5,46.15,0.516,0.516,3.74,3.68,1.403,1.403,16.12,14.92
0.388,0.388,7.59,7.31,0.361,0.361,35.37,42.98,0.335,0.335,2.42,2.39,1.14,1.14,12.39,11.66
0.23,0.23,4.41,4.51,0.468,0.468,42.94,54.68,0.575,0.575,4.19,4.11,1.174,1.174,12.76,11.99
0.05,0.05,0.97,0.97,0.374,0.374,36.99,45.38,0.522,0.522,3.77,3.7,0.74,0.74,7.87,7.57
0.166,0.166,3.19,3.24,0.463,0.463,42.09,53.31,0.544,0.544,3.96,3.89,0.705,0.705,7.5,7.23
0.06,0.06,1.18,1.17,0.425,0.425,40.45,50.71,0.349,0.349,2.52,2.49,0.552,0.552,5.75,5.59
0.115,0.115,2.22,2.24,0.428,0.428,40.8,51.26,0.536,0.536,3.9,3.82,1.015,1.015,11.16,10.57
0.193,0.193,3.79,3.86,0.361,0.361,37.25,45.77,0.194,0.194,1.39,1.38,0.647,0.647,6.81,6.59
0.397,0.397,7.61,7.91,0.44,0.44,40.7,51.1,0.603,0.603,4.4,4.31,0.565,0.565,5.89,5.72
0.361,0.361,7.01,7.26,0.309,0.309,32.92,39.41,0.425,0.425,3.06,3.01,0.553,0.553,5.76,5.6
0.275,0.275,5.36,5.51,0.544,0.544,46.47,60.53,0.621,0.621,4.53,4.43,0.899,0.899,9.77,9.31
0.267,0.267,5.17,5.31,0.298,0.298,32.04,38.15,0.614,0.614,4.42,4.33,0.467,0.467,4.82,4.7
1.517,1.517,23.96,27.22,0.037,0.037,5.5,5.65,1.856,1.856,14.61,13.61,1.388,1.388,15.78,14.62
3.67,3.67,199.47,99.87,0.302,0.302,88.71,61.45,3.236,3.236,18.64,20.56,1.412,1.412,15.86,14.7
2.611,2.611,210.56,102.57,0.286,0.286,84.19,59.25,2.598,2.598,14.37,15.48,1.179,1.179,13.25,12.43
1.675,1.675,138.42,81.8,0.232,0.232,59.57,45.9,1.485,1.485,8.22,8.58,1.103,1.103,12.39,11.67
1.285,1.285,138.14,81.71,0.244,0.244,69.72,51.7,1.393,1.393,7.54,7.83,0.954,0.954,10.72,10.17
0.346,0.346,21.25,19.21,0.11,0.11,23.36,20.92,0.044,0.044,0.25,0.25,0.88,0.88,9.89,9.42
0.894,0.894,96.09,64.9,0.204,0.204,55.01,43.14,1.283,1.283,6.96,7.21,0.907,0.907,10.2,9.7
0.307,0.307,19.16,21.19,0.078,0.078,16.23,15.01,0.026,0.026,0.15,0.15,0.814,0.814,9.15,8.75
0.179,0.179,18.28,16.75,0.257,0.257,85.77,60.03,1.02,1.02,5.54,5.7,0.83,0.83,9.33,8.91
0.407,0.407,26.98,31.19,0.077,0.077,16.47,15.22,0.19,0.19,1.09,1.09,0.778,0.778,8.74,8.38
0.063,0.063,6.75,6.53,0.217,0.217,67.85,50.66,0.701,0.701,3.8,3.87,0.864,0.864,9.71,9.26
0.554,0.554,35.27,42.83,0.065,0.065,13.17,12.36,0.615,0.615,3.54,3.48,0.962,0.962,10.8,10.25
0.168,0.168,16.93,15.6,0.052,0.052,9.06,9.49,0.703,0.703,3.82,3.89,0.765,0.765,8.59,8.24
0.07,0.07,4.57,4.47,0.19,0.19,24.34,27.71,0.048,0.048,0.28,0.28,1.063,1.063,11.95,11.27
0.113,0.113,10.37,10.94,0.115,0.115,17.71,19.43,0.574,0.574,3.13,3.18,1.107,1.107,12.44,11.71
0.352,0.352,19.86,22.05,0.057,0.057,9.17,9.61,0.363,0.363,2.1,2.08,1.088,1.088,12.22,11.52
0.275,0.275,26.21,23.17,0.179,0.179,24.25,27.59,0.913,0.913,4.96,5.09,0.974,0.974,10.94,10.38
0.331,0.331,20.93,23.37,0.308,0.308,34.66,41.92,0.127,0.127,0.73,0.73,0.93,0.93,10.45,9.93
0.289,0.289,28.02,24.58,0.343,0.343,38.15,47.15,1.013,1.013,5.49,5.64,0.972,0.972,10.92,10.35
0.623,0.623,38.48,47.65,0.052,0.052,8.25,8.6,0.161,0.161,0.93,0.92,0.987,0.987,11.09,10.51
0.042,0.042,4.72,4.61,0.182,0.182,50.44,40.28,0.881,0.881,4.78,4.9,0.982,0.982,11.03,10.45
0.762,0.762,50.12,66.88,0.042,0.042,7.03,7.29,0.444,0.444,2.56,2.52,0.899,0.899,10.1,9.62
0.157,0.157,17.27,18.9,0.223,0.223,69.83,51.76,0.802,0.802,4.34,4.44,0.86,0.86,9.67,9.22
0.822,0.822,52.03,70.33,0.16,0.16,38.15,32.04,0.588,0.588,3.39,3.33,0.917,0.917,10.3,9.79
0.114,0.114,12.99,13.89,0.244,0.244,76.19,55.17,0.544,0.544,2.96,3.0,0.832,0.832,9.35,8.93
0.234,0.234,15.18,16.42,0.079,0.079,14.94,13.9,0.221,0.221,1.28,1.27,1.046,1.046,11.75,11.1
0.358,0.358,34.73,42.03,0.241,0.241,77.62,55.92,0.261,0.261,1.43,1.44,1.127,1.127,12.66,11.91
0.453,0.453,29.06,34.0,0.062,0.062,12.35,11.63,0.552,0.552,3.18,3.13,0.928,0.928,10.43,9.91
0.014,0.014,1.41,1.42,0.06,0.06,12.0,11.32,0.684,0.684,3.71,3.78,0.857,0.857,9.63,9.18
0.485,0.485,31.47,37.35,0.153,0.153,21.03,23.5,0.366,0.366,2.12,2.09,0.835,0.835,9.38,8.96
0.179,0.179,17.57,16.15,0.143,0.143,20.44,22.76,0.809,0.809,4.4,4.5,0.882,0.882,9.91,9.44
0.734,0.734,43.42,55.47,0.186,0.186,25.12,28.73,0.207,0.207,1.19,1.18,0.828,0.828,9.31,8.89
0.152,0.152,17.5,16.09,0.216,0.216,29.23,34.24,1.015,1.015,5.5,5.65,0.917,0.917,10.3,9.8
0.063,0.063,6.63,6.42,0.216,0.216,28.08,32.67,0.87,0.87,4.71,4.83,0.941,0.941,10.58,10.04
0.544,0.544,32.79,39.23,0.299,0.299,35.97,43.86,0.25,0.25,1.44,1.43,0.938,0.938,10.54,10.01
0.327,0.327,33.38,28.61,0.122,0.122,18.13,19.94,0.801,0.801,4.34,4.44,0.907,0.907,10.19,9.69
0.519,0.519,32.88,39.34,0.142,0.142,19.93,22.14,0.335,0.335,1.93,1.91,0.907,0.907,10.19,9.69
0.479,0.479,56.33,43.95,0.248,0.248,75.22,54.66,1.058,1.058,5.74,5.91,1.0,1.0,11.24,10.64
0.094,0.094,6.52,6.74,0.164,0.164,37.35,31.47,0.039,0.039,0.22,0.22,1.275,1.275,14.32,13.36
