cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
4.329,4.329,32.82,39.27,1.915,1.915,76.62,124.2,6.618,6.618,168.84,91.55,10.8,10.8,40.0,50.0
2.04,2.04,28.57,25.0,0.933,0.933,61.39,88.58,0.65,0.65,5.99,6.18,8.922,8.922,35.4,43.02
1.561,1.561,25.35,22.5,0.816,0.816,56.68,79.1,0.416,0.416,3.39,3.44,8.096,8.096,32.78,39.2
0.601,0.601,10.0,9.52,0.968,0.968,59.73,85.17,1.238,1.238,10.39,9.88,7.724,7.724,31.4,37.25
0.784,0.784,12.95,13.85,0.789,0.789,53.66,73.34,2.298,2.298,18.72,17.11,7.392,7.392,30.17,35.53
0.612,0.612,10.68,11.28,0.917,0.917,57.65,80.99,2.237,2.237,18.04,16.55,7.606,7.606,30.92,36.57
0.077,0.077,1.44,1.45,0.736,0.736,52.17,70.58,1.204,1.204,9.07,8.68,7.589,7.589,30.85,36.48
0.129,0.129,2.49,2.46,0.727,0.727,51.2,68.82,1.283,1.283,9.74,9.28,7.276,7.276,29.7,34.88
0.321,0.321,6.07,5.89,0.587,0.587,46.22,60.11,0.927,0.927,7.04,6.8,7.365,7.365,30.06,35.38
0.698,0.698,13.55,12.69,0.434,0.434,38.38,47.49,0.62,0.62,4.72,4.61,7.102,7.102,29.1,34.06
1.158,1.158,23.74,21.22,0.247,0.247,26.26,30.23,0.088,0.088,0.65,0.65,7.128,7.128,29.21,34.21
1.146,1.146,23.2,20.79,0.384,0.384,35.21,42.73,0.033,0.033,0.24,0.24,6.963,6.963,28.54,33.29
0.888,0.888,16.76,15.46,0.309,0.309,30.05,35.36,1.338,1.338,11.08,10.49,6.806,6.806,27.89,32.41
1.952,1.952,23.08,26.09,1.023,1.023,58.49,82.66,4.283,4.283,47.85,38.62,6.981,6.981,28.26,32.91
2.13,2.13,33.91,28.99,0.683,0.683,49.5,65.78,0.432,0.432,3.65,3.71,6.795,6.795,27.85,32.35
2.422,2.422,51.21,40.77,0.479,0.479,39.9,49.85,1.063,1.063,7.84,8.16,6.689,6.689,27.41,31.77
1.778,1.778,40.04,33.36,0.38,0.38,33.91,40.84,0.073,0.073,0.55,0.55,6.688,6.688,27.3,31.61
1.316,1.316,27.35,24.06,0.42,0.42,36.21,44.22,2.839,2.839,27.15,23.9,6.733,6.733,27.48,31.86
1.284,1.284,27.2,23.95,0.372,0.372,32.92,39.41,0.214,0.214,1.55,1.57,6.544,6.544,26.71,30.83
1.863,1.863,41.77,34.55,0.321,0.321,29.98,35.27,0.935,0.935,6.61,6.84,6.611,6.611,26.98,31.19
1.47,1.47,30.57,26.51,0.489,0.489,39.44,49.13,0.741,0.741,5.31,5.46,6.591,6.591,26.9,31.08
1.354,1.354,28.15,24.67,0.441,0.441,36.73,45.0,0.534,0.534,3.86,3.94,6.532,6.532,26.66,30.76
1.752,1.752,38.51,32.3,0.474,0.474,38.52,47.71,0.988,0.988,7.0,7.25,6.557,6.557,26.76,30.9
1.462,1.462,30.78,26.68,0.46,0.46,37.74,46.52,0.361,0.361,2.8,2.76,6.608,6.608,26.86,31.03
1.511,1.511,33.49,28.69,0.153,0.153,16.58,18.08,0.522,0.522,3.75,3.82,6.532,6.532,26.55,30.62
1.15,1.15,26.07,23.06,0.3,0.3,28.34,33.02,0.357,0.357,2.54,2.58,6.526,6.526,26.74,30.87
1.077,1.077,20.8,18.84,0.319,0.319,29.5,34.6,0.136,0.136,1.03,1.04,6.326,6.326,26.03,29.93
1.618,1.618,35.32,30.02,0.213,0.213,22.01,24.73,0.904,0.904,6.48,6.69,6.425,6.425,26.44,30.47
1.284,1.284,27.91,24.49,0.41,0.41,34.77,42.08,0.931,0.931,7.49,7.22,6.324,6.324,26.02,29.92
1.647,1.647,36.92,31.17,0.249,0.249,24.45,27.86,1.076,1.076,8.92,8.54,6.387,6.387,26.18,30.12
1.509,1.509,34.86,29.68,0.33,0.33,30.02,35.32,0.212,0.212,1.6,1.59,6.442,6.442,26.4,30.42
1.114,1.114,23.96,21.4,0.249,0.249,24.44,27.84,0.497,0.497,3.54,3.61,6.422,6.422,26.32,30.31
1.495,1.495,33.82,28.93,0.402,0.402,34.4,41.54,0.052,0.052,0.39,0.39,6.43,6.43,26.35,30.35
1.241,1.241,27.15,23.91,0.31,0.31,28.44,33.16,1.516,1.516,12.65,11.9,6.308,6.308,25.85,29.69
1.36,1.36,27.6,24.25,0.524,0.524,40.58,50.92,0.386,0.386,3.05,3.0,6.407,6.407,26.26,30.23
1.507,1.507,32.12,27.68,0.521,0.521,40.1,50.16,1.141,1.141,9.5,9.07,6.287,6.287,25.77,29.58
1.887,1.887,44.5,36.4,0.298,0.298,27.35,31.69,1.048,1.048,7.35,7.63,6.126,6.126,25.1,28.71
1.081,1.081,23.15,20.75,0.11,0.11,12.11,12.89,0.496,0.496,3.8,3.73,6.088,6.088,24.95,28.5
1.615,1.615,36.46,30.84,0.106,0.106,11.74,12.47,0.644,0.644,4.59,4.7,5.962,5.962,24.53,27.96
1.439,1.439,32.86,28.22,0.108,0.108,11.9,12.65,0.536,0.536,3.8,3.88,5.926,5.926,24.39,27.77
0.894,0.894,20.17,18.33,0.218,0.218,21.39,23.96,0.316,0.316,2.23,2.25,6.067,6.067,24.97,28.53
1.195,1.195,26.92,23.73,0.208,0.208,20.82,23.24,0.699,0.699,4.93,5.05,6.163,6.163,25.36,29.05
0.98,0.98,21.63,19.52,0.211,0.211,21.06,23.54,0.497,0.497,3.53,3.59,6.331,6.331,25.95,29.81
0.959,0.959,20.68,18.74,0.181,0.181,18.83,20.78,0.633,0.633,4.5,4.6,6.457,6.457,26.46,30.5
