cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
4.528,4.528,24.7,28.19,0.305,0.305,436.4,137.15,4.16,4.16,308.17,121.29,1.666,1.666,12.07,11.38
4.811,4.811,25.87,29.71,0.306,0.306,437.02,137.21,4.442,4.442,411.28,134.56,1.666,1.666,12.07,11.38
4.495,4.495,24.57,28.02,0.306,0.306,436.72,137.18,4.086,4.086,285.75,117.65,1.766,1.766,12.89,12.11
4.848,4.848,25.98,29.86,0.305,0.305,435.89,137.1,4.451,4.451,423.88,135.89,1.665,1.665,12.07,11.38
4.017,4.017,22.69,25.6,0.309,0.309,442.13,137.71,3.708,3.708,194.12,98.51,1.668,1.668,12.08,11.4
4.615,4.615,25.13,28.75,0.297,0.297,371.73,130.04,4.301,4.301,341.38,126.12,1.767,1.767,12.89,12.11
3.487,3.487,20.18,22.45,0.266,0.266,241.64,109.43,3.109,3.109,128.99,78.42,1.766,1.766,12.89,12.11
5.166,5.166,27.32,31.64,0.337,0.337,843.61,161.67,4.783,4.783,613.16,150.81,1.767,1.767,12.9,12.11
3.836,3.836,21.89,24.59,0.309,0.309,442.08,137.7,3.527,3.527,168.74,91.52,1.768,1.768,12.9,12.12
4.993,4.993,26.66,30.76,0.308,0.308,439.54,137.46,4.659,4.659,512.01,143.82,1.767,1.767,12.9,12.11
4.501,4.501,24.64,28.1,0.297,0.297,370.75,129.92,4.12,4.12,290.14,118.39,1.766,1.766,12.89,12.11
4.409,4.409,24.25,27.6,0.307,0.307,437.9,137.29,3.998,3.998,259.62,112.97,1.766,1.766,12.89,12.11
4.698,4.698,25.45,29.16,0.297,0.297,371.04,129.95,4.306,4.306,347.28,126.91,1.766,1.766,12.89,12.11
4.499,4.499,24.56,28.0,0.325,0.325,649.67,152.92,4.093,4.093,292.35,118.76,1.765,1.765,12.89,12.11
4.796,4.796,26.15,30.08,0.304,0.304,380.25,131.06,4.363,4.363,316.18,122.51,1.77,1.77,12.92,12.14
4.584,4.584,24.83,28.35,0.293,0.293,366.19,129.35,4.273,4.273,365.23,129.23,1.764,1.764,12.88,12.1
4.272,4.272,23.63,26.79,0.335,0.335,838.14,161.47,4.034,4.034,274.45,115.69,1.766,1.766,12.89,12.11
4.692,4.692,25.42,29.12,0.337,0.337,841.57,161.6,4.231,4.231,322.98,123.52,1.666,1.666,12.07,11.39
3.687,3.687,21.26,23.79,0.3,0.3,375.62,130.51,3.294,3.294,140.19,82.42,1.768,1.768,12.91,12.12
4.704,4.704,25.51,29.24,0.308,0.308,439.59,137.46,4.31,4.31,342.08,126.21,1.667,1.667,12.08,11.39
5.151,5.151,27.24,31.53,0.317,0.317,528.23,145.07,4.779,4.779,620.63,151.26,1.666,1.666,12.08,11.39
3.967,3.967,22.48,25.32,0.279,0.279,279.49,116.58,3.658,3.658,186.61,96.54,1.668,1.668,12.08,11.4
4.735,4.735,25.7,29.49,0.299,0.299,374.26,130.35,4.346,4.346,342.17,126.22,1.768,1.768,12.9,12.12
4.696,4.696,25.61,29.37,0.321,0.321,534.71,145.56,4.283,4.283,312.63,121.97,1.768,1.768,12.91,12.12
4.626,4.626,25.34,29.01,0.311,0.311,444.53,137.94,4.192,4.192,285.2,117.56,1.768,1.768,12.91,12.13
4.932,4.932,26.34,30.34,0.306,0.306,437.05,137.21,4.503,4.503,441.43,137.64,1.766,1.766,12.89,12.11
4.24,4.24,23.63,26.8,0.309,0.309,441.31,137.63,3.872,3.872,223.83,105.62,1.767,1.767,12.9,12.12
3.943,3.943,22.19,24.96,0.275,0.275,274.61,115.72,3.567,3.567,185.8,96.32,1.765,1.765,12.88,12.1
4.662,4.662,25.36,29.05,0.318,0.318,530.51,145.24,4.286,4.286,329.66,124.48,1.767,1.767,12.9,12.12
4.012,4.012,22.71,25.62,0.3,0.3,375.45,130.49,3.671,3.671,186.33,96.46,1.768,1.768,12.91,12.12
4.465,4.465,24.44,27.84,0.315,0.315,525.6,144.87,4.057,4.057,279.82,116.64,1.766,1.766,12.89,12.11
