,cpu_user_time_diff_observations,cpu_user_time_diff_predicted_observations,cpu_user_time_diff_mae,cpu_user_time_diff_rmse,cpu_system_time_diff_observations,cpu_system_time_diff_predicted_observations,cpu_system_time_diff_mae,cpu_system_time_diff_rmse,cpu_idle_time_diff_observations,cpu_idle_time_diff_predicted_observations,cpu_idle_time_diff_mae,cpu_idle_time_diff_rmse,memory_observations,memory_predicted_observations,memory_mae,memory_rmse
10,[5.099999904632568],[5.807101249694824],0.7071013450622559,0.7071013450622559,[0.8700000047683716],[0.9312410354614258],0.0612410306930542,0.0612410306930542,[13.520000457763672],[11.705957412719727],1.8140430450439453,1.8140430450439453,[14.800000190734863],[13.554043769836426],1.2459564208984375,1.2459564208984375
11,[4.990000247955322],[5.709009170532227],0.7190089225769043,0.7190089225769043,[1.0299999713897705],[0.9090182781219482],0.12098169326782227,0.12098169326782227,[13.470000267028809],[11.840494155883789],1.6295061111450195,1.6295061111450195,[14.800000190734863],[13.548803329467773],1.2511968612670898,1.2511968612670898
12,[5.289999961853027],[5.363411903381348],0.07341194152832031,0.07341194152832031,[0.9700000286102295],[1.02245032787323],0.05245029926300049,0.05245029926300049,[13.319999694824219],[12.066916465759277],1.2530832290649414,1.2530832290649414,[14.800000190734863],[13.244444847106934],1.5555553436279297,1.5555553436279297
13,[5.160000324249268],[5.743024826049805],0.5830245018005371,0.5830245018005371,[0.9899999499320984],[0.9404178261756897],0.04958212375640869,0.04958212375640869,[13.180000305175781],[11.720328330993652],1.459671974182129,1.459671974182129,[14.800000190734863],[13.680428504943848],1.1195716857910156,1.1195716857910156
14,[4.929999828338623],[5.53285026550293],0.6028504371643066,0.6028504371643066,[0.9200000166893005],[0.9410014152526855],0.02100139856338501,0.02100139856338501,[13.569999694824219],[11.745955467224121],1.8240442276000977,1.8240442276000977,[14.899999618530273],[13.777059555053711],1.1229400634765625,1.1229400634765625
15,[5.179999828338623],[5.7371296882629395],0.5571298599243164,0.5571298599243164,[0.9200000166893005],[0.933527410030365],0.013527393341064453,0.013527393341064453,[13.350000381469727],[11.805986404418945],1.5440139770507812,1.5440139770507812,[14.800000190734863],[13.650447845458984],1.149552345275879,1.149552345275879
16,[5.019999980926514],[5.489676475524902],0.46967649459838867,0.46967649459838867,[0.8899999260902405],[0.971110463142395],0.08111053705215454,0.08111053705215454,[13.5600004196167],[11.958747863769531],1.601252555847168,1.601252555847168,[14.800000190734863],[13.22446060180664],1.5755395889282227,1.5755395889282227
17,[4.949999809265137],[5.327758312225342],0.3777585029602051,0.3777585029602051,[0.9200000166893005],[0.9548219442367554],0.034821927547454834,0.034821927547454834,[13.609999656677246],[12.110023498535156],1.4999761581420898,1.4999761581420898,[14.800000190734863],[13.188891410827637],1.6111087799072266,1.6111087799072266
18,[5.190000057220459],[5.290680885314941],0.10068082809448242,0.10068082809448242,[1.0299999713897705],[0.9711052775382996],0.05889469385147095,0.05889469385147095,[13.220000267028809],[12.146928787231445],1.0730714797973633,1.0730714797973633,[14.800000190734863],[13.204183578491211],1.5958166122436523,1.5958166122436523
19,[5.170000076293945],[5.808261871337891],0.6382617950439453,0.6382617950439453,[0.8999999761581421],[0.9730072617530823],0.07300728559494019,0.07300728559494019,[13.470000267028809],[11.616436958312988],1.8535633087158203,1.8535633087158203,[14.899999618530273],[13.691329956054688],1.208669662475586,1.208669662475586
20,[4.980000019073486],[5.91888427734375],0.9388842582702637,0.9388842582702637,[1.0199999809265137],[0.9235096573829651],0.09649032354354858,0.09649032354354858,[13.59000015258789],[11.644207954406738],1.9457921981811523,1.9457921981811523,[14.899999618530273],[13.655596733093262],1.2444028854370117,1.2444028854370117
21,[5.019999980926514],[5.682836055755615],0.6628360748291016,0.6628360748291016,[1.0399999618530273],[0.9783149361610413],0.061685025691986084,0.061685025691986084,[13.379999160766602],[11.868237495422363],1.5117616653442383,1.5117616653442383,[14.899999618530273],[13.705077171325684],1.1949224472045898,1.1949224472045898
22,[5.099999904632568],[5.433537483215332],0.33353757858276367,0.33353757858276367,[0.8600000143051147],[1.0319256782531738],0.17192566394805908,0.17192566394805908,[13.49000072479248],[11.996869087219238],1.4931316375732422,1.4931316375732422,[14.899999618530273],[13.321728706359863],1.5782709121704102,1.5782709121704102
23,[5.090000629425049],[5.786959171295166],0.6969585418701172,0.6969585418701172,[1.100000023841858],[0.907479465007782],0.19252055883407593,0.19252055883407593,[13.579999923706055],[11.754718780517578],1.8252811431884766,1.8252811431884766,[14.899999618530273],[13.594176292419434],1.3058233261108398,1.3058233261108398
24,[5.239999771118164],[5.333444595336914],0.09344482421875,0.09344482421875,[1.2000000476837158],[1.0552624464035034],0.1447376012802124,0.1447376012802124,[13.329999923706055],[12.117612838745117],1.2123870849609375,1.2123870849609375,[14.899999618530273],[13.34765625],1.5523433685302734,1.5523433685302734
25,[5.330000400543213],[5.377190113067627],0.04718971252441406,0.04718971252441406,[1.2200000286102295],[1.096563458442688],0.1234365701675415,0.1234365701675415,[13.39000129699707],[11.983561515808105],1.4064397811889648,1.4064397811889648,[14.899999618530273],[13.448540687561035],1.4514589309692383,1.4514589309692383
26,[5.110000133514404],[5.746412754058838],0.6364126205444336,0.6364126205444336,[1.309999942779541],[1.063940405845642],0.24605953693389893,0.24605953693389893,[13.569999694824219],[11.83564567565918],1.734354019165039,1.734354019165039,[14.899999618530273],[13.81871223449707],1.0812873840332031,1.0812873840332031
27,[5.139999866485596],[5.251877784729004],0.1118779182434082,0.1118779182434082,[1.2100000381469727],[1.1511341333389282],0.058865904808044434,0.058865904808044434,[13.500000953674316],[12.206109046936035],1.2938919067382812,1.2938919067382812,[14.899999618530273],[13.443026542663574],1.4569730758666992,1.4569730758666992
28,[5.320000171661377],[5.334565162658691],0.014564990997314453,0.014564990997314453,[1.2400000095367432],[1.1070431470870972],0.132956862449646,0.132956862449646,[13.319999694824219],[12.123274803161621],1.1967248916625977,1.1967248916625977,[14.800000190734863],[13.410299301147461],1.3897008895874023,1.3897008895874023
29,[5.260000705718994],[5.766735076904297],0.5067343711853027,0.5067343711853027,[1.0800000429153442],[1.0779391527175903],0.0020608901977539062,0.0020608901977539062,[13.5600004196167],[11.80344295501709],1.7565574645996094,1.7565574645996094,[14.800000190734863],[13.72566032409668],1.0743398666381836,1.0743398666381836
30,[5.079999923706055],[5.361976623535156],0.28197669982910156,0.28197669982910156,[1.2599999904632568],[1.0382722616195679],0.22172772884368896,0.22172772884368896,[13.40999984741211],[12.10516357421875],1.3048362731933594,1.3048362731933594,[14.899999618530273],[13.280858039855957],1.6191415786743164,1.6191415786743164
31,[5.25],[5.5849995613098145],0.33499956130981445,0.33499956130981445,[1.1399999856948853],[1.0835845470428467],0.056415438652038574,0.056415438652038574,[13.379999160766602],[11.88241958618164],1.497579574584961,1.497579574584961,[14.899999618530273],[13.879892349243164],1.0201072692871094,1.0201072692871094
32,[5.389999866485596],[5.845809459686279],0.4558095932006836,0.4558095932006836,[1.0700000524520874],[1.0319005250930786],0.03809952735900879,0.03809952735900879,[13.35999870300293],[11.727526664733887],1.632472038269043,1.632472038269043,[14.899999618530273],[13.774191856384277],1.125807762145996,1.125807762145996
33,[5.199999809265137],[5.880379676818848],0.6803798675537109,0.6803798675537109,[1.100000023841858],[0.9967702031135559],0.103229820728302,0.103229820728302,[13.529999732971191],[11.708344459533691],1.8216552734375,1.8216552734375,[14.899999618530273],[13.75719165802002],1.142807960510254,1.142807960510254
34,[5.340000152587891],[5.297605037689209],0.04239511489868164,0.04239511489868164,[1.059999942779541],[1.051298975944519],0.008700966835021973,0.008700966835021973,[13.49000072479248],[12.1632661819458],1.3267345428466797,1.3267345428466797,[14.899999618530273],[13.363237380981445],1.5367622375488281,1.5367622375488281
35,[5.440000057220459],[5.8736042976379395],0.43360424041748047,0.43360424041748047,[0.9399999380111694],[0.9971433281898499],0.05714339017868042,0.05714339017868042,[13.39000129699707],[11.69808292388916],1.6919183731079102,1.6919183731079102,[14.899999618530273],[13.68791389465332],1.2120857238769531,1.2120857238769531
36,[5.380000591278076],[5.552839756011963],0.17283916473388672,0.17283916473388672,[0.9599999785423279],[0.9752457737922668],0.015245795249938965,0.015245795249938965,[13.369998931884766],[11.91656494140625],1.4534339904785156,1.4534339904785156,[14.899999618530273],[13.293102264404297],1.6068973541259766,1.6068973541259766
37,[5.199999809265137],[5.783651351928711],0.5836515426635742,0.5836515426635742,[0.9599999785423279],[0.9388419985771179],0.02115797996520996,0.02115797996520996,[13.529999732971191],[11.701455116271973],1.8285446166992188,1.8285446166992188,[14.899999618530273],[13.752517700195312],1.147481918334961,1.147481918334961
38,[5.440000057220459],[5.873891830444336],0.43389177322387695,0.43389177322387695,[1.059999942779541],[0.948502779006958],0.11149716377258301,0.11149716377258301,[13.279999732971191],[11.694978713989258],1.5850210189819336,1.5850210189819336,[14.899999618530273],[13.677366256713867],1.2226333618164062,1.2226333618164062
39,[5.269999980926514],[6.01033353805542],0.7403335571289062,0.7403335571289062,[0.9300000667572021],[0.9937024116516113],0.06370234489440918,0.06370234489440918,[13.480000495910645],[11.5743989944458],1.9056015014648438,1.9056015014648438,[14.899999618530273],[13.746319770812988],1.1536798477172852,1.1536798477172852
40,[5.070000171661377],[5.5803542137146],0.5103540420532227,0.5103540420532227,[1.0],[0.9778100848197937],0.0221899151802063,0.0221899151802063,[13.550000190734863],[11.881169319152832],1.6688308715820312,1.6688308715820312,[14.899999618530273],[13.27968692779541],1.6203126907348633,1.6203126907348633
41,[5.160000324249268],[5.427311897277832],0.26731157302856445,0.26731157302856445,[0.9899999499320984],[1.0104056596755981],0.020405709743499756,0.020405709743499756,[13.49000072479248],[12.014341354370117],1.4756593704223633,1.4756593704223633,[14.899999618530273],[13.292896270751953],1.6071033477783203,1.6071033477783203
42,[5.429999828338623],[5.494841575622559],0.06484174728393555,0.06484174728393555,[0.9700000286102295],[1.0065878629684448],0.03658783435821533,0.03658783435821533,[13.289999961853027],[11.956229209899902],1.333770751953125,1.333770751953125,[14.899999618530273],[13.302509307861328],1.5974903106689453,1.5974903106689453
43,[5.070000171661377],[5.546512126922607],0.47651195526123047,0.47651195526123047,[0.9099999666213989],[0.9856308698654175],0.07563090324401855,0.07563090324401855,[13.550000190734863],[11.815436363220215],1.7345638275146484,1.7345638275146484,[14.899999618530273],[13.344243049621582],1.5557565689086914,1.5557565689086914
44,[5.019999980926514],[5.822999954223633],0.8029999732971191,0.8029999732971191,[0.9800000190734863],[0.9274629354476929],0.05253708362579346,0.05253708362579346,[13.500000953674316],[11.732335090637207],1.7676658630371094,1.7676658630371094,[14.899999618530273],[13.652071952819824],1.2479276657104492,1.2479276657104492
45,[5.539999961853027],[5.82810115814209],0.2881011962890625,0.2881011962890625,[1.0299999713897705],[0.9628057479858398],0.06719422340393066,0.06719422340393066,[13.010000228881836],[11.724328994750977],1.2856712341308594,1.2856712341308594,[15.0],[13.685973167419434],1.3140268325805664,1.3140268325805664
46,[5.260000705718994],[5.862219333648682],0.6022186279296875,0.6022186279296875,[0.9399999380111694],[0.9633289575576782],0.02332901954650879,0.02332901954650879,[13.329999923706055],[11.433015823364258],1.8969841003417969,1.8969841003417969,[15.0],[13.929985046386719],1.0700149536132812,1.0700149536132812
47,[5.0400004386901855],[5.93853759765625],0.8985371589660645,0.8985371589660645,[0.7799999713897705],[0.9444594979286194],0.16445952653884888,0.16445952653884888,[13.569999694824219],[11.527846336364746],2.0421533584594727,2.0421533584594727,[15.0],[13.673759460449219],1.3262405395507812,1.3262405395507812
48,[5.400000095367432],[5.106764793395996],0.29323530197143555,0.29323530197143555,[1.059999942779541],[0.7921402454376221],0.26785969734191895,0.26785969734191895,[13.3100004196167],[12.555253028869629],0.7547473907470703,0.7547473907470703,[15.0],[13.242960929870605],1.7570390701293945,1.7570390701293945
49,[5.480000019073486],[5.438320636749268],0.04167938232421875,0.04167938232421875,[1.25],[1.0287164449691772],0.22128355503082275,0.22128355503082275,[13.3100004196167],[11.930004119873047],1.3799962997436523,1.3799962997436523,[15.0],[13.452875137329102],1.5471248626708984,1.5471248626708984
50,[5.289999961853027],[5.863015651702881],0.5730156898498535,0.5730156898498535,[1.149999976158142],[1.0793371200561523],0.07066285610198975,0.07066285610198975,[13.510000228881836],[11.729979515075684],1.7800207138061523,1.7800207138061523,[15.0],[13.899267196655273],1.1007328033447266,1.1007328033447266
51,[5.239999771118164],[5.3857421875],0.14574241638183594,0.14574241638183594,[1.1799999475479126],[1.075500726699829],0.1044992208480835,0.1044992208480835,[13.35999870300293],[12.077580451965332],1.2824182510375977,1.2824182510375977,[15.0],[13.437483787536621],1.562516212463379,1.562516212463379
52,[5.349999904632568],[5.504044532775879],0.15404462814331055,0.15404462814331055,[1.1200000047683716],[1.0957155227661133],0.0242844820022583,0.0242844820022583,[13.289999961853027],[11.949457168579102],1.3405427932739258,1.3405427932739258,[15.0],[13.453071594238281],1.5469284057617188,1.5469284057617188
53,[5.230000019073486],[5.789483547210693],0.559483528137207,0.559483528137207,[0.9200000166893005],[1.0255159139633179],0.10551589727401733,0.10551589727401733,[13.550000190734863],[11.772664070129395],1.7773361206054688,1.7773361206054688,[15.0],[13.799930572509766],1.2000694274902344,1.2000694274902344
54,[5.269999980926514],[5.807331085205078],0.5373311042785645,0.5373311042785645,[1.0099999904632568],[0.9344201683998108],0.07557982206344604,0.07557982206344604,[13.369998931884766],[11.75088882446289],1.619110107421875,1.619110107421875,[15.0],[13.683844566345215],1.3161554336547852,1.3161554336547852
55,[5.309999942779541],[5.312205791473389],0.0022058486938476562,0.0022058486938476562,[1.090000033378601],[1.0050064325332642],0.08499360084533691,0.08499360084533691,[13.34000015258789],[12.041789054870605],1.2982110977172852,1.2982110977172852,[15.0],[13.431084632873535],1.5689153671264648,1.5689153671264648
56,[5.239999771118164],[5.932729721069336],0.6927299499511719,0.6927299499511719,[0.8800000548362732],[1.008362889289856],0.12836283445358276,0.12836283445358276,[13.500000953674316],[11.511581420898438],1.988419532775879,1.988419532775879,[15.0],[13.784761428833008],1.2152385711669922,1.2152385711669922
57,[5.150000095367432],[5.402825355529785],0.2528252601623535,0.2528252601623535,[0.7599999904632568],[0.9507386088371277],0.19073861837387085,0.19073861837387085,[13.600000381469727],[12.04965877532959],1.5503416061401367,1.5503416061401367,[15.0],[13.324543952941895],1.6754560470581055,1.6754560470581055
58,[5.019999980926514],[5.799622058868408],0.7796220779418945,0.7796220779418945,[0.8299999833106995],[0.8579248189926147],0.027924835681915283,0.027924835681915283,[13.579999923706055],[11.627113342285156],1.9528865814208984,1.9528865814208984,[15.0],[13.575477600097656],1.4245223999023438,1.4245223999023438
59,[5.179999828338623],[5.427407741546631],0.2474079132080078,0.2474079132080078,[0.9300000667572021],[0.9332627058029175],0.003262639045715332,0.003262639045715332,[13.460000038146973],[12.001896858215332],1.4581031799316406,1.4581031799316406,[15.0],[13.275702476501465],1.7242975234985352,1.7242975234985352
60,[5.360000133514404],[5.392393589019775],0.032393455505371094,0.032393455505371094,[0.6600000262260437],[0.9764598608016968],0.3164598345756531,0.3164598345756531,[13.369998931884766],[12.05490493774414],1.315093994140625,1.315093994140625,[15.0],[13.349013328552246],1.650986671447754,1.650986671447754
61,[5.03000020980835],[5.5118489265441895],0.48184871673583984,0.48184871673583984,[0.800000011920929],[0.8403319716453552],0.04033195972442627,0.04033195972442627,[13.539999961853027],[11.833709716796875],1.7062902450561523,1.7062902450561523,[15.0],[13.254003524780273],1.7459964752197266,1.7459964752197266
62,[5.369999885559082],[5.74334192276001],0.37334203720092773,0.37334203720092773,[1.0399999618530273],[0.8763729929924011],0.16362696886062622,0.16362696886062622,[13.079999923706055],[11.801986694335938],1.2780132293701172,1.2780132293701172,[15.0],[13.669776916503906],1.3302230834960938,1.3302230834960938
63,[5.170000076293945],[5.289166450500488],0.11916637420654297,0.11916637420654297,[1.2300000190734863],[1.0098626613616943],0.220137357711792,0.220137357711792,[13.480000495910645],[11.886730194091797],1.5932703018188477,1.5932703018188477,[15.0],[13.543601989746094],1.4563980102539062,1.4563980102539062
64,[5.170000076293945],[5.382165908813477],0.21216583251953125,0.21216583251953125,[1.149999976158142],[1.1192997694015503],0.030700206756591797,0.030700206756591797,[13.619999885559082],[12.078876495361328],1.541123390197754,1.541123390197754,[15.0],[13.483382225036621],1.516617774963379,1.516617774963379
65,[5.179999828338623],[5.296181678771973],0.11618185043334961,0.11618185043334961,[1.100000023841858],[1.0780584812164307],0.021941542625427246,0.021941542625427246,[13.520000457763672],[12.167844772338867],1.3521556854248047,1.3521556854248047,[15.0],[13.442381858825684],1.5576181411743164,1.5576181411743164
66,[5.420000076293945],[5.411707401275635],0.008292675018310547,0.008292675018310547,[1.059999942779541],[1.0561076402664185],0.0038923025131225586,0.0038923025131225586,[13.279999732971191],[12.041687965393066],1.238311767578125,1.238311767578125,[15.0],[13.409493446350098],1.5905065536499023,1.5905065536499023
67,[5.170000076293945],[5.365004539489746],0.19500446319580078,0.19500446319580078,[0.800000011920929],[1.026413917541504],0.22641390562057495,0.22641390562057495,[13.579999923706055],[12.00570011138916],1.5742998123168945,1.5742998123168945,[15.0],[13.467413902282715],1.5325860977172852,1.5325860977172852
68,[5.25],[5.874080657958984],0.6240806579589844,0.6240806579589844,[1.0],[0.8754807710647583],0.1245192289352417,0.1245192289352417,[13.470000267028809],[11.687112808227539],1.7828874588012695,1.7828874588012695,[15.0],[13.663235664367676],1.3367643356323242,1.3367643356323242
69,[5.239999771118164],[5.835785388946533],0.5957856178283691,0.5957856178283691,[0.9800000190734863],[0.9667800664901733],0.013219952583312988,0.013219952583312988,[13.34000015258789],[11.730195999145508],1.6098041534423828,1.6098041534423828,[15.0],[13.76833724975586],1.2316627502441406,1.2316627502441406
70,[5.130000114440918],[5.512087345123291],0.38208723068237305,0.38208723068237305,[0.9599999785423279],[1.0013571977615356],0.041357219219207764,0.041357219219207764,[13.520000457763672],[11.935890197753906],1.5841102600097656,1.5841102600097656,[15.0],[13.370266914367676],1.6297330856323242,1.6297330856323242
71,[5.440000057220459],[5.777004718780518],0.3370046615600586,0.3370046615600586,[1.0],[0.9566230177879333],0.04337698221206665,0.04337698221206665,[13.210000038146973],[11.774335861206055],1.435664176940918,1.435664176940918,[15.0],[13.709169387817383],1.2908306121826172,1.2908306121826172
72,[5.769999980926514],[5.588860511779785],0.18113946914672852,0.18113946914672852,[0.8700000047683716],[1.0085647106170654],0.13856470584869385,0.13856470584869385,[12.90999984741211],[11.876481056213379],1.0335187911987305,1.0335187911987305,[15.0],[13.401941299438477],1.5980587005615234,1.5980587005615234
73,[5.480000019073486],[5.847914218902588],0.36791419982910156,0.36791419982910156,[1.0],[0.9382504224777222],0.06174957752227783,0.06174957752227783,[13.170000076293945],[11.521012306213379],1.6489877700805664,1.6489877700805664,[15.100000381469727],[13.378412246704102],1.721588134765625,1.721588134765625
74,[5.130000114440918],[5.982113361358643],0.8521132469177246,0.8521132469177246,[1.0],[0.9678934216499329],0.03210657835006714,0.03210657835006714,[13.39000129699707],[11.595074653625488],1.794926643371582,1.794926643371582,[15.0],[13.85771656036377],1.1422834396362305,1.1422834396362305
75,[5.230000019073486],[5.807899475097656],0.5778994560241699,0.5778994560241699,[1.3300000429153442],[0.9704028367996216],0.35959720611572266,0.35959720611572266,[13.4399995803833],[11.750039100646973],1.6899604797363281,1.6899604797363281,[15.0],[13.772764205932617],1.2272357940673828,1.2272357940673828
76,[5.460000038146973],[5.4654622077941895],0.005462169647216797,0.005462169647216797,[1.1699999570846558],[1.165818214416504],0.0041817426681518555,0.0041817426681518555,[13.279999732971191],[11.998481750488281],1.2815179824829102,1.2815179824829102,[15.100000381469727],[13.5167818069458],1.5832185745239258,1.5832185745239258
77,[5.179999828338623],[5.78417444229126],0.6041746139526367,0.6041746139526367,[1.1100000143051147],[1.0494306087493896],0.0605694055557251,0.0605694055557251,[13.550000190734863],[11.792848587036133],1.7571516036987305,1.7571516036987305,[15.100000381469727],[13.901786804199219],1.1982135772705078,1.1982135772705078
78,[5.389999866485596],[5.3401947021484375],0.0498051643371582,0.0498051643371582,[1.149999976158142],[1.0610185861587524],0.08898138999938965,0.08898138999938965,[13.379999160766602],[12.112249374389648],1.2677497863769531,1.2677497863769531,[15.100000381469727],[13.479767799377441],1.6202325820922852,1.6202325820922852
79,[5.46999979019165],[5.369219779968262],0.10078001022338867,0.10078001022338867,[1.0],[1.0717774629592896],0.07177746295928955,0.07177746295928955,[13.300000190734863],[12.0004301071167],1.299570083618164,1.299570083618164,[15.100000381469727],[13.556663513183594],1.5433368682861328,1.5433368682861328
80,[5.309999942779541],[5.981957912445068],0.6719579696655273,0.6719579696655273,[1.0199999809265137],[0.9678664803504944],0.05213350057601929,0.05213350057601929,[13.430000305175781],[11.600866317749023],1.8291339874267578,1.8291339874267578,[15.100000381469727],[13.847539901733398],1.2524604797363281,1.2524604797363281
81,[5.150000095367432],[5.817774295806885],0.6677742004394531,0.6677742004394531,[0.8700000047683716],[0.976482629776001],0.1064826250076294,0.1064826250076294,[13.500000953674316],[11.75698471069336],1.743016242980957,1.743016242980957,[15.100000381469727],[13.84710693359375],1.2528934478759766,1.2528934478759766
82,[5.139999866485596],[5.452523708343506],0.31252384185791016,0.31252384185791016,[0.8800000548362732],[0.9504009485244751],0.0704008936882019,0.0704008936882019,[13.470000267028809],[11.982827186584473],1.487173080444336,1.487173080444336,[15.100000381469727],[13.361425399780273],1.7385749816894531,1.7385749816894531
83,[5.269999980926514],[5.431488513946533],0.16148853302001953,0.16148853302001953,[0.75],[0.9575234651565552],0.20752346515655518,0.20752346515655518,[13.329999923706055],[12.008661270141602],1.3213386535644531,1.3213386535644531,[15.100000381469727],[13.385708808898926],1.7142915725708008,1.7142915725708008
84,[5.269999980926514],[5.547789573669434],0.2777895927429199,0.2777895927429199,[0.8399999737739563],[0.8942437171936035],0.05424374341964722,0.05424374341964722,[13.279999732971191],[11.890154838562012],1.3898448944091797,1.3898448944091797,[15.100000381469727],[13.328505516052246],1.7714948654174805,1.7714948654174805
85,[5.0400004386901855],[5.398177623748779],0.35817718505859375,0.35817718505859375,[0.8399999737739563],[0.9282266497612],0.08822667598724365,0.08822667598724365,[13.449999809265137],[11.936402320861816],1.5135974884033203,1.5135974884033203,[15.100000381469727],[13.412031173706055],1.6879692077636719,1.6879692077636719
86,[5.519999980926514],[5.811679363250732],0.29167938232421875,0.29167938232421875,[1.100000023841858],[0.9015587568283081],0.1984412670135498,0.1984412670135498,[13.329999923706055],[11.73578929901123],1.5942106246948242,1.5942106246948242,[15.100000381469727],[13.765317916870117],1.3346824645996094,1.3346824645996094
87,[5.360000133514404],[5.952214241027832],0.5922141075134277,0.5922141075134277,[1.100000023841858],[1.0117294788360596],0.08827054500579834,0.08827054500579834,[13.35999870300293],[11.636857986450195],1.7231407165527344,1.7231407165527344,[15.100000381469727],[13.88900089263916],1.2109994888305664,1.2109994888305664
88,[5.400000095367432],[5.542011737823486],0.1420116424560547,0.1420116424560547,[0.9399999380111694],[1.0587100982666016],0.11871016025543213,0.11871016025543213,[13.480000495910645],[11.922837257385254],1.5571632385253906,1.5571632385253906,[15.100000381469727],[13.493871688842773],1.6061286926269531,1.6061286926269531
89,[5.480000019073486],[5.50188684463501],0.021886825561523438,0.021886825561523438,[1.0099999904632568],[0.9794121980667114],0.03058779239654541,0.03058779239654541,[13.34000015258789],[11.965258598327637],1.374741554260254,1.374741554260254,[15.100000381469727],[13.416337013244629],1.6836633682250977,1.6836633682250977
90,[5.539999961853027],[5.616560459136963],0.07656049728393555,0.07656049728393555,[0.9700000286102295],[1.0141034126281738],0.044103384017944336,0.044103384017944336,[13.069999694824219],[11.854284286499023],1.2157154083251953,1.2157154083251953,[15.100000381469727],[13.454005241394043],1.6459951400756836,1.6459951400756836
91,[5.409999847412109],[5.651698589324951],0.2416987419128418,0.2416987419128418,[1.0399999618530273],[0.9916018843650818],0.04839807748794556,0.04839807748794556,[13.100000381469727],[11.7166166305542],1.3833837509155273,1.3833837509155273,[15.100000381469727],[13.49112319946289],1.608877182006836,1.608877182006836
92,[5.309999942779541],[5.739058494567871],0.4290585517883301,0.4290585517883301,[0.9700000286102295],[0.9709292650222778],0.0009292364120483398,0.0009292364120483398,[13.35999870300293],[11.562132835388184],1.797865867614746,1.797865867614746,[15.100000381469727],[13.995720863342285],1.1042795181274414,1.1042795181274414
