Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.887,2.59,1.303,288.06,49.52,0.0013496875762939453,0.1486122606262084,9.15788745880127,0.08163738250732422
cpu_system_time_diff_sg_5_2,-0.001,931659611.132,27074961.199,84.02,40.76,0.0013496875762939453,0.145698170985357,9.144386529922485,0.08181452751159668
cpu_idle_time_diff_sg_5_2,0.895,2.515,1.075,60.37,19.52,0.0013496875762939453,0.13853313553099808,9.268027544021606,0.08135223388671875
memory_sg_5_2,-0.002,724500149151.802,32410058400.663,5.75,6.97,0.0013496875762939453,0.14026746475888838,5.45726203918457,0.0821075439453125
