Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,0.931,1.633,0.568,56.53,19.5,0.0006666183471679688,0.0898621773637527,3.8571712970733643,0.061910152435302734
cpu_system_time_diff_sg_5_2,0.689,0.331,0.163,363.91,29.06,0.0006666183471679688,0.10250240166753513,6.410796403884888,0.06181073188781738
cpu_idle_time_diff_sg_5_2,-0.007,3964.773,350.626,77.26,17.01,0.0006666183471679688,0.06628241622633053,3.8512015342712402,0.060720205307006836
memory_sg_5_2,0.938,2.78,0.519,1.47,1.37,0.0006666183471679688,0.06522536332611382,3.950974941253662,0.05977940559387207
