Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_sg_5_2,-0.003,1.1801925417395731e+17,6565901278881398.0,36.32,23.0,0.0004038810729980469,0.11709062917970067,5.970258951187134,0.07299327850341797
cpu_system_time_diff_sg_5_2,-0.001,7.064075576865769e+21,2.225611193714445e+20,41.58,37.17,0.0004038810729980469,0.12174963740136126,5.88872218132019,0.07556676864624023
cpu_idle_time_diff_sg_5_2,-0.001,4483227.0,134937.244,64.94,24.88,0.0004038810729980469,0.11946265258720452,5.5608229637146,0.0746002197265625
memory_sg_5_2,0.874,2.657,0.575,1.52,1.53,0.0004038810729980469,0.11840853798818245,5.286926507949829,0.07300615310668945
