cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.965,0.965,11.19,10.59,0.408,0.408,29.99,26.08,1.453,1.453,15.16,16.41,0.742,0.742,2.62,2.59
1.424,1.424,16.29,17.74,0.018,0.018,1.27,1.28,2.64,2.64,30.59,26.53,0.472,0.472,1.67,1.66
2.972,2.972,29.17,34.15,0.677,0.677,33.04,39.58,6.807,6.807,167.24,91.08,0.44,0.44,1.53,1.54
5.856,5.856,52.28,70.79,2.164,2.164,69.81,107.25,8.371,8.371,160.37,89.0,9.832,9.832,34.14,41.16
2.44,2.44,28.68,33.48,0.1,0.1,6.37,6.58,5.028,5.028,53.89,42.45,13.482,13.482,47.31,61.96
6.386,6.386,65.7,97.84,1.213,1.213,65.55,97.51,8.122,8.122,106.17,69.35,0.544,0.544,1.92,1.94
5.193,5.193,69.89,107.44,0.659,0.659,48.79,64.53,6.756,6.756,68.17,50.84,1.411,1.411,5.0,5.13
4.097,4.097,62.55,47.65,1.101,1.101,103.82,68.34,4.568,4.568,40.75,51.17,1.037,1.037,3.69,3.62
3.231,3.231,50.97,40.62,0.483,0.483,42.01,34.72,3.477,3.477,28.9,33.78,0.97,0.97,3.44,3.38
3.108,3.108,49.33,39.57,0.54,0.54,45.74,37.22,3.654,3.654,30.25,35.64,0.741,0.741,2.63,2.59
2.992,2.992,47.95,38.68,0.308,0.308,24.28,21.65,3.244,3.244,26.79,30.94,0.725,0.725,2.57,2.54
2.458,2.458,39.14,32.73,0.235,0.235,19.59,17.84,2.874,2.874,23.71,26.9,0.674,0.674,2.38,2.35
3.812,3.812,57.76,44.82,0.638,0.638,51.46,40.93,4.672,4.672,40.24,50.38,0.82,0.82,2.91,2.87
2.355,2.355,36.4,44.5,0.451,0.451,34.44,41.6,2.685,2.685,22.24,20.02,0.063,0.063,0.22,0.22
2.075,2.075,30.55,36.06,0.215,0.215,16.57,18.07,2.772,2.772,24.32,21.68,0.588,0.588,2.08,2.1
0.282,0.282,4.57,4.68,0.324,0.324,31.14,26.94,0.427,0.427,3.52,3.46,0.025,0.025,0.09,0.09
4.257,4.257,68.88,105.06,0.908,0.908,84.09,145.09,4.877,4.877,40.14,33.43,0.971,0.971,3.43,3.49
1.479,1.479,23.59,26.75,0.254,0.254,23.11,26.13,2.093,2.093,17.25,15.88,0.082,0.082,0.29,0.29
0.599,0.599,9.58,9.14,0.06,0.06,5.59,5.44,0.51,0.51,4.18,4.27,0.786,0.786,2.78,2.74
1.576,1.576,23.52,26.65,0.378,0.378,28.19,32.81,1.941,1.941,16.73,15.44,0.563,0.563,2.0,2.02
0.655,0.655,10.16,9.67,0.019,0.019,1.78,1.8,0.52,0.52,4.42,4.52,0.281,0.281,1.0,1.0
4.023,4.023,63.25,92.5,0.575,0.575,47.16,61.71,4.542,4.542,37.78,31.78,0.976,0.976,3.45,3.51
5.65,5.65,86.26,151.67,1.023,1.023,81.82,138.47,6.646,6.646,55.25,43.29,1.74,1.74,6.15,6.34
1.857,1.857,28.1,32.69,0.275,0.275,21.29,23.82,2.136,2.136,17.8,16.34,0.645,0.645,2.28,2.31
2.086,2.086,33.54,40.3,0.24,0.24,21.4,23.96,2.328,2.328,18.79,17.17,1.046,1.046,3.7,3.77
3.795,3.795,60.24,86.21,0.415,0.415,42.34,53.71,7.476,7.476,65.7,49.45,7.871,7.871,27.81,32.3
6.634,6.634,108.58,200.0,0.911,0.911,93.92,177.08,7.493,7.493,61.07,46.78,5.411,5.411,19.12,21.14
2.654,2.654,42.8,35.26,0.333,0.333,30.56,26.51,2.931,2.931,24.06,27.35,1.255,1.255,4.43,4.34
0.734,0.734,11.58,12.29,0.124,0.124,11.61,10.98,0.851,0.851,6.99,6.75,0.114,0.114,0.4,0.4
1.292,1.292,20.41,18.52,0.128,0.128,11.94,11.27,1.48,1.48,12.06,12.83,0.706,0.706,2.49,2.46
4.021,4.021,64.13,48.56,0.961,0.961,97.11,65.37,5.059,5.059,40.67,51.05,0.994,0.994,3.51,3.45
0.495,0.495,8.01,7.7,0.188,0.188,14.59,15.73,0.726,0.726,5.9,6.08,1.31,1.31,4.63,4.52
1.702,1.702,25.68,29.46,0.501,0.501,36.85,45.18,1.805,1.805,15.24,14.16,0.789,0.789,2.8,2.84
0.702,0.702,11.58,12.29,0.231,0.231,23.83,27.06,0.7,0.7,5.62,5.47,0.029,0.029,0.1,0.1
1.15,1.15,19.1,17.43,0.006,0.006,0.57,0.57,1.138,1.138,9.27,9.72,0.568,0.568,2.01,2.04
3.746,3.746,59.74,85.19,0.689,0.689,62.66,91.24,5.01,5.01,41.51,34.38,1.177,1.177,4.17,4.26
2.005,2.005,32.65,39.02,0.041,0.041,4.28,4.38,2.324,2.324,18.71,17.11,0.53,0.53,1.88,1.9
0.717,0.717,12.15,11.46,0.146,0.146,12.16,11.47,0.656,0.656,5.29,5.43,0.247,0.247,0.87,0.88
0.686,0.686,10.56,11.15,0.096,0.096,8.39,8.76,0.753,0.753,6.33,6.13,0.038,0.038,0.13,0.13
1.164,1.164,18.86,20.82,0.218,0.218,20.35,22.65,1.376,1.376,11.16,10.57,0.178,0.178,0.63,0.63
2.975,2.975,42.56,54.06,0.583,0.583,41.64,52.59,4.019,4.019,36.34,30.75,0.999,0.999,3.51,3.57
0.726,0.726,11.39,10.78,0.068,0.068,5.2,5.34,0.127,0.127,1.18,1.18,0.623,0.623,2.19,2.21
0.947,0.947,14.66,13.66,0.968,0.968,79.97,57.13,3.098,3.098,25.57,29.31,1.382,1.382,4.85,4.97
2.123,2.123,33.8,40.67,0.556,0.556,50.5,67.56,2.511,2.511,20.63,18.7,1.534,1.534,5.36,5.51
2.939,2.939,47.55,62.39,0.576,0.576,52.81,71.76,6.702,6.702,72.38,53.14,0.965,0.965,3.37,3.43
2.726,2.726,44.55,36.43,1.163,1.163,115.11,73.06,4.343,4.343,35.69,43.44,3.823,3.823,13.37,14.32
3.84,3.84,61.93,47.29,0.578,0.578,53.03,41.91,4.701,4.701,38.41,47.54,0.25,0.25,0.87,0.87
0.854,0.854,12.86,13.75,0.007,0.007,0.66,0.65,1.162,1.162,9.84,9.38,5.835,5.835,20.4,22.72
