cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.593,0.593,56.47,44.04,0.315,0.315,90.14,62.14,0.832,0.832,4.55,4.66,0.364,0.364,2.72,2.68
0.239,0.239,13.96,15.01,0.125,0.125,15.61,16.93,0.344,0.344,1.98,1.96,0.273,0.273,2.04,2.06
0.244,0.244,21.44,24.02,0.132,0.132,34.76,42.07,0.041,0.041,0.23,0.23,0.648,0.648,4.84,4.96
0.339,0.339,18.63,20.55,0.316,0.316,33.62,40.41,0.044,0.044,0.26,0.26,0.012,0.012,0.09,0.09
0.011,0.011,0.82,0.83,0.081,0.081,15.04,13.99,0.189,0.189,1.04,1.04,0.58,0.58,4.33,4.24
0.935,0.935,53.45,72.95,0.451,0.451,52.39,70.98,1.396,1.396,8.06,7.75,0.027,0.027,0.2,0.2
0.075,0.075,5.58,5.74,0.373,0.373,54.78,75.44,0.58,0.58,3.18,3.23,0.053,0.053,0.39,0.39
0.147,0.147,8.7,9.1,0.026,0.026,3.39,3.45,0.256,0.256,1.48,1.47,0.17,0.17,1.26,1.25
0.101,0.101,9.18,9.62,0.089,0.089,19.67,21.82,0.343,0.343,1.88,1.86,0.502,0.502,3.75,3.68
0.031,0.031,2.02,2.04,0.123,0.123,26.76,23.6,0.259,0.259,1.49,1.48,0.121,0.121,0.9,0.9
0.691,0.691,74.29,54.17,0.347,0.347,108.43,70.31,1.01,1.01,5.53,5.69,0.34,0.34,2.53,2.57
0.682,0.682,44.55,57.32,0.13,0.13,22.77,25.69,1.315,1.315,7.6,7.32,0.349,0.349,2.6,2.57
0.685,0.685,76.12,55.14,0.46,0.46,158.78,88.51,1.113,1.113,6.1,6.3,0.725,0.725,5.41,5.27
0.302,0.302,18.87,20.84,0.073,0.073,11.39,12.08,0.817,0.817,4.73,4.62,0.15,0.15,1.11,1.12
0.333,0.333,36.61,30.94,0.283,0.283,94.21,64.04,0.076,0.076,0.42,0.42,0.475,0.475,3.52,3.58
0.358,0.358,22.83,25.77,0.127,0.127,21.12,23.61,0.858,0.858,4.96,4.84,0.128,0.128,0.95,0.95
0.096,0.096,7.74,8.05,0.218,0.218,33.1,39.66,0.217,0.217,1.19,1.2,0.296,0.296,2.19,2.17
0.162,0.162,10.73,11.34,0.269,0.269,34.08,41.09,0.001,0.001,0.01,0.01,0.311,0.311,2.3,2.28
0.113,0.113,7.32,7.6,0.101,0.101,12.58,13.42,0.072,0.072,0.41,0.41,0.347,0.347,2.59,2.56
0.272,0.272,24.75,22.02,0.121,0.121,30.17,26.22,0.439,0.439,2.41,2.44,0.408,0.408,3.03,2.98
0.47,0.47,29.18,34.16,0.119,0.119,18.52,20.41,0.889,0.889,5.13,5.0,0.203,0.203,1.52,1.53
0.23,0.23,22.29,20.06,0.128,0.128,33.68,28.83,0.568,0.568,3.11,3.16,0.424,0.424,3.17,3.12
0.053,0.053,3.54,3.6,0.138,0.138,25.56,22.66,0.176,0.176,1.01,1.01,0.049,0.049,0.36,0.36
0.423,0.423,44.56,36.44,0.209,0.209,44.52,36.42,0.411,0.411,2.26,2.28,0.075,0.075,0.56,0.56
0.185,0.185,11.35,12.03,0.041,0.041,6.11,6.31,0.406,0.406,2.34,2.32,0.009,0.009,0.06,0.06
