cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.057,0.057,1.08,1.08,0.057,0.057,6.46,6.26,0.085,0.085,0.61,0.62,0.113,0.113,0.7,0.71
0.013,0.013,0.26,0.26,0.088,0.088,9.04,9.47,0.091,0.091,0.66,0.66,0.332,0.332,1.98,2.0
0.025,0.025,0.48,0.48,0.013,0.013,1.4,1.39,0.126,0.126,0.91,0.91,0.171,0.171,1.06,1.07
0.151,0.151,2.91,2.95,0.081,0.081,8.46,8.12,0.031,0.031,0.22,0.22,0.703,0.703,4.36,4.46
0.085,0.085,1.61,1.63,0.049,0.049,5.54,5.39,0.135,0.135,0.98,0.98,0.313,0.313,1.95,1.93
0.053,0.053,1.01,1.02,0.083,0.083,9.07,8.68,0.212,0.212,1.54,1.53,0.307,0.307,1.89,1.87
0.012,0.012,0.23,0.23,0.05,0.05,5.78,5.61,0.097,0.097,0.7,0.7,0.564,0.564,3.74,3.67
0.075,0.075,1.46,1.45,0.013,0.013,1.44,1.45,0.191,0.191,1.37,1.38,0.693,0.693,4.03,4.11
0.019,0.019,0.35,0.35,0.153,0.153,18.62,17.03,0.118,0.118,0.86,0.85,1.808,1.808,10.33,10.89
0.14,0.14,2.67,2.7,0.005,0.005,0.5,0.5,0.038,0.038,0.28,0.27,1.048,1.048,6.13,6.32
0.156,0.156,2.97,3.02,0.135,0.135,13.91,14.95,0.209,0.209,1.52,1.51,0.025,0.025,0.15,0.15
0.101,0.101,1.92,1.94,0.04,0.04,3.98,4.06,0.192,0.192,1.4,1.39,0.396,0.396,2.37,2.34
0.111,0.111,2.09,2.11,0.014,0.014,1.46,1.47,0.081,0.081,0.59,0.59,0.738,0.738,4.42,4.52
0.152,0.152,2.95,2.91,0.237,0.237,22.4,25.22,0.119,0.119,0.86,0.86,0.914,0.914,5.54,5.7
0.049,0.049,0.95,0.95,0.061,0.061,5.78,5.95,0.14,0.14,1.02,1.02,0.315,0.315,1.88,1.89
0.048,0.048,0.91,0.91,0.126,0.126,13.17,14.1,0.151,0.151,1.1,1.09,0.647,0.647,3.97,4.05
0.184,0.184,3.44,3.5,0.072,0.072,7.45,7.74,0.366,0.366,2.68,2.65,0.105,0.105,0.65,0.65
0.006,0.006,0.12,0.12,0.037,0.037,3.69,3.76,0.084,0.084,0.61,0.61,0.621,0.621,3.85,3.93
0.132,0.132,2.48,2.51,0.033,0.033,3.66,3.6,0.119,0.119,0.86,0.86,0.777,0.777,4.63,4.74
0.114,0.114,2.17,2.19,0.088,0.088,9.34,9.8,0.239,0.239,1.73,1.72,0.296,0.296,1.85,1.83
0.099,0.099,1.89,1.9,0.085,0.085,8.88,9.29,0.139,0.139,1.01,1.0,0.53,0.53,3.29,3.35
0.093,0.093,1.76,1.78,0.03,0.03,3.12,3.17,0.149,0.149,1.09,1.08,0.762,0.762,4.73,4.62
0.0,0.0,0.01,0.01,0.014,0.014,1.47,1.48,0.066,0.066,0.48,0.48,0.896,0.896,5.33,5.48
0.042,0.042,0.8,0.8,0.09,0.09,9.61,10.1,0.019,0.019,0.14,0.14,0.214,0.214,1.33,1.32
0.073,0.073,1.37,1.38,0.153,0.153,17.34,15.96,0.047,0.047,0.34,0.34,0.734,0.734,4.53,4.63
0.23,0.23,4.33,4.42,0.057,0.057,6.13,5.95,0.127,0.127,0.92,0.92,0.877,0.877,5.45,5.3
0.007,0.007,0.13,0.13,0.135,0.135,13.33,14.29,0.146,0.146,1.06,1.05,0.546,0.546,3.37,3.32
0.108,0.108,2.05,2.08,0.024,0.024,2.61,2.58,0.063,0.063,0.46,0.46,1.466,1.466,8.47,8.85
0.077,0.077,1.47,1.48,0.051,0.051,5.05,5.19,0.014,0.014,0.1,0.1,0.089,0.089,0.53,0.53
0.052,0.052,1.01,1.01,0.024,0.024,2.36,2.39,0.131,0.131,0.95,0.95,0.584,0.584,3.5,3.56
0.009,0.009,0.18,0.18,0.07,0.07,6.56,6.78,0.152,0.152,1.11,1.11,0.155,0.155,0.95,0.94
0.073,0.073,1.4,1.41,0.041,0.041,4.2,4.29,0.006,0.006,0.04,0.04,0.44,0.44,2.62,2.66
0.073,0.073,1.38,1.39,0.085,0.085,8.69,9.08,0.055,0.055,0.4,0.4,0.082,0.082,0.51,0.51
0.108,0.108,2.04,2.06,0.15,0.15,16.16,14.95,0.127,0.127,0.93,0.92,1.302,1.302,8.09,7.77
0.052,0.052,1.0,1.01,0.101,0.101,10.03,10.56,0.115,0.115,0.83,0.83,1.434,1.434,8.96,8.58
0.055,0.055,1.04,1.04,0.041,0.041,4.23,4.32,0.068,0.068,0.49,0.49,0.309,0.309,1.84,1.86
0.149,0.149,2.85,2.89,0.027,0.027,2.66,2.7,0.071,0.071,0.51,0.51,0.043,0.043,0.28,0.28
0.021,0.021,0.4,0.4,0.023,0.023,2.5,2.53,0.078,0.078,0.56,0.56,0.195,0.195,1.21,1.22
0.193,0.193,3.84,3.77,0.042,0.042,4.1,4.18,0.096,0.096,0.69,0.69,1.385,1.385,7.7,8.0
0.034,0.034,0.65,0.65,0.025,0.025,2.61,2.58,0.113,0.113,0.82,0.81,0.757,0.757,4.45,4.55
0.347,0.347,6.37,6.58,0.021,0.021,2.14,2.16,0.298,0.298,2.2,2.17,1.298,1.298,7.73,8.04
0.005,0.005,0.1,0.1,0.107,0.107,10.39,10.96,0.152,0.152,1.11,1.1,0.258,0.258,1.57,1.58
0.137,0.137,2.59,2.62,0.072,0.072,8.33,8.0,0.036,0.036,0.26,0.26,0.16,0.16,0.98,0.99
0.006,0.006,0.11,0.11,0.096,0.096,9.82,10.33,0.191,0.191,1.39,1.39,0.172,0.172,1.07,1.06
0.057,0.057,1.09,1.08,0.108,0.108,10.55,11.14,0.103,0.103,0.74,0.74,2.046,2.046,12.18,12.97
0.011,0.011,0.21,0.21,0.174,0.174,17.45,19.11,0.049,0.049,0.36,0.36,0.103,0.103,0.64,0.64
0.02,0.02,0.39,0.39,0.126,0.126,12.58,13.42,0.261,0.261,1.9,1.88,0.854,0.854,5.3,5.17
0.068,0.068,1.27,1.28,0.126,0.126,14.14,13.2,0.022,0.022,0.16,0.16,0.72,0.72,4.47,4.58
0.018,0.018,0.34,0.34,0.089,0.089,9.3,9.76,0.102,0.102,0.74,0.74,0.273,0.273,1.69,1.68
0.194,0.194,3.8,3.73,0.023,0.023,2.38,2.41,0.172,0.172,1.24,1.25,0.374,0.374,2.34,2.31
0.035,0.035,0.68,0.67,0.077,0.077,7.74,8.05,0.001,0.001,0.01,0.01,0.341,0.341,2.0,2.02
0.035,0.035,0.66,0.66,0.059,0.059,5.99,6.18,0.193,0.193,1.4,1.39,0.143,0.143,0.85,0.85
0.028,0.028,0.53,0.53,0.02,0.02,2.22,2.24,0.028,0.028,0.21,0.21,0.194,0.194,1.17,1.16
0.015,0.015,0.29,0.29,0.017,0.017,1.72,1.7,0.23,0.23,1.67,1.68,0.102,0.102,0.61,0.61
0.086,0.086,1.64,1.63,0.006,0.006,0.65,0.65,0.128,0.128,0.93,0.93,0.313,0.313,1.94,1.95
0.007,0.007,0.14,0.14,0.057,0.057,6.14,6.33,0.016,0.016,0.12,0.12,0.421,0.421,2.62,2.58
0.044,0.044,0.84,0.84,0.038,0.038,3.99,4.07,0.294,0.294,2.14,2.12,0.183,0.183,1.14,1.13
0.09,0.09,1.74,1.73,0.213,0.213,20.29,22.59,0.213,0.213,1.55,1.54,0.534,0.534,3.16,3.21
0.077,0.077,1.49,1.5,0.067,0.067,6.42,6.63,0.128,0.128,0.93,0.93,0.709,0.709,4.43,4.34
0.102,0.102,1.94,1.96,0.006,0.006,0.6,0.6,0.172,0.172,1.25,1.24,0.471,0.471,2.95,2.9
