cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.316,0.316,30.12,35.46,0.025,0.025,7.28,7.02,0.159,0.159,0.87,0.87,0.319,0.319,2.38,2.41
0.258,0.258,15.08,16.31,0.206,0.206,25.72,29.52,0.278,0.278,1.61,1.6,0.516,0.516,3.85,3.78
0.806,0.806,70.72,52.24,0.537,0.537,141.25,82.78,1.186,1.186,6.5,6.72,0.138,0.138,1.03,1.02
0.442,0.442,24.29,27.65,0.293,0.293,31.14,36.89,0.441,0.441,2.55,2.51,0.494,0.494,3.69,3.76
0.059,0.059,4.55,4.66,0.162,0.162,29.98,35.27,0.537,0.537,2.95,2.99,0.509,0.509,3.8,3.87
0.207,0.207,11.81,12.55,0.275,0.275,31.99,38.08,0.43,0.43,2.49,2.46,0.314,0.314,2.35,2.32
0.407,0.407,30.12,26.17,0.175,0.175,25.71,22.79,0.937,0.937,5.14,5.27,0.284,0.284,2.1,2.08
0.57,0.57,33.74,40.59,0.5,0.5,64.09,94.32,0.524,0.524,3.02,2.98,0.046,0.046,0.34,0.34
0.069,0.069,6.3,6.11,0.226,0.226,50.12,40.08,0.092,0.092,0.5,0.51,0.119,0.119,0.89,0.89
0.201,0.201,12.94,13.83,0.087,0.087,18.91,17.28,0.505,0.505,2.92,2.87,0.96,0.96,7.16,6.91
0.695,0.695,74.74,54.41,0.385,0.385,120.3,75.12,0.951,0.951,5.21,5.35,0.447,0.447,3.33,3.39
0.089,0.089,5.84,5.67,0.269,0.269,47.13,38.14,0.121,0.121,0.7,0.7,0.296,0.296,2.21,2.24
0.712,0.712,79.15,56.71,0.468,0.468,161.21,89.26,0.405,0.405,2.22,2.25,0.223,0.223,1.67,1.65
0.087,0.087,5.43,5.58,0.051,0.051,7.89,7.59,0.215,0.215,1.24,1.25,0.159,0.159,1.18,1.18
