ACF,PACF
1.0,1.0
-0.061013947707589854,-0.061013947707589916
0.6815940193005127,0.6804042596579185
0.1206497679422628,0.3279218991410493
0.5704335553860997,0.3174672387736174
0.182853660272382,0.15706482496025673
0.5140637519772092,0.1708987937894854
0.2215607720436734,0.10017913872564992
0.4720036224033917,0.10350134589122555
0.24028083858620705,0.04424781757178808
0.47594143069367684,0.13673262270155295
0.20190194951469936,-0.03227090431294061
0.5183385144376608,0.13581133012090646
0.20021884643139967,0.07504333846154396
0.4692014524273905,0.008109907702094165
0.2169094126418977,-0.029855678876300525
0.45526524415615177,0.013428361714126003
0.21265826488895762,-0.03578243704129762
0.4540508547092856,0.031682084914986884
0.2126721338687796,-0.012278639906313928
0.44743194376180484,0.04217784758909275
0.20279969052728142,-0.029186365236045207
0.4607879082189164,0.049750221863670396
0.17252220469706941,-0.043910141463687935
0.4923403224431562,0.07583595853553822
0.17762449172847258,0.04659931147150395
0.43701709199056243,-0.029526794107705246
0.2018039456698101,-0.03031214049582728
0.4170367497621458,-0.013763894619123276
0.20661971660240736,-0.02147956859142915
0.40760459999636994,0.005065975046373829
0.2059404617703721,-0.022758463712933125
0.4084664796342805,0.028794109465509973
0.18905409724804437,-0.029252757284556487
0.4164053489706613,0.007405762884985881
0.17161234019130364,-0.022061772638554508
0.44059005686664465,0.0548650625427185
0.16668861433708995,0.01748072977057631
0.40251011567538336,-0.02153165703527954
0.18223832123684006,-0.02215483006632162
0.38703769088585743,-0.008190111243265479
0.18408108212064217,-0.01848680975048874
0.3810888794828438,0.006493535936801192
0.17727067843046204,-0.026097067968607137
0.38974020843472823,0.030767068867214132
0.16172875894275235,-0.01235127745551825
0.39266181633258557,0.010444342954016887
0.14153015397848495,-0.037071420421488775
0.4194988084013367,0.0456379543583358
0.14025183116005954,0.02434241860228195
0.3743376029349127,-0.029663416378915942
0.1633118363551513,-0.013891207415757984
0.35231689688120416,-0.015421561087235094
0.17563026669832751,0.0030592422172396588
0.3437108260917468,0.0123812290746789
0.1628858932743069,-0.027753929157688095
0.3455581402932113,-0.007643496255910947
0.15140128390478602,-0.02466751682022521
0.353070656064195,0.009389802041484064
0.129115315833502,-0.024397108936871106
0.38136335063470583,0.04233397191472199
0.12423366012022492,0.024260782437492998
0.34553060597935975,-0.012702325698139623
0.14367838473343625,-0.002755762476908544
0.32243889089705163,-0.015886394425185357
0.1480674150883806,-0.017788451476548346
0.3178251496833071,-0.0026908233997610387
0.14366960268963824,-0.007665325550673335
0.31303756098462704,-0.0031474750365041194
0.1347389470907257,-0.01627090693554836
0.31784919917920734,0.0034742426890486035
0.11462978737224577,-0.021365531820196845
0.34441957468748774,0.03307127471907452
0.10945493861147451,0.018856122568457905
0.3089413836095152,-0.01588361691942285
0.12794340036809493,-0.004518871222579271
0.2925465068810498,-0.0037464250315468665
0.12856033317002946,-0.008240260567000739
0.28462034290836774,-0.010855374176883722
0.12406689945491807,-0.015483955342169438
0.2800168700248994,-0.010781495653991622
0.1174310830486115,-0.010565989815425928
0.2872469507676416,0.012163219511728733
0.09750392736163124,-0.009749060987758976
0.31304126024181517,0.03505325266708517
0.09164361045746028,0.017860042883915763
