bin_edges,hist_data,kde_values
0.0,45871,92372.41055800188
8.756375533204639e-08,4082,92749.97948384425
1.7512751066409278e-07,4779,93078.9267927494
2.626912659961392e-07,1840,93358.8131839597
3.5025502132818557e-07,1161,93589.27999940261
4.3781877666023195e-07,233,93770.0500370562
5.253825319922784e-07,4789,93900.92813691599
6.129462873243248e-07,249,93981.80153915996
7.005100426563711e-07,615,94012.64001250334
7.880737979884175e-07,721,93993.49575366727
8.756375533204639e-07,1814,93924.50305832672
9.632013086525104e-07,1052,93805.87776606863
1.0507650639845568e-06,688,93637.916482216
1.1383288193166031e-06,939,93420.99557890098
1.2258925746486495e-06,285,93155.5699820467
1.3134563299806959e-06,230,92842.17174731345
1.4010200853127423e-06,562,92481.40843294517
1.4885838406447886e-06,161,92073.96127527552
1.576147595976835e-06,491,91620.583174458
1.6637113513088814e-06,199,91122.09649977057
1.7512751066409278e-06,3110,90579.39072232024
1.8388388619729742e-06,2056,89993.41988381375
1.9264026173050208e-06,1309,89365.19991480043
2.013966372637067e-06,1305,88695.80580822179
2.1015301279691135e-06,482,87986.36866263268
2.18909388330116e-06,436,87238.07260621352
2.2766576386332063e-06,795,86452.15161008062
2.3642213939652526e-06,391,85629.88620764804
2.451785149297299e-06,600,84772.60012751716
2.5393489046293454e-06,200,83881.65685566164
2.6269126599613918e-06,2191,82958.45613717711
2.714476415293438e-06,289,82004.43043100108
2.8020401706254845e-06,806,81021.04132940389
2.889603925957531e-06,474,80009.77595604605
2.9771676812895773e-06,301,78972.14335206417
3.0647314366216237e-06,257,77909.6708657094
3.15229519195367e-06,483,76823.90055415996
3.2398589472857164e-06,138,75716.3856115708
3.327422702617763e-06,351,74588.68683223648
3.414986457949809e-06,124,73442.3691231651
3.5025502132818556e-06,1280,72278.99807148833
3.590113968613902e-06,171,71100.1365823785
3.6776777239459483e-06,483,69907.3415926743
3.7652414792779947e-06,226,68702.1608715981
3.8528052346100415e-06,225,67486.12991598663
3.9403689899420875e-06,103,66260.76894823475
4.027932745274134e-06,272,65027.58002563906
4.11549650060618e-06,69,63788.04426483267
4.203060255938227e-06,194,62543.61919115684
4.290624011270273e-06,62,61295.73621517139
4.37818776660232e-06,529,60045.798244034595
4.465751521934366e-06,99,58795.17742963473
4.5533152772664125e-06,164,57545.21305904639
4.6408790325984585e-06,107,56297.20958806144
4.728442787930505e-06,81,55052.434822826544
4.816006543262551e-06,53,53812.11824864832
4.903570298594598e-06,150,52577.449509240934
4.991134053926644e-06,31,51349.577035330105
5.078697809258691e-06,91,50129.60682304475
5.166261564590737e-06,36,48918.601361836765
5.2538253199227836e-06,169,47717.57871045598
5.3413890752548295e-06,59,46527.511718178546
5.428952830586876e-06,74,45349.32739135727
5.516516585918922e-06,35,44183.90640022163
5.604080341250969e-06,58,43032.08272411737
5.691644096583016e-06,60,41894.64343141307
5.779207851915062e-06,54,40772.328589649325
5.866771607247109e-06,55,39665.831302129955
5.954335362579155e-06,63,38575.79786595097
6.041899117911201e-06,67,37502.828047053576
6.129462873243247e-06,107,36447.47546639884
6.217026628575294e-06,66,35410.24809213395
6.30459038390734e-06,85,34391.60883264429
6.392154139239387e-06,84,33391.976224168546
6.479717894571433e-06,69,32411.725206624727
6.56728164990348e-06,92,31451.187983067794
6.654845405235526e-06,78,30510.654955240938
6.7424091605675724e-06,94,29590.375730022322
6.829972915899618e-06,81,28690.560190222102
6.917536671231665e-06,104,27811.379623571403
7.005100426563711e-06,57,26952.967904488545
7.092664181895758e-06,75,26115.42272139792
7.180227937227804e-06,42,25298.806845157655
7.267791692559851e-06,39,24503.14943161206
7.355355447891897e-06,37,23728.447352961943
7.4429192032239435e-06,24,22974.666552809424
7.530482958555989e-06,38,22241.74341910346
7.618046713888036e-06,21,21529.586169698534
7.705610469220083e-06,20,20838.07624601932
7.793174224552128e-06,23,20167.069709722815
7.880737979884175e-06,40,19516.398637960643
7.968301735216222e-06,32,18885.872512624217
8.055865490548269e-06,35,18275.279599958623
8.143429245880314e-06,43,17684.388316551423
8.23099300121236e-06,28,17112.948577527586
8.318556756544407e-06,31,16560.69312476509
8.406120511876454e-06,27,16027.338830743118
8.493684267208501e-06,32,15512.587976178273
8.581248022540546e-06,33,15016.129498489512
8.668811777872593e-06,42,14537.64020854264
8.75637553320464e-06,31,14076.785973872871
8.843939288536686e-06,29,13633.222866671844
8.931503043868731e-06,36,13206.598274339127
9.019066799200778e-06,25,12796.551971880817
9.106630554532825e-06,42,12402.717154622245
9.194194309864872e-06,28,12024.72143035001
9.281758065196917e-06,30,11662.18777027583
9.369321820528964e-06,25,11314.73541800729
9.45688557586101e-06,51,10981.980756739043
9.544449331193057e-06,30,10663.538133780005
9.632013086525103e-06,30,10359.020643007705
9.71957684185715e-06,37,10068.040865315244
9.807140597189196e-06,31,9790.211566993548
9.894704352521243e-06,40,9525.146357132639
9.982268107853288e-06,19,9272.460304079106
1.0069831863185335e-05,26,9031.770512052271
1.0157395618517382e-05,31,8802.696658543728
1.0244959373849428e-05,28,8584.861493423017
1.0332523129181474e-05,16,8377.891300928415
1.042008688451352e-05,18,8181.4163253688
