State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-1.4239935419351087e-06,"(-9.97764613812838, 9.977643290141296)",0.999998576006458,"(-8.97764613812838, 10.977643290141296)",1.9027684388196668,2732.3278006893142
entire,-1.4239935419351087e-06,"(-9.97764613812838, 9.977643290141296)",0.999998576006458,"(-8.97764613812838, 10.977643290141296)",1.9027684388196668,2732.3278006893142
Stream,-5.9244560060833645e-05,"(-9.899864929765847, 9.899746440645725)",0.9999407554399392,"(-8.899864929765847, 10.899746440645725)",1.9008650781748138,4957.6869073642065
AR,-0.0002711089574272595,"(-9.805794967148428, 9.805252749233572)",0.9997288910425728,"(-8.805794967148428, 10.805252749233572)",1.9006485251446263,6054.475666146906
Idle,-0.0013572631240708097,"(-9.549047986344513, 9.546333460096372)",0.9986427368759292,"(-8.549047986344513, 10.546333460096372)",1.9022482528051334,8484.577729473187
Mining,0.0002532854688402594,"(-9.43830700098301, 9.43881357192069)",1.0002532854688402,"(-8.43830700098301, 10.43881357192069)",1.901205003780793,6810.5288876414
Gaming,-0.0011446414808796088,"(-8.770245098939483, 8.767955815977725)",0.9988553585191204,"(-7.770245098939483, 9.767955815977725)",1.900724522920442,9094.290231470963
