State,Hurst_RS,CI_RS,Hurst_Variance,CI_Variance,Hurst_Periodogram,Noise_Level
entire,-1.9655653230541207e-06,"(-10.074908698425952, 10.074904767295306)",0.9999980344346769,"(-9.074908698425952, 11.074904767295306)",1.902449476422265,6871.293474397315
entire,-1.9655653230541207e-06,"(-10.074908698425952, 10.074904767295306)",0.9999980344346769,"(-9.074908698425952, 11.074904767295306)",1.902449476422265,6871.293474397315
AR,-0.00047277263905979916,"(-9.71851764509507, 9.717572099816948)",0.9995272273609402,"(-8.71851764509507, 10.717572099816948)",1.902166626065096,16327.134647894194
Stream,0.0006620090222441027,"(-9.525894513688323, 9.527218531732812)",1.000662009022244,"(-8.525894513688323, 10.527218531732812)",1.902323411210181,18847.544215643633
Gaming,0.0003871931832946057,"(-9.700621542830751, 9.701395929197341)",1.0003871931832946,"(-8.700621542830751, 10.701395929197341)",1.901858146956757,14504.961757292234
Mining,0.000541442683413573,"(-9.44410883809698, 9.445191723463807)",1.0005414426834136,"(-8.44410883809698, 10.445191723463807)",1.901945038127336,15973.354317206939
Idle,0.0003603097891782686,"(-9.791480669149484, 9.79220128872784)",1.0003603097891782,"(-8.791480669149484, 10.79220128872784)",1.901784360414216,14285.389939506835
