bin_edges,hist_data,kde_values
0.0,7546,0.019366587850424218
1.1213483146067416,27,0.019993047776056944
2.242696629213483,32,0.019722729771716383
3.3640449438202245,118,0.0204153819912633
4.485393258426966,4470,0.022520784929178226
5.606741573033708,2806,0.02493732260965571
6.728089887640449,1552,0.02661859798627043
7.849438202247191,773,0.027740747110096668
8.970786516853932,1354,0.028995938204206685
10.092134831460674,4463,0.030112348143403946
11.213483146067416,3920,0.029631419568255695
12.334831460674158,2257,0.02627968937593252
13.456179775280898,356,0.02032586605302414
14.57752808988764,30,0.013476275366375154
15.698876404494381,18,0.007600479300226307
16.820224719101123,6,0.003639759390275004
17.941573033707865,3,0.0014870246461681114
19.062921348314607,0,0.0005320823599232445
20.18426966292135,1,0.0002013991109584616
21.30561797752809,2,0.00019778499252536103
22.426966292134832,1,0.000571965405828486
23.548314606741574,1,0.0018478089215706083
24.669662921348316,37,0.00519122239822133
25.791011235955057,5,0.012207871569536616
26.912359550561796,36,0.023836498256998025
28.033707865168537,529,0.038664180584039476
29.15505617977528,15502,0.052389194288905365
30.27640449438202,4021,0.05989384690258053
31.397752808988763,4434,0.058632229623557755
32.519101123595505,3107,0.050120602176565186
33.640449438202246,2100,0.03831482800297715
34.76179775280899,771,0.02692661600513185
35.88314606741573,488,0.017998139638791984
37.00449438202247,434,0.01198020446278409
38.12584269662921,506,0.0083781180452864
39.247191011235955,417,0.0063517083462705974
40.3685393258427,366,0.005134018347405228
41.48988764044944,313,0.004238774685094571
42.61123595505618,217,0.003464374309887658
43.73258426966292,138,0.002783650071271671
44.853932584269664,119,0.0022262723080377794
45.975280898876406,113,0.001808513613696905
47.09662921348315,116,0.0015139384051643
48.21797752808989,66,0.0013049824462726357
49.33932584269663,97,0.0011420056889475908
50.46067415730337,84,0.0009962531412140213
51.582022471910115,50,0.0008546290737496471
52.70337078651686,49,0.0007176030965983686
53.82471910112359,37,0.0005921132898372021
54.94606741573033,30,0.00048441035492859005
56.067415730337075,26,0.0003974905296461646
57.18876404494382,19,0.00033198891536889973
58.31011235955056,11,0.0002864496614858013
59.4314606741573,26,0.0002565671724802035
60.55280898876404,22,0.0002363635061011561
61.674157303370784,10,0.0002215878061011712
62.795505617977526,16,0.0002115181659215529
63.91685393258427,14,0.00020701169941352615
65.03820224719101,17,0.00020769799935598473
66.15955056179776,17,0.00021182173319687884
67.28089887640449,18,0.00021812956335893013
68.40224719101124,15,0.0002267397283458136
69.52359550561798,18,0.00023777162024804282
70.64494382022473,21,0.00024962778612242805
71.76629213483146,26,0.0002595481564698127
72.8876404494382,20,0.0002664527447888972
74.00898876404494,17,0.00027302587513388505
75.13033707865168,19,0.00028457882586174624
76.25168539325843,24,0.00030604957278369143
77.37303370786516,22,0.0003405142757376602
78.49438202247191,35,0.00039041238961887306
79.61573033707865,32,0.00045957189610696926
80.7370786516854,34,0.0005536984383568875
81.85842696629213,57,0.0006793766332263917
82.97977528089888,75,0.0008442310756140492
84.10112359550561,67,0.0010605733630612236
85.22247191011236,103,0.0013506563761276247
86.3438202247191,127,0.0017457837539715101
87.46516853932584,134,0.002270531110747862
88.58651685393258,214,0.002918048503579099
89.70786516853933,420,0.0036454729420069745
90.82921348314606,448,0.0044048459071330745
91.95056179775281,217,0.005161984761744131
93.07191011235955,319,0.0058448783653388785
94.1932584269663,1157,0.006278100641502358
95.31460674157303,525,0.006239131429097611
96.43595505617978,316,0.00563134527890831
97.55730337078651,238,0.004584027046800521
98.67865168539326,296,0.003366411534508331
