Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff,0.951,1.465,0.427,69.2,15.78,0.000576019287109375,0.28243175856811953,14.369352102279663,0.0826575756072998
cpu_system_time_diff,0.817,0.199,0.092,34.07,24.08,0.000576019287109375,0.26849983977914815,18.574186325073242,0.08677792549133301
cpu_idle_time_diff,0.924,1.811,0.572,15.51,11.22,0.000576019287109375,0.27685096488174554,17.22443675994873,0.08295679092407227
memory,0.925,1.062,0.317,2.0,1.99,0.000576019287109375,0.28827616905041203,17.51645517349243,0.08543109893798828
