cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.145,0.145,2.82,2.86,0.023,0.023,2.14,2.17,0.121,0.121,0.87,0.87,0.18,0.18,1.13,1.12
0.215,0.215,4.14,4.23,0.077,0.077,7.89,7.59,0.081,0.081,0.58,0.58,0.03,0.03,0.19,0.19
0.213,0.213,4.11,4.2,0.023,0.023,2.24,2.21,0.152,0.152,1.1,1.1,0.434,0.434,2.76,2.73
0.21,0.21,4.07,4.16,0.118,0.118,12.79,12.02,0.103,0.103,0.74,0.74,0.139,0.139,0.86,0.86
0.225,0.225,4.35,4.44,0.039,0.039,3.88,3.81,0.138,0.138,1.0,1.0,0.389,0.389,2.48,2.45
0.275,0.275,5.27,5.42,0.056,0.056,5.69,5.53,0.181,0.181,1.31,1.3,0.16,0.16,0.99,0.99
0.145,0.145,2.82,2.86,0.046,0.046,4.21,4.3,0.172,0.172,1.25,1.24,0.443,0.443,2.82,2.79
0.303,0.303,5.77,5.94,0.012,0.012,1.16,1.15,0.272,0.272,1.99,1.97,0.305,0.305,1.93,1.91
0.223,0.223,4.29,4.38,0.042,0.042,4.24,4.15,0.15,0.15,1.09,1.08,1.407,1.407,9.57,9.13
0.29,0.29,5.61,5.77,0.069,0.069,7.25,6.99,0.173,0.173,1.24,1.23,0.982,0.982,5.85,6.02
0.154,0.154,3.01,3.05,0.14,0.14,15.44,14.33,0.001,0.001,0.0,0.0,0.576,0.576,3.43,3.49
0.236,0.236,4.53,4.63,0.137,0.137,15.01,13.97,0.095,0.095,0.68,0.68,0.31,0.31,1.88,1.89
0.184,0.184,3.57,3.63,0.114,0.114,12.22,11.51,0.063,0.063,0.45,0.45,0.049,0.049,0.3,0.31
0.23,0.23,4.44,4.54,0.029,0.029,2.89,2.85,0.183,0.183,1.33,1.32,0.003,0.003,0.02,0.02
0.25,0.25,4.79,4.91,0.045,0.045,4.46,4.36,0.157,0.157,1.14,1.14,0.049,0.049,0.3,0.3
0.181,0.181,3.51,3.57,0.077,0.077,7.9,7.6,0.087,0.087,0.63,0.63,0.375,0.375,2.37,2.34
0.322,0.322,6.12,6.31,0.206,0.206,24.81,22.07,0.098,0.098,0.7,0.7,0.152,0.152,0.94,0.94
0.373,0.373,6.99,7.25,0.125,0.125,13.71,12.83,0.199,0.199,1.45,1.44,0.345,0.345,2.2,2.17
0.222,0.222,4.28,4.38,0.003,0.003,0.29,0.29,0.189,0.189,1.37,1.36,0.191,0.191,1.18,1.19
0.151,0.151,2.93,2.97,0.022,0.022,2.09,2.12,0.156,0.156,1.13,1.12,0.583,0.583,3.73,3.67
0.26,0.26,5.0,5.13,0.039,0.039,3.88,3.8,0.192,0.192,1.4,1.39,0.134,0.134,0.82,0.83
0.254,0.254,4.86,4.98,0.126,0.126,13.68,12.8,0.1,0.1,0.72,0.72,0.96,0.96,6.32,6.12
0.295,0.295,5.67,5.84,0.103,0.103,11.19,10.6,0.16,0.16,1.15,1.14,0.189,0.189,1.21,1.2
0.195,0.195,3.81,3.89,0.11,0.11,11.92,11.25,0.04,0.04,0.29,0.29,0.37,0.37,2.37,2.35
0.264,0.264,5.1,5.23,0.066,0.066,6.89,6.66,0.235,0.235,1.7,1.69,0.565,0.565,3.43,3.49
0.232,0.232,4.45,4.55,0.066,0.066,6.77,6.54,0.169,0.169,1.23,1.22,0.028,0.028,0.18,0.18
