cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.216,0.216,4.97,5.09,0.207,0.207,19.13,21.15,0.794,0.794,5.55,5.71,1.227,1.227,4.83,4.95
0.422,0.422,9.34,9.8,0.193,0.193,18.21,20.04,0.47,0.47,3.35,3.4,1.308,1.308,5.13,5.27
0.082,0.082,1.93,1.95,0.253,0.253,22.41,25.24,0.726,0.726,5.1,5.23,1.281,1.281,5.03,5.15
0.151,0.151,3.57,3.63,0.234,0.234,21.24,23.76,0.629,0.629,4.42,4.52,1.255,1.255,4.92,5.05
0.15,0.15,3.55,3.61,0.056,0.056,6.04,6.23,0.722,0.722,5.04,5.17,1.241,1.241,4.87,4.99
0.331,0.331,7.59,7.89,0.089,0.089,9.42,9.89,0.479,0.479,3.38,3.44,1.207,1.207,4.73,4.85
0.171,0.171,4.05,4.13,0.019,0.019,2.24,2.21,0.655,0.655,4.58,4.69,1.214,1.214,4.76,4.88
0.202,0.202,4.8,4.92,0.187,0.187,18.19,20.01,0.579,0.579,4.04,4.13,1.183,1.183,4.64,4.75
0.25,0.25,5.85,6.03,0.408,0.408,32.38,38.63,0.608,0.608,4.25,4.35,1.209,1.209,4.74,4.86
0.473,0.473,10.36,10.92,0.422,0.422,32.69,39.07,0.49,0.49,3.48,3.54,1.271,1.271,4.98,5.11
0.218,0.218,4.95,5.07,0.375,0.375,29.76,34.96,0.674,0.674,4.77,4.89,1.342,1.342,5.26,5.41
0.317,0.317,7.08,7.34,0.222,0.222,20.17,22.43,0.506,0.506,3.61,3.68,1.413,1.413,5.52,5.68
0.294,0.294,6.64,6.86,0.165,0.165,15.82,17.18,0.638,0.638,4.5,4.61,1.343,1.343,5.25,5.39
0.34,0.34,7.65,7.96,0.242,0.242,21.77,24.42,0.611,0.611,4.3,4.4,1.325,1.325,5.18,5.31
0.146,0.146,3.42,3.48,0.098,0.098,10.15,10.69,0.734,0.734,5.13,5.27,1.24,1.24,4.86,4.98
0.258,0.258,6.01,6.19,0.235,0.235,21.55,24.16,0.372,0.372,2.65,2.69,1.315,1.315,5.14,5.27
0.176,0.176,4.13,4.22,0.053,0.053,5.72,5.88,0.647,0.647,4.54,4.64,1.293,1.293,5.05,5.18
0.205,0.205,4.83,4.95,0.076,0.076,8.21,8.56,0.622,0.622,4.34,4.44,1.267,1.267,4.95,5.08
0.29,0.29,6.73,6.97,0.091,0.091,9.63,10.12,0.404,0.404,2.86,2.9,1.162,1.162,4.56,4.66
0.301,0.301,6.93,7.18,0.096,0.096,10.07,10.6,0.517,0.517,3.64,3.71,1.289,1.289,5.04,5.17
0.435,0.435,9.71,10.2,0.204,0.204,19.25,21.31,0.398,0.398,2.83,2.87,1.276,1.276,4.98,5.11
0.358,0.358,8.02,8.36,0.261,0.261,23.12,26.14,0.488,0.488,3.47,3.53,1.316,1.316,5.14,5.28
0.522,0.522,11.25,11.92,0.408,0.408,31.85,37.89,0.576,0.576,4.07,4.16,1.338,1.338,5.22,5.37
0.433,0.433,9.35,9.81,0.314,0.314,26.15,30.08,0.705,0.705,4.98,5.11,1.427,1.427,5.58,5.74
1.0,1.0,19.31,21.37,0.557,0.557,38.7,47.99,0.655,0.655,5.11,4.98,1.916,1.916,7.34,7.62
0.137,0.137,2.91,2.87,0.192,0.192,16.23,17.66,1.222,1.222,8.76,9.16,1.704,1.704,6.58,6.8
0.353,0.353,7.69,8.0,0.145,0.145,13.91,14.95,0.704,0.704,4.98,5.1,1.638,1.638,6.32,6.53
0.642,0.642,13.38,14.34,0.33,0.33,27.29,31.6,0.112,0.112,0.82,0.82,1.566,1.566,6.04,6.23
0.024,0.024,0.56,0.56,0.033,0.033,3.5,3.56,0.976,0.976,6.8,7.04,1.642,1.642,6.34,6.55
0.261,0.261,6.03,6.22,0.218,0.218,20.16,22.42,0.423,0.423,3.0,3.04,1.496,1.496,5.78,5.95
0.087,0.087,2.08,2.1,0.058,0.058,6.22,6.42,0.309,0.309,2.22,2.24,1.498,1.498,5.79,5.96
0.183,0.183,4.3,4.39,0.008,0.008,0.89,0.9,0.061,0.061,0.44,0.44,1.43,1.43,5.52,5.68
0.224,0.224,5.21,5.35,0.098,0.098,10.24,10.79,0.479,0.479,3.37,3.43,1.405,1.405,5.42,5.57
