cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.707,0.707,78.6,56.42,0.295,0.295,79.84,57.06,1.087,1.087,5.95,6.14,0.154,0.154,1.01,1.01
0.028,0.028,1.75,1.73,0.111,0.111,20.22,18.37,0.202,0.202,1.17,1.17,0.194,0.194,1.27,1.27
0.65,0.65,66.28,49.78,0.312,0.312,89.06,61.62,1.134,1.134,6.21,6.41,0.207,0.207,1.37,1.36
0.011,0.011,0.69,0.69,0.03,0.03,4.41,4.51,0.177,0.177,1.02,1.03,0.225,0.225,1.48,1.47
0.554,0.554,52.27,41.44,0.313,0.313,89.38,61.77,1.097,1.097,6.01,6.2,0.2,0.2,1.31,1.31
0.025,0.025,1.59,1.58,0.28,0.28,29.82,35.04,0.217,0.217,1.25,1.26,0.313,0.313,2.07,2.05
0.264,0.264,19.54,17.8,0.056,0.056,9.22,8.82,1.09,1.09,5.98,6.16,0.234,0.234,1.55,1.54
0.134,0.134,7.74,8.05,0.073,0.073,9.85,10.36,0.141,0.141,0.81,0.81,0.153,0.153,1.01,1.01
0.416,0.416,34.96,29.76,0.067,0.067,11.15,10.56,1.067,1.067,5.85,6.03,0.186,0.186,1.23,1.22
0.008,0.008,0.47,0.47,0.077,0.077,13.03,12.23,0.151,0.151,0.87,0.87,0.164,0.164,1.09,1.08
0.636,0.636,64.85,48.97,0.285,0.285,75.09,54.59,1.101,1.101,6.04,6.22,0.211,0.211,1.4,1.39
0.014,0.014,0.87,0.87,0.033,0.033,5.2,5.07,0.197,0.197,1.13,1.14,0.225,0.225,1.49,1.48
0.419,0.419,34.95,29.75,0.244,0.244,58.15,45.05,0.908,0.908,5.03,5.16,0.229,0.229,1.51,1.5
0.009,0.009,0.56,0.56,0.063,0.063,10.53,10.0,0.219,0.219,1.26,1.27,0.234,0.234,1.55,1.54
