cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
0.265,0.265,1.49,1.5,0.022,0.022,30.81,36.42,0.244,0.244,20.35,18.47,0.331,0.331,2.24,2.21
1.874,1.874,9.84,10.35,0.008,0.008,13.86,14.89,0.885,0.885,180.51,94.88,0.225,0.225,1.51,1.5
0.74,0.74,4.06,4.14,0.021,0.021,29.83,35.06,0.526,0.526,57.15,44.45,0.247,0.247,1.66,1.65
1.262,1.262,6.79,7.03,0.029,0.029,35.99,43.89,0.689,0.689,94.37,64.12,0.26,0.26,1.74,1.73
1.265,1.265,6.84,7.09,0.017,0.017,24.19,27.52,0.638,0.638,82.91,58.61,0.387,0.387,2.61,2.58
0.611,0.611,3.42,3.48,0.01,0.01,15.87,17.24,0.16,0.16,13.1,12.3,0.307,0.307,2.08,2.06
1.159,1.159,6.29,6.49,0.0,0.0,0.76,0.76,0.517,0.517,59.39,45.79,0.308,0.308,2.08,2.06
1.261,1.261,6.73,6.97,0.002,0.002,3.66,3.73,0.683,0.683,92.23,63.12,0.196,0.196,1.32,1.31
0.622,0.622,3.4,3.46,0.023,0.023,32.53,38.85,0.519,0.519,54.63,42.91,0.233,0.233,1.56,1.55
1.485,1.485,7.88,8.2,0.029,0.029,35.93,43.8,0.859,0.859,150.66,85.93,0.271,0.271,1.82,1.8
1.345,1.345,7.23,7.5,0.028,0.028,34.56,41.78,0.694,0.694,96.42,65.06,0.279,0.279,1.88,1.86
1.105,1.105,6.02,6.21,0.088,0.088,62.59,91.1,0.525,0.525,59.64,45.94,0.27,0.27,1.82,1.8
2.229,2.229,11.93,12.69,0.025,0.025,27.96,32.51,0.684,0.684,103.65,68.27,0.436,0.436,2.93,2.89
1.225,1.225,6.73,6.96,0.014,0.014,20.06,22.29,0.413,0.413,42.99,35.38,0.309,0.309,2.07,2.05
0.422,0.422,2.39,2.42,0.048,0.048,47.61,62.48,0.117,0.117,9.04,8.65,0.271,0.271,1.82,1.8
1.671,1.671,9.05,9.48,0.009,0.009,18.82,17.21,0.537,0.537,64.7,48.88,0.364,0.364,2.45,2.42
0.665,0.665,3.67,3.74,0.12,0.12,70.55,109.01,0.462,0.462,47.13,38.14,0.259,0.259,1.74,1.72
3.036,3.036,15.89,17.26,0.018,0.018,20.04,22.27,0.9,0.9,204.61,101.14,0.642,0.642,4.34,4.24
1.566,1.566,8.47,8.84,0.014,0.014,35.4,30.08,0.505,0.505,60.83,46.65,0.246,0.246,1.65,1.63
0.13,0.13,0.73,0.74,0.034,0.034,41.91,53.01,0.292,0.292,24.94,22.17,0.206,0.206,1.38,1.38
2.339,2.339,12.01,12.78,0.005,0.005,9.03,8.64,1.203,1.203,601.4,150.09,0.307,0.307,2.06,2.04
0.785,0.785,4.26,4.35,0.043,0.043,47.83,62.87,0.667,0.667,83.34,58.83,0.228,0.228,1.53,1.52
1.492,1.492,7.99,8.32,0.027,0.027,33.83,40.71,0.737,0.737,111.71,71.67,0.275,0.275,1.84,1.83
0.992,0.992,5.45,5.61,0.037,0.037,41.11,51.75,0.422,0.422,43.04,35.42,0.28,0.28,1.88,1.86
1.082,1.082,5.98,6.16,0.006,0.006,11.05,10.47,0.353,0.353,34.32,29.29,0.309,0.309,2.08,2.06
1.203,1.203,6.46,6.67,0.05,0.05,49.79,66.29,0.728,0.728,102.53,67.78,0.257,0.257,1.72,1.71
0.931,0.931,5.19,5.32,0.044,0.044,43.85,56.16,0.302,0.302,27.7,24.33,0.329,0.329,2.21,2.18
2.523,2.523,13.05,13.96,0.019,0.019,46.54,37.75,1.081,1.081,385.99,131.74,0.346,0.346,2.32,2.29
1.453,1.453,7.58,7.88,0.024,0.024,34.11,41.12,0.983,0.983,200.57,100.14,0.216,0.216,1.45,1.44
1.628,1.628,8.47,8.84,0.002,0.002,4.93,5.05,0.953,0.953,190.67,97.61,0.326,0.326,2.21,2.18
0.183,0.183,1.05,1.04,0.065,0.065,59.38,84.45,0.01,0.01,0.7,0.7,0.154,0.154,1.03,1.03
1.654,1.654,8.97,9.39,0.001,0.001,1.09,1.09,0.412,0.412,43.39,35.65,0.359,0.359,2.41,2.38
1.511,1.511,8.02,8.35,0.018,0.018,26.03,29.92,0.751,0.751,110.5,71.17,0.282,0.282,1.89,1.88
1.11,1.11,5.98,6.16,0.03,0.03,37.41,46.02,0.673,0.673,87.36,60.8,0.264,0.264,1.77,1.75
1.199,1.199,6.49,6.71,0.038,0.038,41.9,53.0,0.502,0.502,55.19,43.25,0.276,0.276,1.85,1.83
0.864,0.864,4.81,4.93,0.025,0.025,31.69,37.65,0.256,0.256,22.44,20.18,0.305,0.305,2.05,2.02
2.095,2.095,10.93,11.56,0.005,0.005,9.95,9.48,1.014,1.014,266.93,114.33,0.308,0.308,2.07,2.05
0.247,0.247,1.38,1.39,0.023,0.023,32.16,38.33,0.314,0.314,27.28,24.0,0.234,0.234,1.57,1.56
1.931,1.931,10.05,10.58,0.008,0.008,13.64,14.64,0.935,0.935,194.8,98.68,0.267,0.267,1.79,1.78
0.6,0.6,3.3,3.36,0.042,0.042,46.2,60.09,0.399,0.399,37.67,31.7,0.249,0.249,1.67,1.66
1.258,1.258,6.84,7.08,0.046,0.046,45.8,59.41,0.358,0.358,34.39,29.34,0.298,0.298,2.0,1.98
2.189,2.189,11.43,12.13,0.013,0.013,18.24,20.07,0.876,0.876,171.81,92.42,0.343,0.343,2.3,2.28
1.579,1.579,8.31,8.67,0.01,0.01,16.49,17.97,1.036,1.036,259.12,112.88,0.259,0.259,1.74,1.72
0.204,0.204,1.15,1.16,0.032,0.032,40.19,50.3,0.246,0.246,20.46,18.56,0.222,0.222,1.49,1.48
1.674,1.674,8.91,9.33,0.026,0.026,32.21,38.4,0.741,0.741,113.93,72.58,0.291,0.291,1.95,1.93
1.116,1.116,6.09,6.28,0.027,0.027,33.37,40.05,0.531,0.531,60.38,46.38,0.294,0.294,1.97,1.95
1.812,1.812,9.54,10.02,0.057,0.057,51.53,69.41,0.91,0.91,185.72,96.3,0.283,0.283,1.9,1.88
0.769,0.769,4.34,4.44,0.043,0.043,42.7,54.3,0.147,0.147,11.94,11.27,0.337,0.337,2.26,2.24
1.883,1.883,10.11,10.64,0.011,0.011,15.52,16.82,0.531,0.531,64.76,48.92,0.347,0.347,2.33,2.3
1.23,1.23,6.65,6.88,0.002,0.002,4.73,4.62,0.56,0.56,65.1,49.11,0.283,0.283,1.9,1.88
1.8,1.8,9.28,9.73,0.002,0.002,3.83,3.91,1.192,1.192,441.35,137.63,0.241,0.241,1.62,1.61
0.149,0.149,0.83,0.84,0.024,0.024,34.69,41.97,0.362,0.362,32.31,27.81,0.22,0.22,1.48,1.47
1.164,1.164,6.3,6.5,0.019,0.019,26.49,30.54,0.606,0.606,74.76,54.42,0.261,0.261,1.75,1.73
1.6,1.6,8.47,8.85,0.048,0.048,47.77,62.75,0.891,0.891,168.15,91.35,0.282,0.282,1.89,1.88
2.398,2.398,12.33,13.14,0.005,0.005,7.73,8.04,1.178,1.178,560.92,147.43,0.312,0.312,2.09,2.07
0.261,0.261,1.51,1.49,0.053,0.053,52.61,71.38,0.106,0.106,6.85,7.09,0.113,0.113,0.75,0.75
1.416,1.416,7.73,8.04,0.02,0.02,25.55,29.3,0.539,0.539,62.65,47.71,0.394,0.394,2.65,2.61
1.743,1.743,9.27,9.73,0.014,0.014,19.97,22.19,0.607,0.607,76.87,55.53,0.33,0.33,2.22,2.19
1.667,1.667,8.74,9.14,0.019,0.019,27.78,32.26,0.894,0.894,165.55,90.58,0.264,0.264,1.77,1.75
