,cpu_user_time_diff_observations,cpu_user_time_diff_predicted_observations,cpu_user_time_diff_mae,cpu_user_time_diff_rmse,cpu_system_time_diff_observations,cpu_system_time_diff_predicted_observations,cpu_system_time_diff_mae,cpu_system_time_diff_rmse,cpu_idle_time_diff_observations,cpu_idle_time_diff_predicted_observations,cpu_idle_time_diff_mae,cpu_idle_time_diff_rmse,memory_observations,memory_predicted_observations,memory_mae,memory_rmse
16,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.3221499025821686],0.2721499018371105,0.2721499018371105,[19.90999984741211],[18.898435592651367],1.0115642547607422,1.0115642547607422,[28.299999237060547],[24.932952880859375],3.367046356201172,3.367046356201172
17,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.059999994933605194],[0.12298309057950974],0.06298309564590454,0.06298309564590454,[19.860000610351562],[19.6433162689209],0.21668434143066406,0.21668434143066406,[28.299999237060547],[24.83975601196289],3.4602432250976562,3.4602432250976562
18,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.3175770938396454],0.27757709473371506,0.27757709473371506,[19.920000076293945],[19.274667739868164],0.6453323364257812,0.6453323364257812,[28.299999237060547],[24.787927627563477],3.5120716094970703,3.5120716094970703
19,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.12010692059993744],0.050106920301914215,0.050106920301914215,[19.860000610351562],[19.642831802368164],0.21716880798339844,0.21716880798339844,[28.299999237060547],[24.799068450927734],3.5009307861328125,3.5009307861328125
20,[0.10999999940395355],[0],0.10999999940395355,0.10999999940395355,[0.03999999910593033],[0.3196386396884918],0.2796386405825615,0.2796386405825615,[19.850000381469727],[19.30487823486328],0.5451221466064453,0.5451221466064453,[28.299999237060547],[24.804302215576172],3.495697021484375,3.495697021484375
21,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07999999821186066],[0.05343669652938843],0.02656330168247223,0.02656330168247223,[19.860000610351562],[19.401897430419922],0.4581031799316406,0.4581031799316406,[28.299999237060547],[26.086332321166992],2.2136669158935547,2.2136669158935547
22,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.029999997466802597],[0.26040393114089966],0.23040393367409706,0.23040393367409706,[19.920000076293945],[19.060823440551758],0.8591766357421875,0.8591766357421875,[28.299999237060547],[26.229846954345703],2.0701522827148438,2.0701522827148438
23,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07999999821186066],[0.11524666100740433],0.03524666279554367,0.03524666279554367,[19.850000381469727],[19.65650177001953],0.1934986114501953,0.1934986114501953,[28.299999237060547],[24.70594024658203],3.5940589904785156,3.5940589904785156
24,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.05000000074505806],[0.323354035615921],0.27335403487086296,0.27335403487086296,[19.920000076293945],[19.288957595825195],0.63104248046875,0.63104248046875,[28.299999237060547],[24.870357513427734],3.4296417236328125,3.4296417236328125
25,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.12391012907028198],0.06391013413667679,0.06391013413667679,[19.850000381469727],[19.640138626098633],0.20986175537109375,0.20986175537109375,[28.299999237060547],[24.866241455078125],3.433757781982422,3.433757781982422
26,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.3176831007003784],0.26768309995532036,0.26768309995532036,[19.920000076293945],[19.274394989013672],0.6456050872802734,0.6456050872802734,[28.299999237060547],[24.790184020996094],3.509815216064453,3.509815216064453
27,[0.23000000417232513],[0],0.23000000417232513,0.23000000417232513,[0.10999999940395355],[0.12305357307195663],0.013053573668003082,0.013053573668003082,[19.6299991607666],[19.656587600708008],0.02658843994140625,0.02658843994140625,[28.399999618530273],[24.840993881225586],3.5590057373046875,3.5590057373046875
28,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.3336530923843384],0.2836530916392803,0.2836530916392803,[19.90999984741211],[18.872285842895508],1.0377140045166016,1.0377140045166016,[28.399999618530273],[25.143522262573242],3.2564773559570312,3.2564773559570312
29,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.12638328969478607],0.05638328939676285,0.05638328939676285,[19.860000610351562],[19.639436721801758],0.2205638885498047,0.2205638885498047,[28.399999618530273],[24.926769256591797],3.4732303619384766,3.4732303619384766
30,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.03999999910593033],[0.32292142510414124],0.2829214259982109,0.2829214259982109,[19.920000076293945],[19.290861129760742],0.6291389465332031,0.6291389465332031,[28.299999237060547],[24.888517379760742],3.4114818572998047,3.4114818572998047
31,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.05000000074505806],[0.12089169025421143],0.07089168950915337,0.07089168950915337,[19.860000610351562],[19.62364959716797],0.23635101318359375,0.23635101318359375,[28.299999237060547],[24.824304580688477],3.4756946563720703,3.4756946563720703
32,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.3117305338382721],0.26173053309321404,0.26173053309321404,[19.920000076293945],[19.302087783813477],0.6179122924804688,0.6179122924804688,[28.299999237060547],[24.669187545776367],3.6308116912841797,3.6308116912841797
33,[0.09000000357627869],[0],0.09000000357627869,0.09000000357627869,[0.059999994933605194],[0.05885283648967743],0.001147158443927765,0.001147158443927765,[19.84000015258789],[19.426237106323242],0.41376304626464844,0.41376304626464844,[28.299999237060547],[26.171327590942383],2.128671646118164,2.128671646118164
34,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.2524012327194214],0.20240123197436333,0.20240123197436333,[19.920000076293945],[19.049148559570312],0.8708515167236328,0.8708515167236328,[28.299999237060547],[26.096960067749023],2.2030391693115234,2.2030391693115234
35,[0.09000000357627869],[0],0.09000000357627869,0.09000000357627869,[0.07000000029802322],[0.12499624490737915],0.054996244609355927,0.054996244609355927,[19.850000381469727],[19.62921142578125],0.22078895568847656,0.22078895568847656,[28.299999237060547],[24.892799377441406],3.4071998596191406,3.4071998596191406
36,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.31991514563560486],0.27991514652967453,0.27991514652967453,[19.920000076293945],[19.250389099121094],0.6696109771728516,0.6696109771728516,[28.299999237060547],[24.823331832885742],3.4766674041748047,3.4766674041748047
37,[0.09000000357627869],[0],0.09000000357627869,0.09000000357627869,[0.07000000029802322],[0.12012142688035965],0.050121426582336426,0.050121426582336426,[19.860000610351562],[19.642873764038086],0.21712684631347656,0.21712684631347656,[28.299999237060547],[24.79956817626953],3.5004310607910156,3.5004310607910156
38,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.029999997466802597],[0.3202003538608551],0.2902003563940525,0.2902003563940525,[19.920000076293945],[19.272829055786133],0.6471710205078125,0.6471710205078125,[28.299999237060547],[24.826465606689453],3.4735336303710938,3.4735336303710938
39,[0.20000000298023224],[0],0.20000000298023224,0.20000000298023224,[0.09000000357627869],[0.11718899756669998],0.027188993990421295,0.027188993990421295,[19.700000762939453],[19.629148483276367],0.07085227966308594,0.07085227966308594,[28.299999237060547],[24.757944107055664],3.542055130004883,3.542055130004883
40,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.029999997466802597],[0.3247798979282379],0.2947799004614353,0.2947799004614353,[19.90999984741211],[18.96683692932129],0.9431629180908203,0.9431629180908203,[28.299999237060547],[24.95648765563965],3.3435115814208984,3.3435115814208984
41,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.07000000029802322],[0.11594578623771667],0.04594578593969345,0.04594578593969345,[19.860000610351562],[19.624101638793945],0.2358989715576172,0.2358989715576172,[28.299999237060547],[24.730276107788086],3.569723129272461,3.569723129272461
42,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.07000000029802322],[0.13059283792972565],0.06059283763170242,0.06059283763170242,[19.860000610351562],[19.630098342895508],0.2299022674560547,0.2299022674560547,[28.299999237060547],[24.984586715698242],3.3154125213623047,3.3154125213623047
43,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.03999999910593033],[0.3205086290836334],0.2805086299777031,0.2805086299777031,[19.920000076293945],[19.288503646850586],0.6314964294433594,0.6314964294433594,[28.299999237060547],[24.830217361450195],3.4697818756103516,3.4697818756103516
44,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.059999994933605194],[0.11990608274936676],0.059906087815761566,0.059906087815761566,[19.860000610351562],[19.637409210205078],0.22259140014648438,0.22259140014648438,[28.299999237060547],[24.798763275146484],3.5012359619140625,3.5012359619140625
45,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.05000000074505806],[0.252620130777359],0.20262013003230095,0.20262013003230095,[19.90999984741211],[19.063587188720703],0.8464126586914062,0.8464126586914062,[28.299999237060547],[26.093936920166016],2.2060623168945312,2.2060623168945312
46,[0.09000000357627869],[0],0.09000000357627869,0.09000000357627869,[0.07000000029802322],[0.050646331161260605],0.01935366913676262,0.01935366913676262,[19.81999969482422],[19.403636932373047],0.4163627624511719,0.4163627624511719,[28.299999237060547],[26.31446647644043],1.9855327606201172,1.9855327606201172
47,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.32030776143074036],0.26030776649713516,0.26030776649713516,[19.899999618530273],[19.273563385009766],0.6264362335205078,0.6264362335205078,[28.299999237060547],[24.83365249633789],3.4663467407226562,3.4663467407226562
48,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.05000000074505806],[0.1491115242242813],0.09911152347922325,0.09911152347922325,[19.860000610351562],[19.55046272277832],0.3095378875732422,0.3095378875732422,[28.299999237060547],[24.93219566345215],3.3678035736083984,3.3678035736083984
49,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.03999999910593033],[0.3118162751197815],0.27181627601385117,0.27181627601385117,[19.920000076293945],[19.304920196533203],0.6150798797607422,0.6150798797607422,[28.299999237060547],[24.670013427734375],3.629985809326172,3.629985809326172
50,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.05000000074505806],[0.11904965341091156],0.0690496526658535,0.0690496526658535,[19.860000610351562],[19.65387535095215],0.20612525939941406,0.20612525939941406,[28.299999237060547],[24.773624420166016],3.5263748168945312,3.5263748168945312
51,[0.20000000298023224],[0],0.20000000298023224,0.20000000298023224,[0.10000000149011612],[0.31075891852378845],0.21075891703367233,0.21075891703367233,[19.690000534057617],[19.315858840942383],0.3741416931152344,0.3741416931152344,[28.299999237060547],[24.643848419189453],3.6561508178710938,3.6561508178710938
52,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.32555437088012695],0.2855543717741966,0.2855543717741966,[19.920000076293945],[18.913799285888672],1.0062007904052734,1.0062007904052734,[28.299999237060547],[24.955411911010742],3.3445873260498047,3.3445873260498047
53,[0.09000000357627869],[0],0.09000000357627869,0.09000000357627869,[0.059999994933605194],[0.12012115120887756],0.06012115627527237,0.06012115627527237,[19.850000381469727],[19.642932891845703],0.20706748962402344,0.20706748962402344,[28.399999618530273],[24.799957275390625],3.6000423431396484,3.6000423431396484
54,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.3178969919681549],0.26789699122309685,0.26789699122309685,[19.93000030517578],[19.29598617553711],0.6340141296386719,0.6340141296386719,[28.299999237060547],[24.796676635742188],3.5033226013183594,3.5033226013183594
55,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.12410462647676468],0.054104626178741455,0.054104626178741455,[19.850000381469727],[19.648805618286133],0.20119476318359375,0.20119476318359375,[28.299999237060547],[24.86627197265625],3.433727264404297,3.433727264404297
56,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.03999999910593033],[0.3215861916542053],0.281586192548275,0.281586192548275,[19.920000076293945],[19.27452850341797],0.6454715728759766,0.6454715728759766,[28.299999237060547],[24.8583984375],3.441600799560547,3.441600799560547
57,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.059999994933605194],[0.11594182997941971],0.055941835045814514,0.055941835045814514,[19.860000610351562],[19.682077407836914],0.17792320251464844,0.17792320251464844,[28.299999237060547],[24.69326400756836],3.6067352294921875,3.6067352294921875
58,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.029999997466802597],[0.3145364820957184],0.2845364846289158,0.2845364846289158,[19.90999984741211],[19.315919876098633],0.5940799713134766,0.5940799713134766,[28.299999237060547],[24.7078857421875],3.592113494873047,3.592113494873047
59,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.07000000029802322],[0.11608829349279404],0.04608829319477081,0.04608829319477081,[19.850000381469727],[19.63710594177246],0.21289443969726562,0.21289443969726562,[28.299999237060547],[24.732929229736328],3.5670700073242188,3.5670700073242188
60,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.03999999910593033],[0.3193344175815582],0.2793344184756279,0.2793344184756279,[19.920000076293945],[19.286298751831055],0.6337013244628906,0.6337013244628906,[28.299999237060547],[24.80326271057129],3.496736526489258,3.496736526489258
61,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.12002048641443253],0.06002049148082733,0.06002049148082733,[19.860000610351562],[19.64020538330078],0.21979522705078125,0.21979522705078125,[28.299999237060547],[24.799699783325195],3.5002994537353516,3.5002994537353516
62,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.31767693161964417],0.2676769308745861,0.2676769308745861,[19.90999984741211],[19.2775821685791],0.6324176788330078,0.6324176788330078,[28.299999237060547],[24.789459228515625],3.510540008544922,3.510540008544922
63,[0.25999999046325684],[0],0.25999999046325684,0.25999999046325684,[0.10000000149011612],[0.12362220138311386],0.02362219989299774,0.02362219989299774,[19.6299991607666],[19.6428165435791],0.0128173828125,0.0128173828125,[28.299999237060547],[24.857606887817383],3.442392349243164,3.442392349243164
64,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.029999997466802597],[0.3242216110229492],0.2942216135561466,0.2942216135561466,[19.920000076293945],[18.90556526184082],1.014434814453125,1.014434814453125,[28.299999237060547],[24.93998146057129],3.360017776489258,3.360017776489258
65,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.11514528840780258],0.05514529347419739,0.05514529347419739,[19.860000610351562],[19.653886795043945],0.2061138153076172,0.2061138153076172,[28.299999237060547],[24.706514358520508],3.593484878540039,3.593484878540039
66,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.3167218267917633],0.276721827685833,0.276721827685833,[19.920000076293945],[19.291276931762695],0.62872314453125,0.62872314453125,[28.299999237060547],[24.763813018798828],3.5361862182617188,3.5361862182617188
67,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.12012044340372086],0.05012044310569763,0.05012044310569763,[19.850000381469727],[19.642982482910156],0.2070178985595703,0.2070178985595703,[28.299999237060547],[24.800304412841797],3.49969482421875,3.49969482421875
68,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.05000000074505806],[0.32042035460472107],0.270420353859663,0.270420353859663,[19.93000030517578],[19.275365829467773],0.6546344757080078,0.6546344757080078,[28.299999237060547],[24.829774856567383],3.470224380493164,3.470224380493164
69,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.07000000029802322],[0.12303271144628525],0.053032711148262024,0.053032711148262024,[19.850000381469727],[19.65980339050293],0.19019699096679688,0.19019699096679688,[28.299999237060547],[24.840368270874023],3.4596309661865234,3.4596309661865234
70,[0.11999999731779099],[0],0.11999999731779099,0.11999999731779099,[0.05000000074505806],[0.31963199377059937],0.2696319930255413,0.2696319930255413,[19.84000015258789],[19.30472755432129],0.5352725982666016,0.5352725982666016,[28.299999237060547],[24.804033279418945],3.4959659576416016,3.4959659576416016
71,[0.10000000149011612],[0],0.10000000149011612,0.10000000149011612,[0.05000000074505806],[0.12134440988302231],0.07134440913796425,0.07134440913796425,[19.850000381469727],[19.626712799072266],0.22328758239746094,0.22328758239746094,[28.299999237060547],[24.824180603027344],3.475818634033203,3.475818634033203
72,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.029999997466802597],[0.3129920959472656],0.28299209848046303,0.28299209848046303,[19.920000076293945],[19.233951568603516],0.6860485076904297,0.6860485076904297,[28.299999237060547],[24.714656829833984],3.5853424072265625,3.5853424072265625
73,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.07000000029802322],[0.11524568498134613],0.045245684683322906,0.045245684683322906,[19.850000381469727],[19.656658172607422],0.1933422088623047,0.1933422088623047,[28.299999237060547],[24.707176208496094],3.592823028564453,3.592823028564453
74,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.029999997466802597],[0.3204995095729828],0.2904995121061802,0.2904995121061802,[19.920000076293945],[19.28556251525879],0.6344375610351562,0.6344375610351562,[28.299999237060547],[24.832536697387695],3.4674625396728516,3.4674625396728516
75,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.10000000149011612],[0.11524581164121628],0.015245810151100159,0.015245810151100159,[19.809999465942383],[19.656673431396484],0.15332603454589844,0.15332603454589844,[28.299999237060547],[24.707218170166016],3.5927810668945312,3.5927810668945312
76,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.029999997466802597],[0.33178842067718506],0.30178842321038246,0.30178842321038246,[19.920000076293945],[19.241117477416992],0.6788825988769531,0.6788825988769531,[28.299999237060547],[25.03379249572754],3.266206741333008,3.266206741333008
77,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.07000000029802322],[0.11610178649425507],0.04610178619623184,0.04610178619623184,[19.850000381469727],[19.64023780822754],0.2097625732421875,0.2097625732421875,[28.299999237060547],[24.73256492614746],3.567434310913086,3.567434310913086
78,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.32151660323143005],0.2815166041254997,0.2815166041254997,[19.920000076293945],[19.271821975708008],0.6481781005859375,0.6481781005859375,[28.299999237060547],[24.858600616455078],3.4413986206054688,3.4413986206054688
79,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.12012042850255966],0.06012043356895447,0.06012043356895447,[19.860000610351562],[19.643022537231445],0.2169780731201172,0.2169780731201172,[28.299999237060547],[24.800594329833984],3.4994049072265625,3.4994049072265625
80,[0.05999999865889549],[0],0.05999999865889549,0.05999999865889549,[0.029999997466802597],[0.3147481679916382],0.2847481705248356,0.2847481705248356,[19.920000076293945],[19.318763732910156],0.6012363433837891,0.6012363433837891,[28.299999237060547],[24.712446212768555],3.587553024291992,3.587553024291992
81,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.059999994933605194],[0.11514540761709213],0.05514541268348694,0.05514541268348694,[19.860000610351562],[19.653926849365234],0.20607376098632812,0.20607376098632812,[28.200000762939453],[24.706911087036133],3.4930896759033203,3.4930896759033203
82,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.12520703673362732],0.055207036435604095,0.055207036435604095,[19.860000610351562],[19.61686134338379],0.24313926696777344,0.24313926696777344,[28.200000762939453],[24.88207244873047],3.3179283142089844,3.3179283142089844
83,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.03999999910593033],[0.31630536913871765],0.2763053700327873,0.2763053700327873,[19.889999389648438],[19.319164276123047],0.5708351135253906,0.5708351135253906,[28.299999237060547],[24.720996856689453],3.5790023803710938,3.5790023803710938
84,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.11828665435314178],0.04828665405511856,0.04828665405511856,[19.860000610351562],[19.59684181213379],0.26315879821777344,0.26315879821777344,[28.299999237060547],[24.767898559570312],3.5321006774902344,3.5321006774902344
85,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.029999997466802597],[0.3205941617488861],0.2905941642820835,0.2905941642820835,[19.920000076293945],[19.29140853881836],0.6285915374755859,0.6285915374755859,[28.200000762939453],[24.83165740966797],3.3683433532714844,3.3683433532714844
86,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07999999821186066],[0.11291944235563278],0.032919444143772125,0.032919444143772125,[19.8700008392334],[19.65706443786621],0.2129364013671875,0.2129364013671875,[28.200000762939453],[24.649280548095703],3.55072021484375,3.55072021484375
87,[0.17000000178813934],[0],0.17000000178813934,0.17000000178813934,[0.10000000149011612],[0.1268749088048935],0.026874907314777374,0.026874907314777374,[19.719999313354492],[19.665746688842773],0.05425262451171875,0.05425262451171875,[28.200000762939453],[24.900306701660156],3.299694061279297,3.299694061279297
88,[0.03999999910593033],[0],0.03999999910593033,0.03999999910593033,[0.05000000074505806],[0.322017639875412],0.2720176391303539,0.2720176391303539,[19.920000076293945],[19.062742233276367],0.8572578430175781,0.8572578430175781,[28.200000762939453],[24.884017944335938],3.3159828186035156,3.3159828186035156
89,[0.07999999821186066],[0],0.07999999821186066,0.07999999821186066,[0.059999994933605194],[0.12182977050542831],0.06182977557182312,0.06182977557182312,[19.860000610351562],[19.646177291870117],0.2138233184814453,0.2138233184814453,[28.200000762939453],[24.810693740844727],3.3893070220947266,3.3893070220947266
90,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.3133386969566345],0.2733386978507042,0.2733386978507042,[19.920000076293945],[19.30264663696289],0.6173534393310547,0.6173534393310547,[28.200000762939453],[24.679988861083984],3.5200119018554688,3.5200119018554688
91,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.07000000029802322],[0.11584154516458511],0.04584154486656189,0.04584154486656189,[19.8700008392334],[19.670839309692383],0.19916152954101562,0.19916152954101562,[28.200000762939453],[24.691038131713867],3.508962631225586,3.508962631225586
92,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.3182765543460846],0.27827655524015427,0.27827655524015427,[19.920000076293945],[19.294837951660156],0.6251621246337891,0.6251621246337891,[28.200000762939453],[24.772056579589844],3.4279441833496094,3.4279441833496094
93,[0.07000000029802322],[0],0.07000000029802322,0.07000000029802322,[0.059999994933605194],[0.11777942627668381],0.05777943134307861,0.05777943134307861,[19.850000381469727],[19.643449783325195],0.20655059814453125,0.20655059814453125,[28.299999237060547],[24.74267578125],3.557323455810547,3.557323455810547
94,[0.05000000074505806],[0],0.05000000074505806,0.05000000074505806,[0.03999999910593033],[0.31560614705085754],0.2756061479449272,0.2756061479449272,[19.920000076293945],[19.302040100097656],0.6179599761962891,0.6179599761962891,[28.299999237060547],[24.73661231994629],3.563386917114258,3.563386917114258
