Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.825,4.69,4.076,60.88,102.21,0,0.06736433360663839,0.14255666732788086,0.03934502601623535
cpu_system_time_diff_ema_1,0.554,11.101,6.95,136.86,87.84,0,0.06736433360663839,0.14255666732788086,0.03934502601623535
cpu_idle_time_diff_ema_1,0.596,10.368,5.688,57.95,72.25,0,0.06736433360663839,0.14255666732788086,0.03934502601623535
memory_ema_1,0.435,12.31,8.865,126.79,119.17,0,0.06736433360663839,0.14255666732788086,0.03934502601623535
