Resource,Score,RMSE,MAE,MAPE,SMAPE,Training time,Mean Inference time,Max Inference time,Min Inference time
cpu_user_time_diff_ema_1,0.987,1.227,0.54,3.07,3.01,0,0.0867886614912108,0.5005528926849365,0.04689431190490723
cpu_system_time_diff_ema_1,0.985,1.323,0.599,3.07,2.98,0,0.0867886614912108,0.5005528926849365,0.04689431190490723
cpu_idle_time_diff_ema_1,0.99,1.118,0.491,2.97,2.91,0,0.0867886614912108,0.5005528926849365,0.04689431190490723
memory_ema_1,0.985,1.347,0.602,3.21,3.11,0,0.0867886614912108,0.5005528926849365,0.04689431190490723
